"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,347.449279785,347.449279785,0,0,0.00300000000001,-0.0151,9.9795,-41.2023,20.007
1,347.449279785,347.371368408,-0.000224238130613,3.636,3.636,-0.0183,9.974,-49.2814,19.996
2,347.449279785,347.379089355,-0.000202016337425,4.321,4.322,-0.0322,9.9824,-84.0215,20.0128
3,347.449279785,347.450714111,4.12816007156e-06,5.882,5.882,-0.0419,9.9762,-108.2588,20.0005
4,347.449279785,347.388244629,-0.000175666384166,7.192,7.192,-0.0502,9.9795,-129.2644,20.007
5,347.449279785,347.267974854,-0.000521816953551,9.692,9.692,-0.0812,9.9785,-206.8237,20.005
6,347.449279785,347.220367432,-0.000658836739603,10.503,10.503,-0.0921,9.9743,-234.2926,19.9966
7,347.449279785,347.198028564,-0.00072313065175,12.183,12.183,-0.105,9.9901,-266.609,20.0283
8,347.449279785,347.111328125,-0.000972664740402,14.057,14.057,-0.1279,9.9856,-323.9705,20.0193
9,347.449279785,347.099243164,-0.00100744666997,14.866,14.866,-0.1337,9.9814,-338.5129,20.0109
10,347.449279785,347.02545166,-0.00121982733253,16.801,16.801,-0.156,9.9775,-394.2586,20.0031
11,347.449279785,346.967529297,-0.00138653477188,18.86,18.86,-0.1705,9.9778,-430.6145,20.0037
12,347.449279785,346.943084717,-0.00145688909106,19.922,19.922,-0.1888,9.9775,-476.6654,20.0031
13,347.449279785,346.879150391,-0.00164089957252,21.422,21.422,-0.1927,9.984,-486.3603,20.016
14,347.449279785,346.818908691,-0.00181428238284,24.726,24.726,-0.2182,9.9801,-550.1851,20.0083
15,347.449279785,346.747894287,-0.00201867008582,26.474,26.474,-0.2369,9.9801,-597.0438,20.0083
16,347.449279785,346.675964355,-0.00222569308244,28.16,28.16,-0.2478,9.9724,-624.5128,19.9928
17,347.449279785,346.663696289,-0.00226100184955,30.466,30.466,-0.2639,9.9804,-664.9082,20.0089
18,347.449279785,346.562957764,-0.00255093933083,32.65,32.65,-0.2842,9.9775,-715.8065,20.0031
19,347.449279785,346.519958496,-0.00267469626851,34.584,34.584,-0.291,9.9785,-732.7726,20.005
20,347.449279785,346.47567749,-0.00280214217491,38.142,38.142,-0.3171,9.9775,-798.2133,20.0031
21,347.449279785,346.436065674,-0.00291614979506,39.517,39.517,-0.3248,9.9833,-817.6031,20.0147
22,347.449279785,346.377197266,-0.00308557995595,40.327,40.327,-0.3261,9.9736,-820.8347,19.9953
23,347.449279785,346.365844727,-0.00311825377867,40.701,40.701,-0.3316,9.9843,-834.5692,20.0167
24,347.449279785,346.238891602,-0.00348364003003,43.135,43.135,-0.3432,9.9801,-863.6539,20.0083
25,347.449279785,346.299377441,-0.00330955465324,43.259,43.259,-0.3455,9.9836,-869.3093,20.0154
26,347.449279785,346.380584717,-0.00307583040558,43.445,43.446,-0.3545,9.9769,-891.9307,20.0018
27,347.449279785,346.298736572,-0.0033113991376,45.505,45.505,-0.3558,9.9643,-895.1624,19.9766
28,347.449279785,346.276855469,-0.00337437540293,45.63,45.63,-0.3497,9.9801,-879.8121,20.0083
29,347.449279785,346.317810059,-0.00325650325976,46.565,46.567,-0.3564,9.9785,-896.7782,20.005
30,347.449279785,346.277313232,-0.00337305804715,50.373,50.373,-0.3796,9.973,-954.9477,19.9941
31,347.449279785,346.206787109,-0.00357604050077,52.058,52.058,-0.3835,9.9765,-964.6426,20.0012
32,347.449279785,346.134033203,-0.0037854348775,55.426,55.426,-0.4012,9.9649,-1009.0776,19.9779
33,347.449279785,346.075958252,-0.00395258143544,59.482,59.482,-0.4148,9.9727,-1043.0098,19.9934
34,347.449279785,346.011260986,-0.0041387877427,62.229,62.229,-0.4244,9.9791,-1067.2471,20.0063
35,347.449279785,345.935546875,-0.00435670185834,66.285,66.285,-0.4396,9.9791,-1105.2188,20.0063
36,347.449279785,345.94720459,-0.00432314956561,67.094,67.095,-0.4441,9.9717,-1116.5295,19.9915
37,347.449279785,345.833953857,-0.00464909849688,71.153,71.154,-0.4541,9.9923,-1141.5747,20.0328
38,347.449279785,345.812103271,-0.00471198698506,73.647,73.648,-0.4538,9.9791,-1140.7668,20.0063
