"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,358.559631348,358.559631348,0,0,0.004,-0.0196,9.9743,-52.513,19.9966
1,358.559631348,358.550628662,-2.51079163718e-05,0.661,0.661,-0.0119,9.9724,-33.1232,19.9928
2,358.559631348,358.478790283,-0.000225460578804,0.849,0.849,-0.019,9.9914,-50.8972,20.0309
3,358.559631348,358.535430908,-6.74934854032e-05,1.724,1.724,-0.0148,9.9772,-40.3944,20.0025
4,358.559631348,358.531890869,-7.73664287408e-05,3.158,3.158,-0.0274,9.9788,-71.9029,20.0057
5,358.559631348,358.453521729,-0.000295932986774,4.907,4.907,-0.0377,9.9843,-97.756,20.0167
6,358.559631348,358.409057617,-0.000419940566644,5.715,5.715,-0.0406,9.9807,-105.0271,20.0096
7,358.559631348,358.478057861,-0.000227503260248,6.029,6.029,-0.0531,9.9791,-136.5356,20.0063
8,358.559631348,358.389190674,-0.000475348206237,6.276,6.277,-0.0519,9.9769,-133.304,20.0018
9,358.559631348,358.3828125,-0.00049313652562,6.901,6.901,-0.0528,9.9711,-135.7277,19.9902
10,358.559631348,358.331756592,-0.000635528180283,8.587,8.587,-0.0754,9.984,-192.2813,20.016
11,358.559631348,358.299987793,-0.000724129378796,9.468,9.468,-0.076,9.9788,-193.8971,20.0057
12,358.559631348,358.238952637,-0.000894352502655,10.02,10.021,-0.0867,9.9795,-220.5582,20.007
13,358.559631348,358.299530029,-0.000725406047422,10.208,10.208,-0.0992,9.9804,-252.0666,20.0089
14,358.559631348,358.289672852,-0.000752897060011,10.895,10.895,-0.0963,9.9749,-244.7954,19.9979
15,358.559631348,358.258270264,-0.000840476888698,11.208,11.208,-0.0983,9.9714,-249.6429,19.9908
16,358.559631348,358.25680542,-0.000844562251586,11.333,11.333,-0.1008,9.9746,-256.1062,19.9973
17,358.559631348,358.279937744,-0.000780047674198,12.018,12.018,-0.1112,9.9743,-281.9593,19.9966
18,358.559631348,358.168487549,-0.00109087512828,13.453,13.453,-0.1253,9.9811,-317.5073,20.0102
19,358.559631348,358.223571777,-0.000937248754781,14.701,14.701,-0.1302,9.9724,-329.6259,19.9928
20,358.559631348,358.203765869,-0.000992486136965,15.144,15.145,-0.1353,9.974,-342.5524,19.996
21,358.559631348,358.10635376,-0.00126416236162,15.388,15.388,-0.1447,9.9765,-365.9818,20.0012
22,358.559631348,358.052185059,-0.00141523545608,15.575,15.575,-0.1437,9.9862,-363.5581,20.0205
23,358.559631348,358.089599609,-0.00131088856142,17.011,17.011,-0.1553,9.974,-392.6428,19.996
24,358.559631348,357.980834961,-0.00161422626115,17.698,17.698,-0.1666,9.9859,-420.9196,20.0199
25,358.559631348,358.014984131,-0.00151898642071,19.755,19.755,-0.1885,9.9817,-475.8575,20.0115
26,358.559631348,357.954193115,-0.00168852868956,20.131,20.131,-0.1853,9.9788,-467.7784,20.0057
27,358.559631348,357.95098877,-0.00169746542815,21.132,21.132,-0.1962,9.9659,-495.2473,19.9798
28,358.559631348,357.875946045,-0.00190675479826,21.502,21.503,-0.1988,9.9672,-501.7106,19.9824
29,358.559631348,357.864196777,-0.00193952280097,21.631,21.631,-0.2004,9.9749,-505.7501,19.9979
30,358.559631348,357.857818604,-0.00195731106214,21.939,21.939,-0.2037,9.9991,-513.8292,20.0464
31,358.559631348,357.745666504,-0.00227009621449,23.562,23.563,-0.223,9.9814,-562.3037,20.0109
32,358.559631348,357.776123047,-0.00218515470624,23.75,23.75,-0.2269,9.9782,-571.9987,20.0044
33,358.559631348,357.70401001,-0.0023862735834,24.687,24.688,-0.2385,9.9804,-601.0834,20.0089
34,358.559631348,357.703430176,-0.00238789059222,25.688,25.689,-0.2311,9.9775,-582.5015,20.0031
35,358.559631348,357.655151367,-0.0025225370191,26.994,26.994,-0.2475,9.964,-623.7049,19.976
36,358.559631348,357.640197754,-0.00256424187683,27.309,27.309,-0.2446,9.9727,-616.4337,19.9934
37,358.559631348,357.5909729,-0.00270152674057,28.806,28.806,-0.2671,9.9917,-672.9873,20.0315
38,358.559631348,357.51965332,-0.00290043256246,30.054,30.054,-0.2733,9.973,-688.3376,19.9941
39,358.559631348,357.418121338,-0.00318359886296,31.987,31.987,-0.2875,9.9785,-723.8856,20.005
