Specimen properties : Specimen label,"2C"
Test : Rate 1,"1.00000",mm/min
Specimen properties : Thickness,"7.83000",mm
Specimen properties : Width,"8.99000",mm
Specimen properties : Support span,"32.00000",mm
Specimen properties : Fixture type,3-point
Specimen notes : Specimen note 1,""
General : End date,"Thursday, March 27, 2025 9:10:39 PM"

Time,Extension,Load,Flexure strain (Extension),Flexure stress,Flexure extension
(s),(mm),(N),(mm/mm),(MPa),(mm)
"15.70000","0.26007","322.07816","0.01193","28.04912","0.26000"
"15.80000","0.26212","324.88205","0.01202","28.29331","0.26206"
"15.90000","0.26366","326.15063","0.01209","28.40379","0.26360"
"16.00000","0.26510","327.46625","0.01216","28.51836","0.26504"
"16.10000","0.26689","329.58960","0.01224","28.70328","0.26683"
"16.20000","0.26885","332.03479","0.01233","28.91623","0.26879"
"16.30000","0.27020","333.15033","0.01239","29.01338","0.27014"
"16.40000","0.27173","334.54773","0.01246","29.13507","0.27167"
"16.50000","0.27380","337.40237","0.01256","29.38368","0.27374"
"16.60000","0.27529","338.70096","0.01263","29.49677","0.27523"
"16.70000","0.27675","340.08060","0.01269","29.61692","0.27669"
"16.80000","0.27866","342.49652","0.01278","29.82732","0.27860"
"16.90000","0.28053","344.71942","0.01287","30.02090","0.28047"
"17.00000","0.28188","345.80875","0.01293","30.11577","0.28182"
"17.10000","0.28344","347.35562","0.01300","30.25049","0.28338"
"17.20000","0.28544","349.90512","0.01309","30.47252","0.28538"
"17.30000","0.28689","351.24783","0.01316","30.58945","0.28683"
"17.40000","0.28841","352.78943","0.01323","30.72371","0.28835"
"17.50000","0.29050","355.53171","0.01332","30.96252","0.29044"
"17.60000","0.29214","357.01221","0.01340","31.09146","0.29208"
"17.70000","0.29350","358.18314","0.01346","31.19343","0.29343"
"17.80000","0.29513","359.99670","0.01354","31.35137","0.29507"
"17.90000","0.29712","362.66315","0.01363","31.58359","0.29706"
"18.00000","0.29858","363.89304","0.01370","31.69069","0.29852"
"18.10000","0.30005","365.33755","0.01376","31.81650","0.29999"
"18.20000","0.30214","368.18423","0.01386","32.06441","0.30208"
"18.30000","0.30372","369.58780","0.01393","32.18664","0.30366"
"18.40000","0.30517","370.92133","0.01400","32.30278","0.30511"
"18.50000","0.30686","372.80994","0.01408","32.46725","0.30680"
"18.60000","0.30877","375.28488","0.01416","32.68279","0.30871"
"18.70000","0.31021","376.52185","0.01423","32.79051","0.31015"
"18.80000","0.31172","378.10208","0.01430","32.92813","0.31166"
"18.90000","0.31393","381.21970","0.01440","33.19964","0.31387"
"19.00000","0.31538","382.39911","0.01447","33.30235","0.31532"
"19.10000","0.31682","383.51355","0.01453","33.39941","0.31676"
"19.20000","0.31856","385.69897","0.01461","33.58973","0.31850"
"19.30000","0.32040","387.86258","0.01470","33.77815","0.32034"
"19.40000","0.32185","389.22577","0.01476","33.89687","0.32179"
"19.50000","0.32338","390.70547","0.01483","34.02573","0.32332"
"19.60000","0.32560","393.98352","0.01494","34.31121","0.32554"
"19.70000","0.32705","395.13922","0.01500","34.41186","0.32699"
"19.80000","0.32847","396.26746","0.01507","34.51012","0.32841"
"19.90000","0.33023","398.51883","0.01515","34.70618","0.33017"
"20.00000","0.33198","400.52628","0.01523","34.88101","0.33191"
"20.10000","0.33349","401.84268","0.01530","34.99565","0.33343"
