"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,323.14855957,323.14855957,0,0,0.00399999999999,-0.0167,9.9804,-45.2419,20.0089
1,323.14855957,323.134521484,-4.34415851487e-05,3.151,3.151,-0.0203,9.9753,-54.1289,19.9986
2,323.14855957,323.07510376,-0.000227312819334,3.651,3.651,-0.0316,9.9843,-82.4057,20.0167
3,323.14855957,323.07635498,-0.000223440860282,4.463,4.463,-0.0351,9.9795,-91.2927,20.007
4,323.14855957,323.133575439,-4.63691721961e-05,6.771,6.771,-0.0457,9.9836,-117.9537,20.0154
5,323.14855957,323.130584717,-5.56241175218e-05,9.33,9.33,-0.0631,9.9711,-161.5808,19.9902
6,323.14855957,323.075317383,-0.000226651754929,9.523,9.523,-0.0718,9.9727,-183.3943,19.9934
7,323.14855957,323.106536865,-0.000130041444208,9.903,9.903,-0.0747,9.9814,-190.6655,20.0109
8,323.14855957,323.110015869,-0.000119275486213,10.328,10.329,-0.0776,9.9717,-197.9367,19.9915
9,323.14855957,323.11907959,-9.12273317226e-05,10.579,10.58,-0.0738,9.9804,-188.2418,20.0089
10,323.14855957,323.024017334,-0.000385402410757,11.952,11.953,-0.1021,9.9746,-259.3378,19.9973
11,323.14855957,323.14050293,-2.49316926784e-05,13.199,13.2,-0.0989,9.9814,-251.2587,20.0109
12,323.14855957,322.998321533,-0.000464919401566,14.633,14.634,-0.1125,9.9759,-285.1909,19.9999
13,323.14855957,323.006744385,-0.000438854447566,16.067,16.068,-0.126,9.9817,-319.1231,20.0115
14,323.14855957,322.973968506,-0.000540281122085,16.818,16.819,-0.1347,9.9759,-340.9366,19.9999
15,323.14855957,323.015380859,-0.000412128429161,16.942,16.942,-0.1292,9.9798,-327.2022,20.0076
16,323.14855957,322.988433838,-0.000495517393574,17.816,17.816,-0.1427,9.9853,-361.1344,20.0186
17,323.14855957,322.983703613,-0.000510155339725,18.815,18.816,-0.1456,9.9717,-368.4055,19.9915
18,323.14855957,322.930297852,-0.000675422197673,19,19,-0.1492,9.9817,-377.2925,20.0115
19,323.14855957,322.933166504,-0.000666545005515,19.188,19.188,-0.1524,9.9785,-385.3716,20.005
20,323.14855957,323.02545166,-0.000380963814678,19.375,19.375,-0.1572,9.9846,-397.4903,20.0173
21,323.14855957,322.957733154,-0.000590522249695,20.186,20.186,-0.1605,9.9717,-405.5694,19.9915
22,323.14855957,322.967407227,-0.000560585351195,21.996,21.996,-0.1643,9.9795,-415.2643,20.007
23,323.14855957,322.965026855,-0.000567951530684,23.37,23.37,-0.1869,9.983,-471.8179,20.0141
24,323.14855957,322.8487854,-0.000927666726056,25.117,25.117,-0.1666,9.9778,-420.9196,20.0037
25,323.14855957,322.866729736,-0.000872137083206,26.614,26.614,-0.2162,9.9811,-545.3377,20.0102
26,323.14855957,322.792816162,-0.00110086647328,27.674,27.674,-0.223,9.9814,-562.3037,20.0109
27,323.14855957,322.794830322,-0.00109463348053,29.422,29.422,-0.2304,9.9865,-580.8857,20.0212
28,323.14855957,322.768585205,-0.00117585039698,30.921,30.921,-0.2433,9.984,-613.202,20.016
29,323.14855957,322.788391113,-0.00111455994193,31.421,31.422,-0.2478,9.9691,-624.5128,19.9863
30,323.14855957,322.775634766,-0.0011540352134,32.98,32.98,-0.2543,9.9843,-640.6709,20.0167
31,323.14855957,322.738037109,-0.00127038313076,34.288,34.288,-0.2697,9.9875,-679.4506,20.0231
32,323.14855957,322.653320312,-0.00153254356701,36.412,36.412,-0.2852,9.9759,-718.2302,19.9999
33,323.14855957,322.644714355,-0.00155917520169,37.533,37.533,-0.292,9.9727,-735.1963,19.9934
34,323.14855957,322.682739258,-0.00144150515553,38.159,38.16,-0.2958,9.9749,-744.8912,19.9979
35,323.14855957,322.61541748,-0.00164983584546,39.967,39.967,-0.3087,9.9704,-777.2076,19.9889
36,323.14855957,322.566101074,-0.00180244806688,40.967,40.967,-0.3042,9.9778,-765.8969,20.0037
37,323.14855957,322.562011719,-0.00181510276161,41.092,41.092,-0.3103,9.9707,-781.2472,19.9895
38,323.14855957,322.579284668,-0.00176165078301,41.651,41.651,-0.321,9.9785,-807.9082,20.005
39,323.14855957,322.565460205,-0.00180443131831,43.273,43.274,-0.3216,9.9804,-809.524,20.0089
40,323.14855957,322.469268799,-0.00210210052319,46.396,46.396,-0.3477,9.9746,-874.9646,19.9973
41,323.14855957,322.453338623,-0.00215139728971,47.645,47.645,-0.3416,9.9765,-859.6144,20.0012
42,323.14855957,322.449737549,-0.00216254102997,50.202,50.202,-0.3645,9.9788,-916.9759,20.0057
43,323.14855957,322.449157715,-0.00216433545575,50.388,50.388,-0.3664,9.9714,-921.8234,19.9908
44,323.14855957,322.426025391,-0.00223591946997,50.576,50.576,-0.3664,9.9814,-921.8234,20.0109
45,323.14855957,322.411865234,-0.0022797388956,50.701,50.701,-0.3654,9.9769,-919.3996,20.0018
46,323.14855957,322.360107422,-0.00243990612216,50.949,50.949,-0.3664,9.9827,-921.8234,20.0134
47,323.14855957,322.389648438,-0.00234848982655,51.324,51.324,-0.3693,9.9775,-929.0946,20.0031
48,323.14855957,322.32723999,-0.00254161609337,51.448,51.448,-0.3729,9.9762,-937.9816,20.0005
49,323.14855957,322.346588135,-0.00248174229637,52.886,52.886,-0.3745,9.9753,-942.0211,19.9986
50,323.14855957,322.311065674,-0.00259166839533,53.258,53.259,-0.3764,9.973,-946.8686,19.9941
51,323.14855957,322.298431396,-0.00263076578267,53.82,53.82,-0.388,9.9843,-975.9533,20.0167
52,323.14855957,322.318939209,-0.00256730336696,53.944,53.944,-0.3758,9.9749,-945.2527,19.9979
53,323.14855957,322.264190674,-0.00273672537878,54.57,54.57,-0.3835,9.9759,-964.6426,19.9999
54,323.14855957,322.305328369,-0.00260942266323,55.132,55.132,-0.3945,9.9843,-992.1115,20.0167
55,323.14855957,322.289886475,-0.0026572085917,55.759,55.759,-0.3916,9.9775,-984.8403,20.0031
56,323.14855957,322.273345947,-0.0027083940804,56.068,56.068,-0.3938,9.9804,-990.4957,20.0089
57,323.14855957,322.277160645,-0.00269658933394,56.192,56.192,-0.3999,9.9762,-1005.8459,20.0005
58,323.14855957,322.237243652,-0.0028201143723,57.939,57.939,-0.4054,9.9724,-1019.5804,19.9928
59,323.14855957,322.22543335,-0.00285666203126,58.126,58.126,-0.4003,9.9675,-1006.6539,19.9831
60,323.14855957,322.230987549,-0.00283947424032,58.499,58.499,-0.4057,9.9769,-1020.3883,20.0018
61,323.14855957,322.198455811,-0.00294014532119,59.749,59.749,-0.4061,9.9769,-1021.1962,20.0018
62,323.14855957,322.135192871,-0.00313591584563,63.304,63.304,-0.4128,9.9733,-1038.1623,19.9947
63,323.14855957,322.093109131,-0.0032661461737,64.115,64.115,-0.4286,9.9698,-1077.7499,19.9876
64,323.14855957,322.093078613,-0.00326624070294,64.366,64.366,-0.427,9.974,-1073.7103,19.996
