"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,329.02432251,329.02432251,0,0,0.003,-0.0212,9.9795,-56.5526,20.007
1,329.02432251,328.962280273,-0.000188564285054,3.443,3.443,-0.0222,9.9843,-58.9763,20.0167
2,329.02432251,328.915771484,-0.000329917937052,4.442,4.442,-0.0277,9.9778,-72.7108,20.0037
3,329.02432251,328.891357422,-0.000404119316954,5.698,5.698,-0.0386,9.9856,-100.1797,20.0193
4,329.02432251,328.903869629,-0.00036609111703,6.813,6.813,-0.0567,9.9811,-145.4226,20.0102
5,329.02432251,328.849121094,-0.000532487756573,6.941,6.941,-0.0428,9.9762,-110.6825,20.0005
6,329.02432251,328.802001953,-0.000675696413964,7.186,7.187,-0.0467,9.9843,-120.3774,20.0167
7,329.02432251,328.757476807,-0.000811021192931,8.873,8.874,-0.0641,9.9753,-164.0045,19.9986
8,329.02432251,328.722381592,-0.000917685683817,10.563,10.563,-0.0715,9.9762,-182.5864,20.0005
9,329.02432251,328.66015625,-0.00110680644866,12.119,12.119,-0.0822,9.9827,-209.2474,20.0134
10,329.02432251,328.595123291,-0.00130446045659,13.115,13.115,-0.0892,9.9827,-227.0214,20.0134
11,329.02432251,328.653442383,-0.00112721184269,13.366,13.366,-0.0889,9.9759,-226.2135,19.9999
12,329.02432251,328.526672363,-0.00151250255294,14.428,14.428,-0.1012,9.9817,-256.9141,20.0115
13,329.02432251,328.590270996,-0.00131920794956,14.802,14.802,-0.0999,9.9798,-253.6824,20.0076
14,329.02432251,328.549987793,-0.00144164031371,15.8,15.8,-0.1066,9.9836,-270.6485,20.0154
15,329.02432251,328.52456665,-0.00151890248526,17.671,17.671,-0.1212,9.982,-307.0044,20.0121
16,329.02432251,328.43862915,-0.00178009131923,17.861,17.861,-0.1154,9.9717,-292.4621,19.9915
17,329.02432251,328.42401123,-0.00182451948058,18.357,18.357,-0.125,9.9759,-316.6993,19.9999
18,329.02432251,328.423706055,-0.00182544696145,18.608,18.608,-0.1324,9.9743,-335.2813,19.9966
19,329.02432251,328.40713501,-0.00187581114005,19.045,19.045,-0.1253,9.9717,-317.5073,19.9915
20,329.02432251,328.373626709,-0.00197765254416,19.856,19.856,-0.1395,9.9795,-353.0553,20.007
21,329.02432251,328.331695557,-0.00210509356111,20.354,20.354,-0.1347,9.9807,-340.9366,20.0096
22,329.02432251,328.375366211,-0.00197236565873,20.542,20.542,-0.1424,9.9756,-360.3264,19.9992
