"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,235.416656494,235.416656494,0,0,0.004,-0.0277,9.9733,-72.7108,19.9947
1,235.416656494,235.413253784,-1.44539899338e-05,0.418,0.418,-0.0261,9.9788,-68.6712,20.0057
2,235.416656494,235.41809082,6.09271319263e-06,0.539,0.54,-0.0235,9.9782,-62.208,20.0044
3,235.416656494,235.418045044,5.89826504438e-06,2.1,2.1,-0.0241,9.9882,-63.8238,20.0244
4,235.416656494,235.41545105,-5.12047154189e-06,2.225,2.226,-0.0222,9.9643,-58.9763,19.9766
5,235.416656494,235.420303345,1.54910467245e-05,3.912,3.913,-0.0338,9.9759,-88.061,19.9999
6,235.416656494,235.419754028,1.3157668036e-05,5.035,5.035,-0.0444,9.9717,-114.722,19.9915
7,235.416656494,235.410751343,-2.50838293141e-05,6.468,6.468,-0.0689,9.9724,-176.1231,19.9928
8,235.416656494,235.431869507,6.4621650381e-05,8.09,8.09,-0.0873,9.9778,-222.174,20.0037
9,235.416656494,235.432159424,6.58531571389e-05,8.841,8.841,-0.0986,9.9798,-250.4508,20.0076
10,235.416656494,235.409072876,-3.22136002069e-05,10.274,10.274,-0.1241,9.9833,-314.2756,20.0147
11,235.416656494,235.417633057,4.14823034589e-06,10.962,10.962,-0.1337,9.9669,-338.5129,19.9818
12,235.416656494,235.430404663,5.8399305999e-05,11.959,11.959,-0.1498,9.9769,-378.9084,20.0018
13,235.416656494,235.470504761,0.000228736011195,13.147,13.147,-0.1601,9.9788,-404.7615,20.0057
14,235.416656494,235.453048706,0.000154586392455,13.706,13.706,-0.1769,9.9788,-446.7727,20.0057
15,235.416656494,235.447555542,0.000131252600113,14.954,14.954,-0.1921,9.9759,-484.7445,19.9999
16,235.416656494,235.454864502,0.000162299504154,15.579,15.579,-0.2133,9.9791,-538.0665,20.0063
17,235.416656494,235.432449341,6.70846638968e-05,16.576,16.576,-0.2288,9.9724,-576.8461,19.9928
18,235.416656494,235.489181519,0.000308070913889,17.64,17.64,-0.2494,9.9846,-628.5523,20.0173
19,235.416656494,235.486160278,0.000295237317914,18.387,18.387,-0.2588,9.9872,-651.9817,20.0225
20,235.416656494,235.477233887,0.000257319916273,19.26,19.26,-0.2765,9.9695,-696.4167,19.987
21,235.416656494,235.453079224,0.000154716020916,19.697,19.697,-0.2849,9.9769,-717.4223,20.0018
22,235.416656494,235.460220337,0.00018504995387,20.576,20.576,-0.3074,9.9807,-773.976,20.0096
23,235.416656494,235.435791016,8.1279387814e-05,20.945,20.945,-0.3194,9.9798,-803.8686,20.0076
24,235.416656494,235.468795776,0.00022147661366,21.444,21.444,-0.3174,9.9765,-799.0212,20.0012
25,235.416656494,235.43913269,9.54741117312e-05,22.63,22.63,-0.3432,9.9846,-863.6539,20.0173
26,235.416656494,235.467666626,0.00021668021509,23.255,23.255,-0.3548,9.9836,-892.7386,20.0154
27,235.416656494,235.493041992,0.000324469379848,24.126,24.127,-0.3703,9.9795,-931.5183,20.007
28,235.416656494,235.483032227,0.000281950022327,25.188,25.189,-0.3906,9.9859,-982.4166,20.0199
29,235.416656494,235.460891724,0.000187901867321,25.812,25.812,-0.3964,9.9749,-996.9589,19.9979
30,235.416656494,235.475143433,0.00024844010477,25.999,25.999,-0.4028,9.9714,-1013.1171,19.9908
31,235.416656494,235.463150024,0.00019749464991,26.125,26.125,-0.4109,9.9807,-1033.3149,20.0096
32,235.416656494,235.487838745,0.000302367086988,26.873,26.873,-0.4273,9.9759,-1074.5182,19.9999
33,235.416656494,235.478439331,0.000262440385995,27.56,27.561,-0.437,9.9785,-1098.7555,20.005
34,235.416656494,235.491363525,0.000317339610774,28.372,28.372,-0.4518,9.9775,-1135.9193,20.0031
35,235.416656494,235.462799072,0.000196003878955,28.932,28.932,-0.4612,9.9824,-1159.3487,20.0128
