"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
46,239.820770264,240.3384552,0.00215863250196,41.289,41.289,-0.7715,9.9836,-1937.3655,20.0154
47,239.820770264,240.371612549,0.00229689152911,42.537,42.537,-0.7789,9.9778,-1955.9474,20.0037
48,239.820770264,240.390960693,0.00237756897695,43.659,43.659,-0.8044,9.9859,-2019.7723,20.0199
49,239.820770264,240.393157959,0.00238673109561,44.594,44.594,-0.8134,9.9865,-2042.3938,20.0212
50,239.820770264,240.437149048,0.00257016438991,46.217,46.217,-0.8318,9.9817,-2088.4446,20.0115
51,239.820770264,240.423339844,0.00251258304343,47.903,47.903,-0.8466,9.9769,-2125.6085,20.0018
52,239.820770264,240.53364563,0.00297253392637,49.152,49.152,-0.8569,9.9746,-2151.4616,19.9973
53,239.820770264,240.487670898,0.00278082932346,50.462,50.462,-0.8721,9.9843,-2189.4333,20.0167
54,239.820770264,240.533157349,0.00297049782239,52.021,52.021,-0.9011,9.9756,-2262.1452,19.9992
55,239.820770264,240.506835938,0.00286074331962,52.833,52.834,-0.905,9.9869,-2271.8401,20.0218
56,239.820770264,240.518981934,0.00291138957255,53.394,53.395,-0.9117,9.9769,-2288.8062,20.0018
57,239.820770264,240.571853638,0.0031318529509,53.518,53.518,-0.912,9.9727,-2289.6141,19.9934
58,239.820770264,240.590499878,0.00320960371755,55.14,55.14,-0.9201,9.9643,-2309.8119,19.9766
59,239.820770264,240.572906494,0.00313624297269,55.266,55.266,-0.9233,10.0068,-2317.891,20.0619
60,239.820770264,240.612442017,0.00330109754577,56.325,56.325,-0.9449,9.9785,-2372.0209,20.005
61,239.820770264,240.671875,0.00354891992174,58.26,58.26,-0.9365,9.9753,-2351.0153,19.9986
62,239.820770264,240.720687866,0.00375245907344,60.944,60.944,-0.9655,9.9765,-2423.7271,20.0012
63,239.820770264,240.764007568,0.00393309257925,62.256,62.256,-0.973,9.982,-2442.3091,20.0121
64,239.820770264,240.838272095,0.00424275919795,66.122,66.122,-0.9965,9.9795,-2501.2865,20.007
65,239.820770264,240.8253479,0.00418886821717,67.495,67.495,-1.0026,9.9856,-2516.6368,20.0193
66,239.820770264,241.02835083,0.00503534590825,70.803,70.804,-1.0181,9.9775,-2555.4164,20.0031
67,239.820770264,241.198944092,0.00574668264017,74.858,74.859,-1.0339,9.9724,-2595.004,19.9928
68,239.820770264,241.24041748,0.00591961760074,76.73,76.73,-1.0455,9.9801,-2624.0888,20.0083
69,239.820770264,241.3697052,0.00645871879533,79.725,79.725,-1.0468,9.9801,-2627.3204,20.0083
70,239.820770264,241.510223389,0.00704464875162,83.781,83.782,-1.0655,9.9685,-2674.1792,19.985
71,239.820770264,241.504135132,0.00701926229522,84.843,84.843,-1.04,9.9836,-2610.3543,20.0154
72,239.820770264,241.514266968,0.00706150988117,85.092,85.092,-1.0651,9.9662,-2673.3713,19.9805
73,239.820770264,241.567306519,0.00728267291561,85.471,85.471,-1.0687,9.9714,-2682.2583,19.9908
74,239.820770264,241.648956299,0.00762313464656,88.149,88.149,-1.0793,9.9765,-2708.9193,20.0012
75,239.820770264,241.77520752,0.00814957451075,92.207,92.207,-1.0951,9.9691,-2748.5069,19.9863
76,239.820770264,241.766784668,0.00811445340514,93.767,93.767,-1.098,9.9888,-2755.7781,20.0257
77,239.820770264,241.779052734,0.0081656081602,93.893,93.893,-1.099,9.9711,-2758.2018,19.9902
78,239.820770264,241.794921875,0.00823177956045,95.265,95.265,-1.1028,9.9804,-2767.8967,20.0089
79,239.820770264,241.782699585,0.0081808147952,95.388,95.388,-1.1003,9.9798,-2761.4334,20.0076
80,239.820770264,241.809936523,0.0082943867892,96.016,96.016,-1.1051,9.9798,-2773.5521,20.0076
81,239.820770264,241.880477905,0.00858852919191,98.572,98.572,-1.1086,9.9714,-2782.4391,19.9908
82,239.820770264,241.867752075,0.00853546522558,98.758,98.758,-1.1061,9.9778,-2775.9758,20.0037
83,239.820770264,241.907546997,0.00870140083134,100.691,100.691,-1.1122,9.9769,-2791.3261,20.0018
84,239.820770264,241.886886597,0.00861525163054,100.818,100.818,-1.1074,9.973,-2779.2075,19.9941
85,239.820770264,242.034835815,0.00923216808587,103.439,103.439,-1.1154,9.9898,-2799.4052,20.0277
86,239.820770264,242.019577026,0.00916854199022,103.624,103.625,-1.1119,9.9675,-2790.5182,19.9831
87,239.820770264,242.03527832,0.00923401303589,104.748,104.749,-1.1128,9.982,-2792.9419,20.0121
88,239.820770264,242.080917358,0.00942431762815,105.996,105.997,-1.1173,9.9801,-2804.2527,20.0083
89,239.820770264,242.04296875,0.00926608033478,106.62,106.62,-1.119,9.9824,-2808.2922,20.0128
90,239.820770264,242.142196655,0.00967983901501,110.678,110.678,-1.1309,9.9756,-2838.1849,19.9992
91,239.820770264,242.174880981,0.00981612503529,110.926,110.928,-1.1312,9.9769,-2838.9928,20.0018
92,239.820770264,242.185882568,0.00986199919134,114.983,114.983,-1.1422,9.9807,-2866.4617,20.0096
93,239.820770264,242.236999512,0.0100751463324,115.108,115.108,-1.1515,9.9814,-2889.8911,20.0109
94,239.820770264,242.224075317,0.0100212544203,115.293,115.293,-1.1415,9.9807,-2864.8459,20.0096
95,239.820770264,242.267913818,0.0102040516213,116.98,116.98,-1.1525,9.9804,-2892.3148,20.0089
96,239.820770264,242.27230835,0.0102223763242,117.665,117.665,-1.1499,9.984,-2885.8516,20.016
97,239.820770264,242.28565979,0.0102780489251,118.04,118.04,-1.1547,9.9685,-2897.9702,19.985
98,239.820770264,242.389541626,0.0107112126425,122.097,122.097,-1.1573,9.9698,-2904.4335,19.9876
99,239.820770264,287.448242188,0.19859610498,123.343,123.343,-1.1631,9.9746,-2918.9759,19.9973
100,239.820770264,242.457809448,0.0109958751127,124.029,124.029,-1.1667,9.9759,-2927.8629,19.9999
101,239.820770264,242.492767334,0.0111416419968,125.651,125.651,-1.1715,9.9775,-2939.9815,20.0031
102,239.820770264,242.507659912,0.0112037407234,125.779,125.779,-1.1692,9.984,-2934.3262,20.016
103,239.820770264,288.977416992,0.204972431064,126.777,126.777,-1.1734,9.984,-2944.829,20.016
104,239.820770264,289.205413818,0.205923125148,127.089,127.089,-1.1667,9.9759,-2927.8629,19.9999
105,239.820770264,289.91986084,0.208902209997,128.521,128.521,-1.1773,9.9862,-2954.5239,20.0205
106,239.820770264,289.988342285,0.20918777585,128.646,128.646,-1.1696,9.9836,-2935.1341,20.0154
107,239.820770264,242.652923584,0.0118094580248,130.643,130.643,-1.157,9.9746,-2903.6256,19.9973
108,239.820770264,292.966186523,0.221604719758,134.702,134.702,-1.1583,9.9743,-2906.8572,19.9966
109,239.820770264,294.976348877,0.229986667633,138.757,138.757,-1.1512,9.9778,-2889.0832,20.0037
110,239.820770264,296.203521729,0.235103711486,141.128,141.128,-1.1579,9.9762,-2906.0493,20.0005
111,239.820770264,296.475921631,0.236239552498,141.563,141.563,-1.1512,9.9923,-2889.0832,20.0328
112,239.820770264,297.207183838,0.239288762212,143.31,143.31,-1.1499,9.9859,-2885.8516,20.0199
113,239.820770264,298.006195068,0.242620453238,144.687,144.687,-1.1422,9.9736,-2866.4617,19.9953
114,239.820770264,299.900390625,0.25051882863,148.676,148.676,-1.1505,9.9814,-2887.4674,20.0109
115,239.820770264,300.122344971,0.251444339752,148.803,148.803,-1.1547,9.9827,-2897.9702,20.0134
116,239.820770264,301.081542969,0.255443990231,150.924,150.925,-1.1383,9.9791,-2856.7668,20.0063
117,239.820770264,302.211395264,0.260155230761,152.732,152.733,-1.1235,9.9817,-2819.6029,20.0115
118,239.820770264,303.765167236,0.266634106636,155.233,155.233,-1.1112,9.9756,-2788.9024,19.9992
119,239.820770264,244.58996582,0.0198864992708,159.29,159.29,-1.099,9.9756,-2758.2018,19.9992
120,239.820770264,244.786941528,0.0207078438252,161.782,161.782,-1.0983,9.972,-2756.586,19.9921
121,239.820770264,245.053344727,0.0218186881393,165.151,165.151,-1.0835,9.9746,-2719.4221,19.9973
122,239.820770264,245.099212646,0.0220099464059,166.024,166.024,-1.0854,9.9717,-2724.2696,19.9915
123,239.820770264,245.180938721,0.0223507266492,166.648,166.648,-1.0729,9.9711,-2692.7611,19.9902
124,239.820770264,245.38520813,0.0232024844736,167.334,167.334,-1.0667,9.9836,-2677.4108,20.0154
125,239.820770264,245.595504761,0.0240793768317,169.458,169.458,-1.0606,9.9756,-2662.0605,19.9992
126,239.820770264,245.659347534,0.0243455860764,169.769,169.769,-1.0655,9.9807,-2674.1792,20.0096
127,239.820770264,245.664840698,0.0243684910238,169.892,169.892,-1.0577,9.9791,-2654.7893,20.0063
128,239.820770264,314.229827881,0.310269445181,173.574,173.575,-1.0252,9.9785,-2573.1904,20.005
129,239.820770264,314.426086426,0.311087787151,174.136,174.136,-1.0042,9.9746,-2520.6763,19.9973
