"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
46,426.282775879,423.547393799,-0.00641682511196,79.396,79.396,-0.2991,9.9804,-752.9703,20.0089
47,426.282775879,423.463134766,-0.0066144852899,80.644,80.644,-0.2984,9.9804,-751.3545,20.0089
48,426.282775879,423.192169189,-0.00725013250485,84.701,84.701,-0.3129,9.9714,-787.7104,19.9908
49,426.282775879,423.168792725,-0.00730497064069,85.015,85.015,-0.3132,9.9765,-788.5183,20.0012
50,426.282775879,422.888031006,-0.00796359870583,89.073,89.073,-0.3242,9.9827,-815.9873,20.0134
51,426.282775879,422.810058594,-0.00814651045948,90.067,90.067,-0.3319,9.9846,-835.3771,20.0173
52,426.282775879,422.466644287,-0.00895211286843,93.997,93.998,-0.3413,9.9817,-858.8065,20.0115
53,426.282775879,422.147705078,-0.00970030017197,98.056,98.056,-0.3526,9.9814,-887.0833,20.0109
54,426.282775879,421.957885742,-0.0101455897093,101.24,101.24,-0.3622,9.9862,-911.3206,20.0205
55,426.282775879,421.698822021,-0.0107533168048,105.297,105.297,-0.3651,9.9798,-918.5917,20.0076
56,426.282775879,421.579223633,-0.0110338786617,106.979,106.979,-0.3712,9.9756,-933.942,19.9992
57,426.282775879,421.235290527,-0.0118406973779,111.032,111.032,-0.3828,9.9791,-963.0268,20.0063
58,426.282775879,421.092071533,-0.0121766692027,112.467,112.467,-0.3932,9.9936,-988.8798,20.0354
59,426.282775879,420.729888916,-0.0130262989551,116.523,116.523,-0.3983,9.9753,-1001.8064,19.9986
60,426.282775879,420.645690918,-0.0132238157094,118.021,118.021,-0.4067,9.9798,-1022.812,20.0076
61,426.282775879,420.484741211,-0.0136013813317,119.518,119.519,-0.4061,9.9791,-1021.1962,20.0063
62,426.282775879,420.179931641,-0.0143164219335,123.637,123.637,-0.4196,9.9801,-1055.1284,20.0083
63,426.282775879,420.155639648,-0.0143734076992,123.764,123.764,-0.4186,9.9833,-1052.7047,20.0147
64,426.282775879,420.067840576,-0.0145793724805,124.885,124.885,-0.4231,9.9875,-1064.0154,20.0231
65,426.282775879,419.700653076,-0.0154407434165,128.942,128.942,-0.4396,9.9817,-1105.2188,20.0115
66,426.282775879,419.391326904,-0.0161663796753,132.81,132.81,-0.4415,9.9817,-1110.0662,20.0115
67,426.282775879,419.067474365,-0.0169260911644,136.679,136.679,-0.4383,9.9817,-1101.9872,20.0115
68,426.282775879,418.876373291,-0.0173743888736,138.676,138.676,-0.4444,9.984,-1117.3374,20.016
69,426.282775879,418.83682251,-0.0174671690911,138.988,138.988,-0.447,9.9736,-1123.8007,19.9953
70,426.282775879,418.636932373,-0.0179360844195,142.295,142.295,-0.4528,9.9795,-1138.3431,20.007
71,426.282775879,418.166992188,-0.0190384984016,146.351,146.351,-0.4596,9.9801,-1155.3092,20.0083
72,426.282775879,418.14932251,-0.0190799478441,147.163,147.164,-0.4608,9.9836,-1158.5408,20.0154
73,426.282775879,418.069763184,-0.0192665830255,147.6,147.6,-0.4573,9.9756,-1149.6538,19.9992
74,426.282775879,418.104492188,-0.0191851146519,149.658,149.658,-0.4689,9.9859,-1178.7385,20.0199
75,426.282775879,417.556518555,-0.0204705838114,153.715,153.715,-0.4773,9.9843,-1199.7442,20.0167
76,426.282775879,417.523712158,-0.020547542721,153.969,153.969,-0.4728,9.972,-1188.4335,19.9921
77,426.282775879,417.161376953,-0.0213975310326,158.084,158.084,-0.4757,9.982,-1195.7046,20.0121
78,426.282775879,417.061004639,-0.0216329898685,159.268,159.269,-0.4828,9.9791,-1213.4786,20.0063
79,426.282775879,416.776855469,-0.0222995653749,163.325,163.325,-0.4902,9.9753,-1232.0606,19.9986
80,426.282775879,416.337677002,-0.0233298167586,167.382,167.382,-0.4989,9.9811,-1253.8741,20.0102
81,426.282775879,416.102966309,-0.0238804146647,169.939,169.94,-0.504,9.9836,-1266.8007,20.0154
82,426.282775879,415.75793457,-0.0246898122132,173.994,173.995,-0.5076,9.983,-1275.6877,20.0141
83,426.282775879,415.373016357,-0.0255927760154,178.052,178.052,-0.5182,9.9885,-1302.3487,20.0251
84,426.282775879,415.356933594,-0.0256305038929,178.424,178.424,-0.5153,9.9782,-1295.0775,20.0044
85,426.282775879,415.269500732,-0.0258356090635,179.486,179.486,-0.5053,9.9711,-1270.0323,19.9902
86,426.282775879,415.125,-0.0261745881289,180.796,180.796,-0.5137,9.9801,-1291.0379,20.0083
87,426.282775879,414.785186768,-0.0269717425108,184.727,184.727,-0.5259,9.972,-1321.7385,19.9921
88,426.282775879,414.426483154,-0.0278132110834,188.847,188.847,-0.5234,9.9649,-1315.2752,19.9779
89,426.282775879,414.302581787,-0.0281038656831,190.28,190.281,-0.5311,9.9749,-1334.6651,19.9979
90,426.282775879,413.918884277,-0.0290039665997,194.398,194.398,-0.5266,9.9798,-1323.3543,20.0076
91,426.282775879,413.555145264,-0.0298572480679,198.456,198.456,-0.5343,9.9769,-1342.7441,20.0018
92,426.282775879,413.223205566,-0.0306359324604,202.512,202.512,-0.5388,9.9724,-1354.0549,19.9928
93,426.282775879,412.900665283,-0.0313925668597,206.316,206.316,-0.5427,9.983,-1363.7498,20.0141
94,426.282775879,412.778564453,-0.0316789969802,207.877,207.877,-0.5459,9.9685,-1371.8289,19.985
95,426.282775879,412.628723145,-0.0320305041969,208.752,208.752,-0.5456,9.9856,-1371.021,20.0193
96,426.282775879,412.503936768,-0.0323232375085,210.185,210.185,-0.5485,9.974,-1378.2922,19.996
97,426.282775879,412.460723877,-0.0324246063828,210.687,210.687,-0.5469,9.9746,-1374.2526,19.9973
98,426.282775879,412.067230225,-0.0333476886153,214.743,214.744,-0.5556,9.974,-1396.0662,19.996
99,426.282775879,411.763702393,-0.0340597219765,218.484,218.484,-0.5456,9.982,-1371.021,20.0121
100,426.282775879,376.048797607,-0.117841914296,218.984,218.984,-0.5566,9.9759,-1398.4899,19.9999
101,426.282775879,411.384155273,-0.0349500887096,221.603,221.603,-0.5611,9.9769,-1409.8006,20.0018
102,426.282775879,411.189575195,-0.0354065448046,222.919,222.92,-0.5517,9.9811,-1386.3713,20.0102
103,426.282775879,411.213256836,-0.0353509932756,223.165,223.166,-0.5562,9.9727,-1397.682,19.9934
104,426.282775879,410.899200439,-0.0360877253115,227.222,227.222,-0.5633,9.9736,-1415.456,19.9953
105,426.282775879,410.675445557,-0.0366126224399,227.658,227.658,-0.5585,9.9827,-1403.3374,20.0134
106,426.282775879,410.47454834,-0.0370838977396,229.968,229.968,-0.5888,9.9833,-1479.2808,20.0147
107,426.282775879,372.851287842,-0.125342831016,231.963,231.963,-0.562,9.9865,-1412.2244,20.0212
108,426.282775879,409.814086914,-0.0386332497001,236.02,236.02,-0.5691,9.9807,-1429.9984,20.0096
109,426.282775879,409.396575928,-0.039612673223,240.075,240.075,-0.5791,9.983,-1455.0436,20.0141
110,426.282775879,409.203399658,-0.0400658361614,241.26,241.26,-0.5646,9.9672,-1418.6876,19.9824
111,426.282775879,409.096466064,-0.0403166897595,241.885,241.885,-0.5614,9.9814,-1410.6085,20.0109
112,426.282775879,408.645111084,-0.041375502944,245.941,245.942,-0.5627,9.9759,-1413.8402,19.9999
113,426.282775879,408.168395996,-0.0424938127398,249.998,249.998,-0.5727,9.9785,-1438.8854,20.005
114,426.282775879,407.724121094,-0.0435360185802,253.492,253.492,-0.5691,9.984,-1429.9984,20.016
115,426.282775879,368.213867188,-0.136221572757,253.677,253.677,-0.5678,9.9746,-1426.7667,19.9973
116,426.282775879,367.104431152,-0.138824149966,257.733,257.733,-0.564,9.9746,-1417.0718,19.9973
117,426.282775879,406.817321777,-0.0456632450223,260.728,260.728,-0.5714,9.9788,-1435.6537,20.0057
118,426.282775879,406.77444458,-0.0457638278604,260.917,260.917,-0.5695,9.9872,-1430.8063,20.0225
119,426.282775879,365.726318359,-0.142057016492,264.973,264.973,-0.572,9.9769,-1437.2695,20.0018
120,426.282775879,365.736175537,-0.14203388989,265.285,265.285,-0.5717,9.9856,-1436.4616,20.0193
121,426.282775879,405.938201904,-0.0477255359292,267.535,267.535,-0.5688,9.9859,-1429.1905,20.0199
122,426.282775879,405.984741211,-0.0476163625717,267.842,267.842,-0.5691,9.9691,-1429.9984,19.9863
123,426.282775879,365.056762695,-0.14362770319,268.466,268.466,-0.5701,9.9785,-1432.4221,20.005
124,426.282775879,405.852294922,-0.0479270629585,268.715,268.716,-0.5704,9.974,-1433.23,19.996
125,426.282775879,364.4921875,-0.144952118397,270.777,270.777,-0.5733,9.9759,-1440.5012,19.9999
126,426.282775879,405.488555908,-0.0487803444266,272.211,272.212,-0.5775,9.9791,-1451.004,20.0063
127,426.282775879,364.083709717,-0.145910337567,272.401,272.401,-0.5733,9.9714,-1440.5012,19.9908
128,426.282775879,404.992828369,-0.0499432496727,276.019,276.019,-0.5704,9.9801,-1433.23,20.0083
129,426.282775879,363.680480957,-0.14685626328,276.268,276.268,-0.5585,9.9788,-1403.3374,20.0057
130,426.282775879,404.608886719,-0.050843924284,280.325,280.325,-0.5759,9.9804,-1446.9645,20.0089
131,426.282775879,404.144348145,-0.0519336685538,283.879,283.879,-0.5698,9.9675,-1431.6142,19.9831
132,426.282775879,403.986114502,-0.0523048602045,284.128,284.128,-0.5637,9.9717,-1416.2639,19.9915
133,426.282775879,404.021636963,-0.0522215291858,284.44,284.44,-0.5727,9.9843,-1438.8854,20.0167
134,426.282775879,403.924285889,-0.0524499006569,284.941,284.941,-0.5698,9.9898,-1431.6142,20.0277
135,426.282775879,403.825408936,-0.0526818521321,286.253,286.253,-0.5685,9.9775,-1428.3825,20.0031
136,426.282775879,403.282318115,-0.0539558678865,290.369,290.369,-0.5562,9.9753,-1397.682,19.9986
137,426.282775879,360.008117676,-0.155471116304,294.425,294.425,-0.5724,9.9672,-1438.0775,19.9824
138,426.282775879,359.809570312,-0.1559368819,295.736,295.736,-0.5733,9.974,-1440.5012,19.996
139,426.282775879,359.274475098,-0.157192140818,298.167,298.168,-0.555,9.983,-1394.4504,20.0141
140,426.282775879,401.728424072,-0.0576010867953,302.226,302.226,-0.5479,9.9662,-1376.6763,19.9805
141,426.282775879,401.13079834,-0.0590030364692,306.281,306.281,-0.552,9.9769,-1387.1792,20.0018
142,426.282775879,400.535339355,-0.0603998973966,310.337,310.337,-0.5491,9.9707,-1379.908,19.9895
143,426.282775879,356.114898682,-0.164604067802,314.393,314.393,-0.5472,9.9833,-1375.0605,20.0147
144,426.282775879,355.85067749,-0.165223896503,317.389,317.389,-0.5572,9.9791,-1400.1057,20.0063
145,426.282775879,399.578826904,-0.0626437440515,317.513,317.513,-0.5462,9.9785,-1372.6368,20.005
146,426.282775879,354.975158691,-0.167277738452,321.569,321.569,-0.5495,9.972,-1380.7159,19.9921
147,426.282775879,354.656829834,-0.168024495244,324.377,324.377,-0.5372,9.9749,-1350.0153,19.9979
148,426.282775879,397.996032715,-0.0663567557931,326.935,326.935,-0.554,9.9849,-1392.0266,20.018
149,426.282775879,397.92578125,-0.0665215551853,327.62,327.621,-0.5401,9.9804,-1357.2865,20.0089
150,426.282775879,353.585784912,-0.170537009835,331.679,331.679,-0.5453,9.9753,-1370.2131,19.9986
151,426.282775879,396.632446289,-0.0695555433631,335.673,335.673,-0.5433,9.9882,-1365.3656,20.0244
152,426.282775879,352.533752441,-0.173004940152,338.605,338.605,-0.5392,9.9872,-1354.8628,20.0225
153,426.282775879,352.477539062,-0.173136800528,338.977,338.977,-0.5398,9.9772,-1356.4786,20.0025
154,426.282775879,351.808959961,-0.174705192447,342.346,342.347,-0.543,9.9923,-1364.5577,20.0328
155,426.282775879,351.802093506,-0.174721300602,343.595,343.596,-0.544,9.9746,-1366.9814,19.9973
156,426.282775879,351.624572754,-0.175137743354,343.971,343.971,-0.5437,9.9795,-1366.1735,20.007
157,426.282775879,351.749328613,-0.174845084548,344.533,344.533,-0.5433,9.9833,-1365.3656,20.0147
158,426.282775879,350.801391602,-0.177068814635,348.586,348.587,-0.5379,9.983,-1351.6312,20.0141
159,426.282775879,350.417755127,-0.177968770266,352.645,352.645,-0.5382,9.9788,-1352.4391,20.0057
160,426.282775879,349.791107178,-0.17943879962,356.7,356.7,-0.5369,9.983,-1349.2074,20.0141
161,426.282775879,349.270263672,-0.180660620332,360.757,360.757,-0.534,9.9814,-1341.9362,20.0109
162,426.282775879,348.649902344,-0.182115912437,364.438,364.438,-0.5372,9.9743,-1350.0153,19.9966
163,426.282775879,347.900543213,-0.183873802423,368.554,368.555,-0.5337,9.9782,-1341.1283,20.0044
164,426.282775879,347.538482666,-0.184723138809,371.989,371.99,-0.5363,9.9833,-1347.5916,20.0147
165,426.282775879,347.644439697,-0.18447458744,372.177,372.177,-0.5288,9.9756,-1329.0097,19.9992
166,426.282775879,347.171417236,-0.185584232211,374.546,374.547,-0.5288,9.9749,-1329.0097,19.9979
167,426.282775879,347.109436035,-0.185729622841,375.295,375.296,-0.5321,9.9772,-1337.0888,20.0025
168,426.282775879,346.869628906,-0.186292171478,376.728,376.729,-0.5276,9.973,-1325.7781,19.9941
169,426.282775879,346.820556641,-0.18640729785,377.917,377.917,-0.5305,9.9807,-1333.0492,20.0096
170,426.282775879,388.561279297,-0.0884893760085,378.352,378.352,-0.5356,9.9778,-1345.9758,20.0037
171,426.282775879,388.161956787,-0.0894261300564,380.099,380.099,-0.5256,9.9782,-1320.9306,20.0044
172,426.282775879,346.424499512,-0.18733638525,380.291,380.291,-0.5218,9.9814,-1311.2357,20.0109
173,426.282775879,387.337219238,-0.0913608521223,384.344,384.344,-0.5259,9.9649,-1321.7385,19.9779
174,426.282775879,386.854766846,-0.0924926176667,388.401,388.402,-0.5102,9.9785,-1282.1509,20.005
