General : End date,"3/27/2025"
Maximum Load : Time at Maximum Load,"40.10000",s
Maximum Load : Maximum Load,"10267.22754",N
Maximum Load : Compressive stress at Maximum Load,"167.66243",MPa
Maximum Load : Compressive strain (Extension) at Maximum Load,"0.00800",mm/mm
Strain : Compressive strain (Extension) gauge length,"100.00000",mm
Test : Rate 1,"1.20000",mm/min

Time,Extension,Load,Compressive stress,Compressive strain (Extension)
"7.00000","0.13827","516.85126","8.44011","0.00138"
"7.10000","0.13988","523.15070","8.54298","0.00140"
"7.20000","0.14190","536.86127","8.76687","0.00142"
"7.30000","0.14398","547.42828","8.93943","0.00144"
"7.40000","0.14579","557.28198","9.10034","0.00146"
"7.50000","0.14814","573.98163","9.37304","0.00148"
"7.60000","0.15013","582.03589","9.50457","0.00150"
"7.70000","0.15182","591.34863","9.65664","0.00152"
"7.80000","0.15406","608.01941","9.92887","0.00154"
"7.90000","0.15597","616.99078","10.07538","0.00156"
"8.00000","0.15773","627.73804","10.25088","0.00158"
"8.10000","0.16027","647.38531","10.57171","0.00160"
"8.20000","0.16206","654.78992","10.69263","0.00162"
"8.30000","0.16385","666.41693","10.88250","0.00164"
"8.40000","0.16611","682.81812","11.15033","0.00166"
"8.50000","0.16786","692.50995","11.30859","0.00168"
"8.60000","0.16982","706.76453","11.54137","0.00170"
"8.70000","0.17231","724.74420","11.83497","0.00172"
"8.80000","0.17396","733.29346","11.97458","0.00174"
"8.90000","0.17579","747.64838","12.20900","0.00176"
"9.00000","0.17817","766.35028","12.51440","0.00178"
"9.10000","0.17981","775.65826","12.66639","0.00180"
"9.20000","0.18193","794.28040","12.97049","0.00182"
"9.30000","0.18427","810.58673","13.23677","0.00184"
"9.40000","0.18590","820.83752","13.40416","0.00186"
"9.50000","0.18794","839.16077","13.70338","0.00188"
"9.60000","0.19001","854.10120","13.94736","0.00190"
"9.70000","0.19178","866.80286","14.15477","0.00192"
"9.80000","0.19417","889.69629","14.52862","0.00194"
"9.90000","0.19612","901.33978","14.71876","0.00196"
"10.00000","0.19781","914.30621","14.93050","0.00198"
"10.10000","0.20013","936.65717","15.29548","0.00200"
"10.20000","0.20192","948.52496","15.48928","0.00202"
"10.30000","0.20368","963.11188","15.72749","0.00204"
"10.40000","0.20632","990.13953","16.16884","0.00206"
"10.50000","0.20805","1000.12531","16.33191","0.00208"
"10.60000","0.20981","1015.54077","16.58364","0.00210"
"10.70000","0.21213","1038.34424","16.95602","0.00212"
"10.80000","0.21387","1050.89636","17.16099","0.00214"
"10.90000","0.21579","1069.29797","17.46149","0.00216"
"11.00000","0.21834","1093.90588","17.86333","0.00218"
"11.10000","0.21988","1104.12720","18.03025","0.00220"
"11.20000","0.22186","1124.93445","18.37003","0.00222"
"11.30000","0.22415","1146.21777","18.71758","0.00224"
"11.40000","0.22581","1159.72205","18.93810","0.00226"
"11.50000","0.22793","1183.06726","19.31933","0.00228"
"11.60000","0.23025","1203.94421","19.66024","0.00230"
"11.70000","0.23183","1216.98254","19.87316","0.00232"
"11.80000","0.23402","1241.71619","20.27706","0.00234"
"11.90000","0.23600","1258.94336","20.55837","0.00236"
"12.00000","0.23778","1276.70227","20.84837","0.00238"
"12.10000","0.24018","1305.40771","21.31713","0.00240"
"12.20000","0.24213","1321.89783","21.58641","0.00242"
"12.30000","0.24379","1338.48206","21.85723","0.00244"
"12.40000","0.24620","1368.52600","22.34784","0.00246"
"12.50000","0.24790","1382.63574","22.57825","0.00248"
"12.60000","0.24969","1402.95984","22.91014","0.00250"
"12.70000","0.25232","1436.54297","23.45855","0.00252"
"12.80000","0.25402","1450.74268","23.69043","0.00254"
"12.90000","0.25581","1471.68054","24.03234","0.00256"
"13.00000","0.25819","1501.08240","24.51247","0.00258"
"13.10000","0.25984","1516.96228","24.77179","0.00260"
"13.20000","0.26177","1540.98547","25.16408","0.00262"
"13.30000","0.26427","1572.18408","25.67355","0.00264"
"13.40000","0.26586","1587.58032","25.92497","0.00266"
"13.50000","0.26788","1614.43188","26.36345","0.00268"
"13.60000","0.27017","1641.78015","26.81005","0.00270"
"13.70000","0.27180","1659.38831","27.09758","0.00272"
"13.80000","0.27395","1689.37952","27.58734","0.00274"
"13.90000","0.27618","1715.59045","28.01536","0.00276"
"14.00000","0.27779","1733.55615","28.30873","0.00278"
"14.10000","0.28004","1765.89465","28.83682","0.00280"
"14.20000","0.28202","1788.11365","29.19965","0.00282"
"14.30000","0.28372","1809.24438","29.54471","0.00284"
"14.40000","0.28620","1846.84680","30.15876","0.00286"
"14.50000","0.28807","1866.94360","30.48693","0.00288"
"14.60000","0.28975","1888.09106","30.83227","0.00290"
"14.70000","0.29216","1924.32349","31.42394","0.00292"
"14.80000","0.29391","1943.62732","31.73917","0.00294"
"14.90000","0.29573","1968.33020","32.14256","0.00296"
"15.00000","0.29839","2009.28210","32.81130","0.00298"
"15.10000","0.29998","2025.15588","33.07052","0.00300"
"15.20000","0.30179","2051.10498","33.49426","0.00302"
"15.30000","0.30423","2087.68530","34.09162","0.00304"
"15.40000","0.30587","2106.89185","34.40525","0.00306"
"15.50000","0.30783","2136.46680","34.88821","0.00308"
"15.60000","0.31025","2172.11206","35.47029","0.00310"
"15.70000","0.31187","2192.01733","35.79535","0.00312"
"15.80000","0.31389","2224.00024","36.31762","0.00314"
"15.90000","0.31616","2256.76978","36.85274","0.00316"
"16.00000","0.31781","2278.71631","37.21112","0.00318"
"16.10000","0.32003","2316.17114","37.82276","0.00320"
"16.20000","0.32215","2344.43726","38.28434","0.00322"
"16.30000","0.32374","2366.67896","38.64754","0.00324"
"16.40000","0.32601","2405.24365","39.27730","0.00326"
"16.50000","0.32804","2433.77319","39.74318","0.00328"
"16.60000","0.32976","2458.76562","40.15131","0.00330"
"16.70000","0.33225","2503.18652","40.87669","0.00332"
"16.80000","0.33406","2525.79224","41.24584","0.00334"
"16.90000","0.33573","2551.44995","41.66483","0.00336"
"17.00000","0.33815","2593.84497","42.35714","0.00338"
"17.10000","0.33992","2617.63281","42.74559","0.00340"
"17.20000","0.34177","2647.32227","43.23041","0.00342"
"17.30000","0.34437","2693.05640","43.97724","0.00344"
"17.40000","0.34594","2712.93750","44.30190","0.00346"
"17.50000","0.34780","2744.00024","44.80915","0.00348"
"17.60000","0.35020","2785.57007","45.48798","0.00350"
"17.70000","0.35189","2809.81958","45.88397","0.00352"
"17.80000","0.35380","2842.81348","46.42276","0.00354"
"17.90000","0.35628","2885.09961","47.11328","0.00356"
"18.00000","0.35788","2908.43384","47.49433","0.00358"
"18.10000","0.35991","2944.94263","48.09051","0.00360"
"18.20000","0.36206","2979.95337","48.66223","0.00362"
"18.30000","0.36380","3007.91626","49.11886","0.00364"
"18.40000","0.36609","3051.19165","49.82554","0.00366"
"18.50000","0.36816","3082.88525","50.34309","0.00368"
"18.60000","0.36979","3109.04565","50.77029","0.00370"
"18.70000","0.37200","3150.91577","51.45403","0.00372"
"18.80000","0.37400","3182.66528","51.97249","0.00374"
"18.90000","0.37574","3211.35229","52.44094","0.00376"
"19.00000","0.37829","3261.60864","53.26162","0.00378"
"19.10000","0.38006","3287.14136","53.67857","0.00380"
"19.20000","0.38176","3315.72144","54.14528","0.00382"
"19.30000","0.38410","3360.85547","54.88231","0.00384"
"19.40000","0.38587","3388.53223","55.33427","0.00386"
"19.50000","0.38780","3423.18896","55.90021","0.00388"
"19.60000","0.39035","3472.15527","56.69982","0.00390"
"19.70000","0.39198","3496.47070","57.09689","0.00392"
"19.80000","0.39379","3528.99878","57.62807","0.00394"
"19.90000","0.39615","3574.30420","58.36790","0.00396"
"20.00000","0.39782","3600.78369","58.80030","0.00398"
"20.10000","0.39982","3639.26099","59.42863","0.00400"
"20.20000","0.40226","3684.55688","60.16831","0.00402"
"20.30000","0.40388","3710.63770","60.59421","0.00404"
"20.40000","0.40597","3751.68066","61.26443","0.00406"
"20.50000","0.40798","3786.44922","61.83220","0.00408"
"20.60000","0.40978","3818.47705","62.35521","0.00410"
"20.70000","0.41214","3867.12402","63.14961","0.00412"
"20.80000","0.41414","3900.12793","63.68856","0.00414"
"20.90000","0.41579","3926.91968","64.12606","0.00416"
"21.00000","0.41804","3972.70312","64.87370","0.00418"
"21.10000","0.42000","4004.63892","65.39521","0.00420"
"21.20000","0.42169","4033.24487","65.86234","0.00422"
"21.30000","0.42435","4088.87231","66.77073","0.00424"
"21.40000","0.42607","4112.63379","67.15874","0.00426"
"21.50000","0.42779","4141.78369","67.63477","0.00428"
"21.60000","0.43008","4186.91504","68.37175","0.00430"
"21.70000","0.43192","4216.70703","68.85825","0.00432"
"21.80000","0.43377","4249.83545","69.39923","0.00434"
"21.90000","0.43634","4301.19336","70.23790","0.00436"
"22.00000","0.43794","4324.66113","70.62112","0.00438"
"22.10000","0.43985","4361.03662","71.21513","0.00440"
"22.20000","0.44209","4403.06494","71.90145","0.00442"
"22.30000","0.44378","4431.28955","72.36235","0.00444"
"22.40000","0.44588","4474.26465","73.06413","0.00446"
"22.50000","0.44827","4519.10059","73.79630","0.00448"
"22.60000","0.44987","4545.12744","74.22131","0.00450"
"22.70000","0.45191","4586.58398","74.89829","0.00452"
"22.80000","0.45406","4626.90820","75.55678","0.00454"
"22.90000","0.45576","4656.19385","76.03501","0.00456"
"23.00000","0.45815","4707.90479","76.87944","0.00458"
"23.10000","0.46010","4740.14795","77.40597","0.00460"
"23.20000","0.46172","4769.01270","77.87733","0.00462"
"23.30000","0.46413","4821.30225","78.73121","0.00464"
"23.40000","0.46597","4851.69824","79.22757","0.00466"
"23.50000","0.46771","4883.89111","79.75327","0.00468"
"23.60000","0.47030","4941.07471","80.68707","0.00470"
"23.70000","0.47202","4967.77393","81.12307","0.00472"
"23.80000","0.47380","5002.14111","81.68428","0.00474"
"23.90000","0.47615","5050.74170","82.47792","0.00476"
"24.00000","0.47786","5079.59619","82.94911","0.00478"
"24.10000","0.47984","5118.81689","83.58958","0.00480"
"24.20000","0.48234","5170.54492","84.43430","0.00482"
"24.30000","0.48390","5194.38281","84.82356","0.00484"
"24.40000","0.48587","5234.85840","85.48452","0.00486"
"24.50000","0.48820","5281.45605","86.24545","0.00488"
"24.60000","0.48974","5306.90869","86.66109","0.00490"
"24.70000","0.49190","5353.58203","87.42326","0.00492"
"24.80000","0.49426","5399.96143","88.18063","0.00494"
"24.90000","0.49581","5425.03809","88.59013","0.00496"
"25.00000","0.49802","5472.93018","89.37220","0.00498"
"25.10000","0.50002","5509.06055","89.96220","0.00500"
"25.20000","0.50173","5540.31152","90.47253","0.00502"
"25.30000","0.50414","5593.26074","91.33718","0.00504"
"25.40000","0.50610","5627.06934","91.88927","0.00506"
"25.50000","0.50775","5656.37891","92.36790","0.00508"
"25.60000","0.51014","5708.64746","93.22144","0.00510"
"25.70000","0.51194","5736.23877","93.67200","0.00512"
"25.80000","0.51378","5771.04932","94.24045","0.00514"
"25.90000","0.51624","5823.71094","95.10040","0.00516"
"26.00000","0.51797","5850.46338","95.53727","0.00518"
"26.10000","0.51977","5883.78174","96.08135","0.00520"
"26.20000","0.52224","5859.47021","95.68435","0.00522"
"26.30000","0.52388","5858.55859","95.66946","0.00524"
"26.40000","0.52581","5880.12939","96.02171","0.00526"
"26.50000","0.52824","5916.94580","96.62292","0.00528"
"26.60000","0.52991","5928.69189","96.81473","0.00530"
"26.70000","0.53189","5957.75732","97.28936","0.00532"
"26.80000","0.53412","5992.79248","97.86148","0.00534"
"26.90000","0.53579","6011.84033","98.17253","0.00536"
"27.00000","0.53793","6049.25586","98.78352","0.00538"
"27.10000","0.54023","6086.00049","99.38356","0.00540"
"27.20000","0.54180","6103.02441","99.66155","0.00542"
"27.30000","0.54400","6144.40771","100.33734","0.00544"
"27.40000","0.54605","6174.73926","100.83265","0.00546"
"27.50000","0.54775","6197.77832","101.20887","0.00548"
"27.60000","0.55021","6247.07568","102.01389","0.00550"
"27.70000","0.55207","6270.27441","102.39272","0.00552"
"27.80000","0.55373","6293.21045","102.76727","0.00554"
"27.90000","0.55614","6341.29199","103.55243","0.00556"
"28.00000","0.55798","6365.97412","103.95549","0.00558"
"28.10000","0.55975","6392.58545","104.39005","0.00560"
"28.20000","0.56234","6445.01660","105.24624","0.00562"
"28.30000","0.56392","6461.85791","105.52126","0.00564"
"28.40000","0.56573","6491.33008","106.00253","0.00566"
"28.50000","0.56824","6539.73096","106.79292","0.00568"
"28.60000","0.56990","6557.37451","107.08103","0.00570"
"28.70000","0.57178","6588.74805","107.59335","0.00572"
"28.80000","0.57432","6636.70215","108.37644","0.00574"
"28.90000","0.57586","6653.74268","108.65471","0.00576"
"29.00000","0.57785","6689.85938","109.24449","0.00578"
"29.10000","0.58010","6728.54492","109.87622","0.00580"
"29.20000","0.58181","6752.20557","110.26260","0.00582"
"29.30000","0.58406","6794.53613","110.95385","0.00584"
"29.40000","0.58617","6818.11182","111.33884","0.00586"
"29.50000","0.58774","6835.48096","111.62247","0.00588"
"29.60000","0.58997","6877.22412","112.30413","0.00590"
"29.70000","0.59207","6908.61133","112.81668","0.00592"
"29.80000","0.59374","6928.90430","113.14806","0.00594"
"29.90000","0.59622","6978.41699","113.95660","0.00596"
"30.00000","0.59803","6998.69775","114.28778","0.00598"
"30.10000","0.59979","7023.91064","114.69950","0.00600"
"30.20000","0.60216","7068.51270","115.42785","0.00602"
"30.30000","0.60393","7090.25488","115.78289","0.00604"
"30.40000","0.60577","7118.57617","116.24538","0.00606"
"30.50000","0.60836","7168.94287","117.06786","0.00608"
"30.60000","0.60998","7185.12256","117.33207","0.00610"
"30.70000","0.61180","7213.48877","117.79529","0.00612"
"30.80000","0.61416","7256.47803","118.49729","0.00614"
"30.90000","0.61585","7277.28467","118.83707","0.00616"
"31.00000","0.61784","7311.27490","119.39212","0.00618"
"31.10000","0.62030","7355.31592","120.11131","0.00620"
"31.20000","0.62187","7372.94922","120.39925","0.00622"
"31.30000","0.62384","7407.58008","120.96477","0.00624"
"31.40000","0.62599","7443.05273","121.54404","0.00626"
"31.50000","0.62781","7469.77539","121.98042","0.00628"
"31.60000","0.63010","7513.68457","122.69744","0.00630"
"31.70000","0.63212","7542.79199","123.17276","0.00632"
"31.80000","0.63380","7566.05322","123.55261","0.00634"
"31.90000","0.63598","7607.47021","124.22895","0.00636"
"32.00000","0.63801","7637.75342","124.72347","0.00638"
"32.10000","0.63976","7663.74902","125.14797","0.00640"
"32.20000","0.64224","7714.42871","125.97557","0.00642"
"32.30000","0.64405","7737.79980","126.35722","0.00644"
"32.40000","0.64582","7765.00635","126.80149","0.00646"
"32.50000","0.64814","7808.80078","127.51665","0.00648"
"32.60000","0.64988","7832.65967","127.90627","0.00650"
"32.70000","0.65180","7864.58105","128.42754","0.00652"
"32.80000","0.65432","7913.75342","129.23051","0.00654"
"32.90000","0.65599","7934.67627","129.57217","0.00656"
"33.00000","0.65778","7963.30859","130.03975","0.00658"
"33.10000","0.66020","8010.26514","130.80653","0.00660"
"33.20000","0.66183","8030.41699","131.13562","0.00662"
"33.30000","0.66387","8068.30957","131.75439","0.00664"
"33.40000","0.66632","8113.44922","132.49152","0.00666"
"33.50000","0.66789","8132.87744","132.80878","0.00668"
"33.60000","0.66986","8168.53516","133.39107","0.00670"
"33.70000","0.67201","8205.49902","133.99467","0.00672"
"33.80000","0.67382","8232.83789","134.44112","0.00674"
"33.90000","0.67612","8278.90918","135.19345","0.00676"
"34.00000","0.67811","8308.35645","135.67433","0.00678"
"34.10000","0.67978","8332.44727","136.06772","0.00680"
"34.20000","0.68207","8377.43262","136.80234","0.00682"
"34.30000","0.68395","8404.70703","137.24771","0.00684"
"34.40000","0.68568","8430.82910","137.67429","0.00686"
"34.50000","0.68831","8486.77930","138.58795","0.00688"
"34.60000","0.69005","8508.22559","138.93816","0.00690"
"34.70000","0.69177","8533.97070","139.35858","0.00692"
"34.80000","0.69411","8579.58887","140.10352","0.00694"
"34.90000","0.69591","8603.87305","140.50008","0.00696"
"35.00000","0.69776","8633.96777","140.99152","0.00698"
"35.10000","0.70038","8685.87207","141.83911","0.00700"
"35.20000","0.70190","8700.65723","142.08055","0.00702"
"35.30000","0.70379","8732.33691","142.59787","0.00704"
"35.40000","0.70616","8773.32422","143.26718","0.00706"
"35.50000","0.70784","8794.56055","143.61397","0.00708"
"35.60000","0.70990","8831.82812","144.22255","0.00710"
"35.70000","0.71226","8873.18848","144.89795","0.00712"
"35.80000","0.71380","8891.04590","145.18956","0.00714"
"35.90000","0.71598","8932.65723","145.86908","0.00716"
"36.00000","0.71803","8964.56348","146.39009","0.00718"
"36.10000","0.71978","8990.25293","146.80960","0.00720"
"36.20000","0.72214","9036.73535","147.56865","0.00722"
"36.30000","0.72412","9065.00098","148.03023","0.00724"
"36.40000","0.72577","9086.50879","148.38145","0.00726"
"36.50000","0.72816","9133.81836","149.15401","0.00728"
"36.60000","0.72993","9154.90137","149.49829","0.00730"
"36.70000","0.73168","9180.95410","149.92372","0.00732"
"36.80000","0.73433","9235.60938","150.81624","0.00734"
"36.90000","0.73604","9253.85645","151.11421","0.00736"
"37.00000","0.73778","9279.39160","151.53120","0.00738"
"37.10000","0.74018","9324.65234","152.27029","0.00740"
"37.20000","0.74186","9344.61328","152.59625","0.00742"
"37.30000","0.74375","9374.77441","153.08879","0.00744"
"37.40000","0.74630","9423.51758","153.88475","0.00746"
"37.50000","0.74790","9440.93457","154.16917","0.00748"
"37.60000","0.74983","9473.75488","154.70512","0.00750"
"37.70000","0.75219","9515.98145","155.39468","0.00752"
"37.80000","0.75382","9534.69336","155.70024","0.00754"
"37.90000","0.75593","9572.71875","156.32120","0.00756"
"38.00000","0.75819","9610.64844","156.94058","0.00758"
"38.10000","0.75978","9629.29785","157.24512","0.00760"
"38.20000","0.76197","9670.66504","157.92064","0.00762"
"38.30000","0.76410","9704.18555","158.46802","0.00764"
"38.40000","0.76573","9725.03613","158.80852","0.00766"
"38.50000","0.76814","9774.21094","159.61153","0.00768"
"38.60000","0.77009","9800.65430","160.04335","0.00770"
"38.70000","0.77175","9822.55176","160.40092","0.00772"
"38.80000","0.77416","9870.72266","161.18755","0.00774"
"38.90000","0.77595","9892.95215","161.55055","0.00776"
"39.00000","0.77772","9919.44727","161.98322","0.00778"
"39.10000","0.78034","9973.26367","162.86203","0.00780"
"39.20000","0.78202","9990.81543","163.14865","0.00782"
"39.30000","0.78375","10016.39453","163.56636","0.00784"
"39.40000","0.78622","10064.26465","164.34807","0.00786"
"39.50000","0.78790","10082.88379","164.65211","0.00788"
"39.60000","0.78981","10113.92969","165.15909","0.00790"
"39.70000","0.79226","10158.82617","165.89224","0.00792"
"39.80000","0.79387","10176.21191","166.17615","0.00794"
"39.90000","0.79583","10209.48828","166.71954","0.00796"
"40.00000","0.79815","10249.36328","167.37070","0.00798"
"40.10000","0.79985","10267.22754","167.66243","0.00800"
"40.12500","0.80029","10131.62305","165.44801","0.00800"
"40.12800","0.80035","9970.67383","162.81975","0.00800"
"40.13000","0.80038","9825.36035","160.44679","0.00800"
"40.13200","0.80043","9656.25781","157.68538","0.00800"
"40.13400","0.80047","9467.60254","154.60466","0.00800"
"40.13600","0.80052","9262.60938","151.25714","0.00801"
"40.13800","0.80057","9044.70996","147.69888","0.00801"
"40.14000","0.80062","8817.72656","143.99226","0.00801"
"40.14200","0.80068","8585.54102","140.20071","0.00801"
"40.14400","0.80075","8351.75879","136.38309","0.00801"
"40.14600","0.80082","8119.52490","132.59073","0.00801"
"40.14800","0.80090","7891.54248","128.86781","0.00801"
"40.15000","0.80098","7670.10889","125.25183","0.00801"
"40.15200","0.80107","7457.07910","121.77309","0.00801"
"40.15400","0.80116","7253.91357","118.45542","0.00801"
"40.15600","0.80126","7061.76611","115.31767","0.00801"
"40.15800","0.80137","6881.45557","112.37323","0.00801"
"40.16000","0.80148","6713.48730","109.63033","0.00801"
"40.16200","0.80160","6558.14844","107.09367","0.00802"
"40.16400","0.80172","6415.51758","104.76453","0.00802"
"40.16600","0.80184","6285.46387","102.64077","0.00802"
"40.16900","0.80204","6113.33643","99.82995","0.00802"
