General : End date,"3/27/2025"
Maximum Load : Time at Maximum Load,"36.80000",s
Maximum Load : Maximum Load,"11285.69141",N
Maximum Load : Compressive stress at Maximum Load,"198.27530",MPa
Maximum Load : Compressive strain (Extension) at Maximum Load,"0.00734",mm/mm
Strain : Compressive strain (Extension) gauge length,"100.00000",mm
Test : Rate 1,"1.20000",mm/min

Time,Extension,Load,Compressive stress,Compressive strain (Extension)
"8.80000","0.17381","906.60425","15.92789","0.00174"
"8.90000","0.17553","927.58167","16.29643","0.00176"
"9.00000","0.17803","961.24561","16.88787","0.00178"
"9.10000","0.17981","982.22821","17.25651","0.00180"
"9.20000","0.18154","1005.03723","17.65723","0.00182"
"9.30000","0.18394","1038.89355","18.25204","0.00184"
"9.40000","0.18571","1061.66577","18.65212","0.00186"
"9.50000","0.18752","1087.36218","19.10358","0.00188"
"9.60000","0.19011","1126.21143","19.78611","0.00190"
"9.70000","0.19168","1147.29797","20.15657","0.00192"
"9.80000","0.19355","1175.87341","20.65861","0.00194"
"9.90000","0.19597","1213.31982","21.31649","0.00196"
"10.00000","0.19763","1237.06812","21.73372","0.00198"
"10.10000","0.19959","1268.69153","22.28930","0.00200"
"10.20000","0.20206","1307.49316","22.97100","0.00202"
"10.30000","0.20362","1330.92468","23.38266","0.00204"
"10.40000","0.20568","1365.75635","23.99461","0.00206"
"10.50000","0.20782","1399.57422","24.58875","0.00208"
"10.60000","0.20957","1427.55847","25.08039","0.00210"
"10.70000","0.21191","1468.11560","25.79293","0.00212"
"10.80000","0.21391","1498.84302","26.33277","0.00214"
"10.90000","0.21553","1525.18835","26.79563","0.00216"
"11.00000","0.21782","1564.87000","27.49278","0.00218"
"11.10000","0.21981","1595.73181","28.03499","0.00220"
"11.20000","0.22152","1622.91711","28.51260","0.00222"
"11.30000","0.22405","1667.18396","29.29031","0.00224"
"11.40000","0.22579","1691.93335","29.72513","0.00226"
"11.50000","0.22757","1720.77136","30.23177","0.00228"
"11.60000","0.22994","1760.77100","30.93451","0.00230"
"11.70000","0.23166","1786.35962","31.38408","0.00232"
"11.80000","0.23354","1817.05640","31.92338","0.00234"
"11.90000","0.23613","1861.31079","32.70087","0.00236"
"12.00000","0.23771","1883.66248","33.09356","0.00238"
"12.10000","0.23960","1915.27063","33.64888","0.00240"
"12.20000","0.24190","1953.83203","34.32635","0.00242"
"12.30000","0.24362","1980.45557","34.79409","0.00244"
"12.40000","0.24566","2015.33081","35.40681","0.00246"
"12.50000","0.24806","2055.16650","36.10667","0.00248"
"12.60000","0.24964","2079.12354","36.52757","0.00250"
"12.70000","0.25167","2114.72339","37.15301","0.00252"
"12.80000","0.25375","2149.11523","37.75723","0.00254"
"12.90000","0.25557","2179.11572","38.28430","0.00256"
"13.00000","0.25794","2222.24072","39.04195","0.00258"
"13.10000","0.25989","2252.58887","39.57513","0.00260"
"13.20000","0.26157","2280.09399","40.05836","0.00262"
"13.30000","0.26383","2321.58594","40.78732","0.00264"
"13.40000","0.26575","2351.80884","41.31830","0.00266"
"13.50000","0.26751","2381.61060","41.84188","0.00268"
"13.60000","0.27006","2429.54102","42.68396","0.00270"
"13.70000","0.27181","2456.31812","43.15440","0.00272"
"13.80000","0.27360","2487.38892","43.70027","0.00274"
"13.90000","0.27588","2528.87012","44.42904","0.00276"
"14.00000","0.27763","2557.67383","44.93509","0.00278"
"14.10000","0.27958","2592.90576","45.55407","0.00280"
"14.20000","0.28208","2639.04810","46.36473","0.00282"
"14.30000","0.28372","2665.09741","46.82238","0.00284"
"14.40000","0.28558","2698.90625","47.41636","0.00286"
"14.50000","0.28794","2742.89795","48.18924","0.00288"
"14.60000","0.28958","2769.55542","48.65758","0.00290"
"14.70000","0.29168","2809.99023","49.36797","0.00292"
"14.80000","0.29407","2852.95825","50.12286","0.00294"
"14.90000","0.29565","2879.42163","50.58779","0.00296"
"15.00000","0.29771","2919.09082","51.28473","0.00298"
"15.10000","0.29977","2956.20679","51.93681","0.00300"
"15.20000","0.30156","2988.01416","52.49562","0.00302"
"15.30000","0.30396","3036.58105","53.34888","0.00304"
"15.40000","0.30587","3068.72754","53.91365","0.00306"
"15.50000","0.30758","3099.60425","54.45612","0.00308"
"15.60000","0.30989","3145.59668","55.26415","0.00310"
"15.70000","0.31169","3176.53467","55.80769","0.00312"
"15.80000","0.31345","3208.75610","56.37378","0.00313"
"15.90000","0.31613","3262.80396","57.32333","0.00316"
"16.00000","0.31781","3289.96777","57.80057","0.00318"
"16.10000","0.31957","3322.97266","58.38042","0.00320"
"16.20000","0.32189","3369.41528","59.19636","0.00322"
"16.30000","0.32362","3399.94580","59.73274","0.00324"
"16.40000","0.32553","3437.30347","60.38907","0.00326"
"16.50000","0.32814","3489.70288","61.30966","0.00328"
"16.60000","0.32965","3514.84229","61.75133","0.00330"
"16.70000","0.33161","3554.80762","62.45347","0.00332"
"16.80000","0.33392","3600.56226","63.25732","0.00334"
"16.90000","0.33558","3630.77002","63.78803","0.00336"
"17.00000","0.33773","3675.66821","64.57684","0.00338"
"17.10000","0.34003","3720.18823","65.35899","0.00340"
"17.20000","0.34159","3748.54126","65.85712","0.00342"
"17.30000","0.34380","3795.41333","66.68060","0.00344"
"17.40000","0.34577","3832.38281","67.33011","0.00346"
"17.50000","0.34755","3867.00415","67.93836","0.00348"
"17.60000","0.34998","3919.67603","68.86374","0.00350"
"17.70000","0.35189","3954.28687","69.47181","0.00352"
"17.80000","0.35356","3986.44946","70.03687","0.00354"
"17.90000","0.35603","4039.84375","70.97494","0.00356"
"18.00000","0.35767","4067.95557","71.46883","0.00358"
"18.10000","0.35944","4103.84229","72.09931","0.00359"
"18.20000","0.36212","4162.58057","73.13127","0.00362"
"18.30000","0.36377","4191.09424","73.63222","0.00364"
"18.40000","0.36556","4227.81250","74.27731","0.00366"
"18.50000","0.36795","4279.11768","75.17868","0.00368"
"18.60000","0.36960","4309.22461","75.70762","0.00370"
"18.70000","0.37153","4349.93604","76.42287","0.00372"
"18.80000","0.37407","4403.92285","77.37135","0.00374"
"18.90000","0.37563","4431.83447","77.86172","0.00376"
"19.00000","0.37764","4475.57959","78.63026","0.00378"
"19.10000","0.37996","4523.11621","79.46542","0.00380"
"19.20000","0.38155","4553.15723","79.99320","0.00382"
"19.30000","0.38375","4601.42334","80.84118","0.00384"
"19.40000","0.38595","4645.64502","81.61810","0.00386"
"19.50000","0.38753","4675.54395","82.14339","0.00388"
"19.60000","0.38981","4726.79395","83.04379","0.00390"
"19.70000","0.39182","4765.94385","83.73160","0.00392"
"19.80000","0.39350","4799.21338","84.31610","0.00393"
"19.90000","0.39598","4855.63623","85.30738","0.00396"
"20.00000","0.39785","4890.34521","85.91717","0.00398"
"20.10000","0.39954","4923.71094","86.50336","0.00400"
"20.20000","0.40196","4977.83594","87.45427","0.00402"
"20.30000","0.40368","5009.04883","88.00264","0.00404"
"20.40000","0.40551","5047.23730","88.67357","0.00406"
"20.50000","0.40812","5106.22803","89.70996","0.00408"
"20.60000","0.40974","5134.54688","90.20748","0.00410"
"20.70000","0.41155","5173.03174","90.88361","0.00412"
"20.80000","0.41397","5226.35742","91.82048","0.00414"
"20.90000","0.41563","5256.82861","92.35582","0.00416"
"21.00000","0.41762","5299.93994","93.11323","0.00418"
"21.10000","0.42001","5350.88428","94.00826","0.00420"
"21.20000","0.42161","5380.58936","94.53014","0.00422"
"21.30000","0.42367","5426.27979","95.33286","0.00424"
"21.40000","0.42588","5472.37305","96.14266","0.00426"
"21.50000","0.42762","5506.07812","96.73482","0.00428"
"21.60000","0.42984","5556.31494","97.61742","0.00430"
"21.70000","0.43188","5595.72803","98.30985","0.00432"
"21.80000","0.43351","5627.32764","98.86502","0.00434"
"21.90000","0.43582","5679.69141","99.78498","0.00436"
"22.00000","0.43782","5718.88623","100.47359","0.00438"
"22.10000","0.43953","5752.18262","101.05856","0.00440"
"22.20000","0.44204","5810.66699","102.08606","0.00442"
"22.30000","0.44382","5841.68262","102.63097","0.00444"
"22.40000","0.44553","5875.97510","103.23344","0.00446"
"22.50000","0.44792","5929.60693","104.17568","0.00448"
"22.60000","0.44967","5961.85449","104.74223","0.00450"
"22.70000","0.45154","6000.32568","105.41812","0.00452"
"22.80000","0.45412","6058.69824","106.44366","0.00454"
"22.90000","0.45570","6086.19434","106.92673","0.00456"
"23.00000","0.45755","6125.33398","107.61436","0.00458"
"23.10000","0.45996","6179.16992","108.56019","0.00460"
"23.20000","0.46166","6210.59082","109.11221","0.00462"
"23.30000","0.46360","6252.28516","109.84473","0.00464"
"23.40000","0.46600","6304.19482","110.75671","0.00466"
"23.50000","0.46764","6335.12793","111.30017","0.00468"
"23.60000","0.46968","6380.29199","112.09365","0.00470"
"23.70000","0.47187","6425.73828","112.89208","0.00472"
"23.80000","0.47358","6459.59912","113.48698","0.00474"
"23.90000","0.47587","6512.45996","114.41567","0.00476"
"24.00000","0.47792","6552.58740","115.12066","0.00478"
"24.10000","0.47955","6583.95898","115.67182","0.00480"
"24.20000","0.48182","6636.30908","116.59155","0.00482"
"24.30000","0.48375","6673.68164","117.24813","0.00484"
"24.40000","0.48549","6708.70020","117.86337","0.00485"
"24.50000","0.48810","6771.05127","118.95879","0.00488"
"24.60000","0.48986","6802.17090","119.50552","0.00490"
"24.70000","0.49153","6835.62988","120.09336","0.00492"
"24.80000","0.49386","6889.50781","121.03992","0.00494"
"24.90000","0.49564","6923.88135","121.64382","0.00496"
"25.00000","0.49759","6965.53223","122.37558","0.00498"
"25.10000","0.50011","7017.62598","123.29080","0.00500"
"25.20000","0.50171","7044.06592","123.75532","0.00502"
"25.30000","0.50353","7080.46387","124.39478","0.00504"
"25.40000","0.50594","7133.13379","125.32012","0.00506"
"25.50000","0.50764","7163.12549","125.84704","0.00508"
"25.60000","0.50965","7206.35303","126.60649","0.00510"
"25.70000","0.51197","7254.93262","127.45998","0.00512"
"25.80000","0.51364","7285.84326","128.00304","0.00514"
"25.90000","0.51576","7333.10498","128.83336","0.00516"
"26.00000","0.51777","7372.88428","129.53224","0.00518"
"26.10000","0.51957","7408.62939","130.16023","0.00520"
"26.20000","0.52192","7462.65820","131.10945","0.00522"
"26.30000","0.52390","7499.69580","131.76016","0.00524"
"26.40000","0.52556","7529.86230","132.29015","0.00526"
"26.50000","0.52782","7581.37500","133.19516","0.00528"
"26.60000","0.52976","7617.89600","133.83678","0.00530"
"26.70000","0.53150","7652.48389","134.44444","0.00531"
"26.80000","0.53416","7716.39355","135.56726","0.00534"
"26.90000","0.53583","7743.99854","136.05225","0.00536"
"27.00000","0.53753","7778.07373","136.65091","0.00538"
"27.10000","0.53982","7830.34277","137.56920","0.00540"
"27.20000","0.54168","7866.89209","138.21133","0.00542"
"27.30000","0.54357","7906.60303","138.90900","0.00544"
"27.40000","0.54606","7963.69678","139.91206","0.00546"
"27.50000","0.54769","7992.84424","140.42415","0.00548"
"27.60000","0.54965","8028.63086","141.05287","0.00550"
"27.70000","0.55187","8073.39941","141.83940","0.00552"
"27.80000","0.55357","8104.19385","142.38042","0.00554"
"27.90000","0.55569","8151.16162","143.20558","0.00556"
"28.00000","0.55801","8198.63965","144.03972","0.00558"
"28.10000","0.55965","8228.20312","144.55911","0.00560"
"28.20000","0.56170","8273.05957","145.34718","0.00562"
"28.30000","0.56382","8316.03613","146.10222","0.00564"
"28.40000","0.56553","8347.75195","146.65942","0.00566"
"28.50000","0.56796","8405.03320","147.66579","0.00568"
"28.60000","0.56988","8438.65234","148.25644","0.00570"
"28.70000","0.57150","8468.70801","148.78447","0.00571"
"28.80000","0.57390","8524.19824","149.75937","0.00574"
"28.90000","0.57575","8556.70703","150.33051","0.00576"
"29.00000","0.57751","8590.23047","150.91946","0.00578"
"29.10000","0.58012","8651.59863","151.99763","0.00580"
"29.20000","0.58175","8676.57031","152.43636","0.00582"
"29.30000","0.58356","8712.60645","153.06946","0.00584"
"29.40000","0.58593","8764.32324","153.97806","0.00586"
"29.50000","0.58765","8794.06445","154.50058","0.00588"
"29.60000","0.58961","8834.52539","155.21143","0.00590"
"29.70000","0.59205","8887.25391","156.13779","0.00592"
"29.80000","0.59368","8913.06641","156.59129","0.00594"
"29.90000","0.59565","8952.76270","157.28870","0.00596"
"30.00000","0.59795","8999.22266","158.10495","0.00598"
"30.10000","0.59952","9024.53516","158.54965","0.00600"
"30.20000","0.60169","9071.33984","159.37195","0.00602"
"30.30000","0.60402","9117.35156","160.18031","0.00604"
"30.40000","0.60556","9140.33887","160.58418","0.00606"
"30.50000","0.60783","9190.05762","161.45767","0.00608"
"30.60000","0.60978","9223.56738","162.04640","0.00610"
"30.70000","0.61151","9252.87598","162.56131","0.00612"
"30.80000","0.61397","9307.40430","163.51930","0.00614"
"30.90000","0.61587","9337.91699","164.05537","0.00616"
"31.00000","0.61751","9364.06445","164.51476","0.00618"
"31.10000","0.61995","9417.71484","165.45732","0.00620"
"31.20000","0.62172","9444.07031","165.92035","0.00622"
"31.30000","0.62354","9476.84668","166.49619","0.00624"
"31.40000","0.62604","9532.02930","167.46568","0.00626"
"31.50000","0.62773","9557.22461","167.90833","0.00628"
"31.60000","0.62951","9590.18066","168.48732","0.00630"
"31.70000","0.63202","9645.36328","169.45682","0.00632"
"31.80000","0.63364","9669.62305","169.88303","0.00634"
"31.90000","0.63557","9708.14941","170.55989","0.00636"
"32.00000","0.63802","9760.61426","171.48163","0.00638"
"32.10000","0.63967","9784.23145","171.89655","0.00640"
"32.20000","0.64166","9822.95801","172.57693","0.00642"
"32.30000","0.64388","9865.23340","173.31966","0.00644"
"32.40000","0.64556","9888.43848","173.72734","0.00646"
"32.50000","0.64775","9905.48340","174.02679","0.00648"
"32.60000","0.65003","9917.56250","174.23901","0.00650"
"32.70000","0.65153","9900.17676","173.93356","0.00652"
"32.80000","0.65383","9844.24023","172.95084","0.00654"
"32.90000","0.65587","9803.43555","172.23395","0.00656"
"33.00000","0.65756","9791.21875","172.01932","0.00658"
"33.10000","0.66001","9821.38574","172.54930","0.00660"
"33.20000","0.66182","9834.81738","172.78528","0.00662"
"33.30000","0.66349","9852.29980","173.09242","0.00663"
"33.40000","0.66595","9900.75000","173.94363","0.00666"
"33.50000","0.66777","9926.94336","174.40382","0.00668"
"33.60000","0.66953","9955.78125","174.91046","0.00670"
"33.70000","0.67213","10014.41992","175.94067","0.00672"
"33.80000","0.67367","10035.50684","176.31114","0.00674"
"33.90000","0.67550","10071.38672","176.94151","0.00675"
"34.00000","0.67801","10129.32129","177.95935","0.00678"
"34.10000","0.67965","10156.49805","178.43680","0.00680"
"34.20000","0.68156","10196.61621","179.14163","0.00682"
"34.30000","0.68410","10255.39746","180.17435","0.00684"
"34.40000","0.68561","10279.58203","180.59923","0.00686"
"34.50000","0.68763","10325.36523","181.40359","0.00688"
"34.60000","0.68988","10374.88281","182.27354","0.00690"
"34.70000","0.69158","10407.40137","182.84486","0.00692"
"34.80000","0.69386","10461.74121","183.79955","0.00694"
"34.90000","0.69591","10503.20898","184.52808","0.00696"
"35.00000","0.69750","10532.28125","185.03883","0.00697"
"35.10000","0.69980","10588.03418","186.01834","0.00700"
"35.20000","0.70184","10629.92188","186.75426","0.00702"
"35.30000","0.70351","10661.63086","187.31136","0.00704"
"35.40000","0.70603","10725.64941","188.43608","0.00706"
"35.50000","0.70779","10756.52930","188.97859","0.00708"
"35.60000","0.70954","10792.29395","189.60693","0.00710"
"35.70000","0.71195","10849.98730","190.62053","0.00712"
"35.80000","0.71370","10882.02441","191.18338","0.00714"
"35.90000","0.71556","10921.28711","191.87318","0.00716"
"36.00000","0.71813","10984.22559","192.97893","0.00718"
"36.10000","0.71971","11010.34766","193.43787","0.00720"
"36.20000","0.72156","11049.49023","194.12555","0.00722"
"36.30000","0.72394","11105.17285","195.10382","0.00724"
"36.40000","0.72563","11135.64746","195.63922","0.00726"
"36.50000","0.72762","11179.30957","196.40631","0.00728"
"36.60000","0.73006","11234.32812","197.37291","0.00730"
"36.70000","0.73162","11260.39258","197.83084","0.00732"
"36.80000","0.73363","11285.69141","198.27530","0.00734"
"36.81900","0.73412","11101.51465","195.03955","0.00734"
"36.82100","0.73417","10925.35156","191.94458","0.00734"
"36.82300","0.73422","10702.31152","188.02606","0.00734"
"36.82400","0.73425","10576.91992","185.82309","0.00734"
"36.82500","0.73428","10443.96875","183.48730","0.00734"
"36.82600","0.73431","10304.57129","181.03827","0.00734"
"36.82700","0.73434","10159.77344","178.49435","0.00734"
"36.82800","0.73437","10010.56641","175.87297","0.00734"
"36.82900","0.73440","9857.87500","173.19038","0.00734"
"36.83000","0.73444","9702.57129","170.46188","0.00734"
"36.83100","0.73447","9545.44336","167.70135","0.00734"
"36.83200","0.73451","9387.21680","164.92151","0.00735"
"36.83300","0.73454","9228.57324","162.13434","0.00735"
"36.83400","0.73458","9070.12402","159.35059","0.00735"
"36.83500","0.73462","8912.44531","156.58037","0.00735"
"36.83600","0.73467","8756.07715","153.83319","0.00735"
"36.83700","0.73471","8601.51465","151.11772","0.00735"
"36.83800","0.73476","8449.20703","148.44186","0.00735"
"36.83900","0.73480","8299.55566","145.81268","0.00735"
"36.84000","0.73485","8152.89844","143.23610","0.00735"
"36.84100","0.73491","8009.53369","140.71736","0.00735"
"36.84200","0.73496","7869.71436","138.26091","0.00735"
"36.84300","0.73501","7733.65869","135.87059","0.00735"
"36.84400","0.73507","7601.56006","133.54977","0.00735"
"36.84500","0.73513","7473.57471","131.30124","0.00735"
"36.84700","0.73525","7230.44043","127.02968","0.00735"
"36.84900","0.73537","7004.99854","123.06895","0.00735"
"36.85100","0.73550","6797.66895","119.42643","0.00735"
"36.85200","0.73556","6700.83740","117.72523","0.00736"
