General : End date,"3/27/2025"
Maximum Load : Time at Maximum Load,,s
Maximum Load : Maximum Load,,N
Maximum Load : Compressive stress at Maximum Load,,MPa
Maximum Load : Compressive strain (Extension) at Maximum Load,,mm/mm
Strain : Compressive strain (Extension) gauge length,"100.00000",mm
Test : Rate 1,"1.20000",mm/min

Time,Extension,Load,Compressive stress,Compressive strain (Extension)
"8.80000","0.17408","459.02942","8.59374","0.00174"
"8.90000","0.17626","466.90280","8.74114","0.00176"
"9.00000","0.17782","471.46088","8.82648","0.00178"
"9.10000","0.18011","481.88718","9.02167","0.00180"
"9.20000","0.18209","488.79456","9.15099","0.00182"
"9.30000","0.18380","494.78564","9.26315","0.00184"
"9.40000","0.18631","506.90546","9.49005","0.00186"
"9.50000","0.18807","512.41119","9.59313","0.00188"
"9.60000","0.18980","518.73016","9.71143","0.00190"
"9.70000","0.19224","530.55988","9.93290","0.00192"
"9.80000","0.19399","536.13849","10.03734","0.00194"
"9.90000","0.19578","543.50708","10.17529","0.00196"
"10.00000","0.19838","556.64758","10.42130","0.00198"
"10.10000","0.19995","561.29938","10.50839","0.00200"
"10.20000","0.20184","569.30750","10.65832","0.00202"
"10.30000","0.20422","580.94958","10.87627","0.00204"
"10.40000","0.20590","586.69354","10.98381","0.00206"
"10.50000","0.20787","595.47711","11.14825","0.00208"
"10.60000","0.21033","607.36292","11.37077","0.00210"
"10.70000","0.21189","612.17761","11.46091","0.00212"
"10.80000","0.21395","621.99042","11.64462","0.00214"
"10.90000","0.21609","631.65546","11.82557","0.00216"
"11.00000","0.21784","638.27319","11.94946","0.00218"
"11.10000","0.22019","650.86774","12.18525","0.00220"
"11.20000","0.22217","658.61682","12.33032","0.00222"
"11.30000","0.22382","664.63055","12.44291","0.00224"
"11.40000","0.22610","676.91382","12.67287","0.00226"
"11.50000","0.22809","685.25598","12.82905","0.00228"
"11.60000","0.22979","692.11969","12.95755","0.00230"
"11.70000","0.23231","706.89679","13.23420","0.00232"
"11.80000","0.23407","713.46021","13.35708","0.00234"
"11.90000","0.23586","721.68823","13.51112","0.00236"
"12.00000","0.23821","735.15668","13.76327","0.00238"
"12.10000","0.23994","742.47296","13.90024","0.00240"
"12.20000","0.24180","751.95032","14.07767","0.00242"
"12.30000","0.24442","768.30566","14.38387","0.00244"
"12.40000","0.24600","773.84088","14.48750","0.00246"
"12.50000","0.24787","783.90173","14.67585","0.00248"
"12.60000","0.25016","797.56195","14.93159","0.00250"
"12.70000","0.25189","805.58344","15.08177","0.00252"
"12.80000","0.25393","817.80841","15.31064","0.00254"
"12.90000","0.25633","832.31775","15.58227","0.00256"
"13.00000","0.25791","839.26355","15.71231","0.00258"
"13.10000","0.25995","852.15930","15.95374","0.00260"
"13.20000","0.26203","864.55310","16.18577","0.00262"
"13.30000","0.26382","874.28925","16.36804","0.00264"
"13.40000","0.26620","891.40228","16.68843","0.00266"
"13.50000","0.26817","902.34576","16.89331","0.00268"
"13.60000","0.26986","911.59131","17.06640","0.00270"
"13.70000","0.27212","928.21533","17.37762","0.00272"
"13.80000","0.27401","939.30365","17.58521","0.00274"
"13.90000","0.27577","950.24109","17.78998","0.00276"
"14.00000","0.27831","970.83124","18.17546","0.00278"
"14.10000","0.28010","981.09546","18.36762","0.00280"
"14.20000","0.28188","992.68732","18.58464","0.00282"
"14.30000","0.28416","1010.71710","18.92218","0.00284"
"14.40000","0.28589","1021.57404","19.12544","0.00286"
"14.50000","0.28784","1036.38818","19.40279","0.00288"
"14.60000","0.29036","1057.57544","19.79944","0.00290"
"14.70000","0.29199","1067.30713","19.98164","0.00292"
"14.80000","0.29386","1081.66772","20.25049","0.00294"
"14.90000","0.29620","1101.81482","20.62767","0.00296"
"15.00000","0.29785","1112.61816","20.82993","0.00298"
"15.10000","0.29997","1131.32104","21.18008","0.00300"
"15.20000","0.30230","1151.20068","21.55225","0.00302"
"15.30000","0.30394","1162.40076","21.76194","0.00304"
"15.40000","0.30599","1180.84912","22.10732","0.00306"
"15.50000","0.30806","1198.31995","22.43440","0.00308"
"15.60000","0.30981","1212.20996","22.69444","0.00310"
"15.70000","0.31223","1236.63867","23.15178","0.00312"
"15.80000","0.31414","1251.61230","23.43212","0.00314"
"15.90000","0.31586","1265.30957","23.68855","0.00316"
"16.00000","0.31818","1288.82263","24.12875","0.00318"
"16.10000","0.31996","1302.67175","24.38803","0.00320"
"16.20000","0.32172","1317.83008","24.67181","0.00322"
"16.30000","0.32436","1346.51782","25.20889","0.00324"
"16.40000","0.32608","1359.72888","25.45622","0.00326"
"16.50000","0.32785","1375.49951","25.75147","0.00328"
"16.60000","0.33018","1400.08838","26.21182","0.00330"
"16.70000","0.33190","1414.45386","26.48076","0.00332"
"16.80000","0.33382","1433.54077","26.83810","0.00334"
"16.90000","0.33639","1461.62134","27.36381","0.00336"
"17.00000","0.33791","1473.22656","27.58108","0.00338"
"17.10000","0.33989","1493.82837","27.96677","0.00340"
"17.20000","0.34217","1518.15039","28.42212","0.00342"
"17.30000","0.34384","1532.87231","28.69774","0.00344"
"17.40000","0.34598","1556.43323","29.13883","0.00346"
"17.50000","0.34828","1581.19580","29.60243","0.00348"
"17.60000","0.34987","1594.82996","29.85768","0.00350"
"17.70000","0.35205","1619.52356","30.31998","0.00352"
"17.80000","0.35404","1639.73108","30.69830","0.00354"
"17.90000","0.35582","1657.40588","31.02920","0.00356"
"18.00000","0.35825","1686.82935","31.58005","0.00358"
"18.10000","0.36016","1704.91785","31.91869","0.00360"
"18.20000","0.36184","1721.03027","32.22034","0.00362"
"18.30000","0.36427","1750.33020","32.76888","0.00364"
"18.40000","0.36593","1764.95312","33.04265","0.00366"
"18.50000","0.36773","1783.77551","33.39503","0.00368"
"18.60000","0.37036","1817.07031","34.01836","0.00370"
"18.70000","0.37207","1832.80054","34.31285","0.00372"
"18.80000","0.37385","1851.58118","34.66446","0.00374"
"18.90000","0.37621","1880.10852","35.19854","0.00376"
"19.00000","0.37786","1895.83301","35.49292","0.00378"
"19.10000","0.37982","1918.02368","35.90836","0.00380"
"19.20000","0.38232","1948.97705","36.48786","0.00382"
"19.30000","0.38391","1963.63110","36.76221","0.00384"
"19.40000","0.38593","1987.49878","37.20905","0.00386"
"19.50000","0.38820","2014.50171","37.71458","0.00388"
"19.60000","0.38985","2031.20935","38.02737","0.00390"
"19.70000","0.39202","2058.36621","38.53579","0.00392"
"19.80000","0.39423","2084.67383","39.02831","0.00394"
"19.90000","0.39584","2100.81494","39.33050","0.00396"
"20.00000","0.39806","2129.61523","39.86969","0.00398"
"20.10000","0.40009","2152.92773","40.30613","0.00400"
"20.20000","0.40176","2171.21606","40.64852","0.00402"
"20.30000","0.40425","2205.22852","41.28528","0.00404"
"20.40000","0.40611","2225.17163","41.65865","0.00406"
"20.50000","0.40781","2244.00757","42.01129","0.00408"
"20.60000","0.41025","2276.94507","42.62793","0.00410"
"20.70000","0.41197","2294.94727","42.96495","0.00412"
"20.80000","0.41375","2315.84351","43.35617","0.00414"
"20.90000","0.41643","2353.91382","44.06890","0.00416"
"21.00000","0.41801","2369.21167","44.35530","0.00418"
"21.10000","0.41981","2391.09058","44.76491","0.00420"
"21.20000","0.42227","2424.97485","45.39927","0.00422"
"21.30000","0.42390","2442.42285","45.72593","0.00424"
"21.40000","0.42588","2467.82520","46.20150","0.00426"
"21.50000","0.42830","2500.86353","46.82003","0.00428"
"21.60000","0.42988","2517.92212","47.13939","0.00430"
"21.70000","0.43193","2545.39575","47.65374","0.00432"
"21.80000","0.43420","2575.83325","48.22358","0.00434"
"21.90000","0.43584","2594.46021","48.57230","0.00436"
"22.00000","0.43808","2626.14331","49.16546","0.00438"
"22.10000","0.44016","2652.61841","49.66111","0.00440"
"22.20000","0.44179","2671.57642","50.01604","0.00442"
"22.30000","0.44407","2704.49023","50.63223","0.00444"
"22.40000","0.44608","2730.20166","51.11359","0.00446"
"22.50000","0.44779","2750.94873","51.50201","0.00448"
"22.60000","0.45032","2788.95728","52.21358","0.00450"
"22.70000","0.45209","2809.27930","52.59405","0.00452"
"22.80000","0.45380","2830.65552","52.99424","0.00454"
"22.90000","0.45619","2865.62036","53.64884","0.00456"
"23.00000","0.45795","2886.73584","54.04415","0.00458"
"23.10000","0.45980","2910.75830","54.49389","0.00460"
"23.20000","0.46243","2950.74341","55.24247","0.00462"
"23.30000","0.46395","2966.90674","55.54507","0.00464"
"23.40000","0.46581","2991.94165","56.01377","0.00466"
"23.50000","0.46824","3028.16406","56.69191","0.00468"
"23.60000","0.46994","3048.36377","57.07008","0.00470"
"23.70000","0.47187","3075.15356","57.57162","0.00472"
"23.80000","0.47430","3110.93213","58.24145","0.00474"
"23.90000","0.47592","3130.48730","58.60756","0.00476"
"24.00000","0.47796","3159.48730","59.15048","0.00478"
"24.10000","0.48012","3189.89795","59.71981","0.00480"
"24.20000","0.48183","3211.67529","60.12752","0.00482"
"24.30000","0.48412","3246.53979","60.78024","0.00484"
"24.40000","0.48621","3274.90088","61.31120","0.00486"
"24.50000","0.48785","3295.09644","61.68929","0.00488"
"24.60000","0.49006","3328.55396","62.31567","0.00490"
"24.70000","0.49201","3354.54126","62.80219","0.00492"
"24.80000","0.49378","3374.73633","63.18027","0.00494"
"24.90000","0.49636","3411.73975","63.87304","0.00496"
"25.00000","0.49812","3431.43262","64.24171","0.00498"
"25.10000","0.49979","3451.56201","64.61857","0.00500"
"25.20000","0.50212","3486.41846","65.27113","0.00502"
"25.30000","0.50392","3509.20264","65.69769","0.00504"
"25.40000","0.50583","3534.97949","66.18027","0.00506"
"25.50000","0.50838","3575.50903","66.93905","0.00508"
"25.60000","0.51000","3594.90698","67.30221","0.00510"
"25.70000","0.51182","3620.35938","67.77872","0.00512"
"25.80000","0.51420","3657.64575","68.47678","0.00514"
"25.90000","0.51589","3679.26221","68.88147","0.00516"
"26.00000","0.51787","3709.19409","69.44184","0.00518"
"26.10000","0.52028","3747.22339","70.15381","0.00520"
"26.20000","0.52193","3768.75464","70.55691","0.00522"
"26.30000","0.52401","3801.35107","71.16716","0.00524"
"26.40000","0.52604","3831.55859","71.73269","0.00526"
"26.50000","0.52780","3856.55469","72.20066","0.00528"
"26.60000","0.53021","3897.84937","72.97375","0.00530"
"26.70000","0.53218","3926.34521","73.50725","0.00532"
"26.80000","0.53383","3949.38208","73.93853","0.00534"
"26.90000","0.53610","3988.14014","74.66414","0.00536"
"27.00000","0.53803","4017.14185","75.20710","0.00538"
"27.10000","0.53975","4042.51025","75.68203","0.00540"
"27.20000","0.54245","4091.59448","76.60097","0.00542"
"27.30000","0.54410","4113.68066","77.01445","0.00544"
"27.40000","0.54582","4139.81592","77.50375","0.00546"
"27.50000","0.54812","4179.63867","78.24929","0.00548"
"27.60000","0.54993","4207.49121","78.77073","0.00550"
"27.70000","0.55181","4237.88281","79.33971","0.00552"
"27.80000","0.55436","4284.34229","80.20950","0.00554"
"27.90000","0.55596","4307.35059","80.64025","0.00556"
"28.00000","0.55790","4339.98535","81.25123","0.00558"
"28.10000","0.56018","4379.64355","81.99369","0.00560"
"28.20000","0.56181","4404.05664","82.45074","0.00562"
"28.30000","0.56393","4442.18018","83.16447","0.00564"
"28.40000","0.56631","4484.45996","83.95602","0.00566"
"28.50000","0.56789","4507.85400","84.39399","0.00568"
"28.60000","0.56998","4545.15381","85.09229","0.00570"
"28.70000","0.57209","4581.61719","85.77495","0.00572"
"28.80000","0.57380","4609.11670","86.28978","0.00574"
"28.90000","0.57623","4655.50244","87.15820","0.00576"
"29.00000","0.57816","4686.82275","87.74456","0.00578"
"29.10000","0.57976","4712.42725","88.22392","0.00580"
"29.20000","0.58218","4759.07568","89.09724","0.00582"
"29.30000","0.58401","4788.62500","89.65045","0.00584"
"29.40000","0.58577","4818.58252","90.21130","0.00586"
"29.50000","0.58837","4870.12891","91.17633","0.00588"
"29.60000","0.59006","4896.49512","91.66994","0.00590"
"29.70000","0.59183","4927.09521","92.24283","0.00592"
"29.80000","0.59417","4971.87598","93.08119","0.00594"
"29.90000","0.59590","5000.52246","93.61750","0.00596"
"30.00000","0.59787","5036.50293","94.29111","0.00598"
"30.10000","0.60036","5084.88477","95.19689","0.00600"
"30.20000","0.60193","5108.95996","95.64762","0.00602"
"30.30000","0.60393","5146.18213","96.34447","0.00604"
"30.40000","0.60622","5189.42822","97.15411","0.00606"
"30.50000","0.60778","5214.90625","97.63110","0.00608"
"30.60000","0.60996","5257.42822","98.42717","0.00610"
"30.70000","0.61229","5301.84863","99.25879","0.00612"
"30.80000","0.61387","5327.39209","99.73701","0.00614"
"30.90000","0.61604","5369.96924","100.53411","0.00616"
"31.00000","0.61805","5406.56445","101.21923","0.00618"
"31.10000","0.61977","5436.28613","101.77567","0.00620"
"31.20000","0.62219","5485.83398","102.70329","0.00622"
"31.30000","0.62412","5520.11279","103.34503","0.00624"
"31.40000","0.62579","5548.82568","103.88258","0.00626"
"31.50000","0.62820","5597.83057","104.80003","0.00628"
"31.60000","0.62999","5628.10742","105.36686","0.00630"
"31.70000","0.63182","5661.17822","105.98600","0.00632"
"31.80000","0.63430","5712.01807","106.93780","0.00634"
"31.90000","0.63601","5740.85352","107.47764","0.00636"
"32.00000","0.63781","5773.58252","108.09038","0.00638"
"32.10000","0.64025","5822.72754","109.01045","0.00640"
"32.20000","0.64190","5850.15186","109.52387","0.00642"
"32.30000","0.64382","5886.29492","110.20053","0.00644"
"32.40000","0.64629","5935.94873","111.13013","0.00646"
"32.50000","0.64794","5963.23047","111.64088","0.00648"
"32.60000","0.64993","6001.22021","112.35210","0.00650"
"32.70000","0.65216","6044.12598","113.15537","0.00652"
"32.80000","0.65382","6072.31885","113.68318","0.00654"
"32.90000","0.65600","6116.14941","114.50376","0.00656"
"33.00000","0.65828","6159.90674","115.32297","0.00658"
"33.10000","0.65982","6184.41016","115.78171","0.00660"
"33.20000","0.66205","6229.47168","116.62533","0.00662"
"33.30000","0.66411","6267.65918","117.34026","0.00664"
"33.40000","0.66579","6296.71289","117.88419","0.00666"
"33.50000","0.66826","6348.40137","118.85188","0.00668"
"33.60000","0.67009","6380.08887","119.44511","0.00670"
"33.70000","0.67176","6408.97168","119.98585","0.00672"
"33.80000","0.67422","6460.30908","120.94696","0.00674"
"33.90000","0.67603","6491.63672","121.53346","0.00676"
"34.00000","0.67778","6522.78906","122.11668","0.00678"
"34.10000","0.68039","6578.09961","123.15218","0.00680"
"34.20000","0.68195","6602.99268","123.61822","0.00682"
"34.30000","0.68378","6637.08154","124.25642","0.00684"
"34.40000","0.68626","6688.66016","125.22205","0.00686"
"34.50000","0.68791","6716.20312","125.73769","0.00688"
"34.60000","0.68982","6752.26465","126.41282","0.00690"
"34.70000","0.69237","6804.92969","127.39879","0.00692"
"34.80000","0.69389","6828.42822","127.83872","0.00694"
"34.90000","0.69591","6868.11865","128.58179","0.00696"
"35.00000","0.69813","6911.75586","129.39874","0.00698"
"35.10000","0.69984","6940.88135","129.94402","0.00700"
"35.20000","0.70211","6986.82764","130.80420","0.00702"
"35.30000","0.70421","7025.59814","131.53004","0.00704"
"35.40000","0.70579","7051.34473","132.01205","0.00706"
"35.50000","0.70803","7097.26123","132.87169","0.00708"
"35.60000","0.71011","7135.66162","133.59061","0.00710"
"35.70000","0.71178","7163.89941","134.11926","0.00712"
"35.80000","0.71428","7216.51904","135.10439","0.00714"
"35.90000","0.71607","7244.86621","135.63509","0.00716"
"36.00000","0.71782","7274.67773","136.19319","0.00718"
"36.10000","0.72021","7322.80859","137.09428","0.00720"
"36.20000","0.72197","7351.78906","137.63684","0.00722"
"36.30000","0.72380","7384.19873","138.24361","0.00724"
"36.40000","0.72642","7438.52539","139.26068","0.00726"
"36.50000","0.72799","7460.85205","139.67867","0.00728"
"36.60000","0.72982","7493.44971","140.28894","0.00730"
"36.70000","0.73217","7540.38770","141.16769","0.00732"
"36.80000","0.73390","7568.62695","141.69638","0.00734"
"36.90000","0.73588","7605.10938","142.37939","0.00736"
"37.00000","0.73833","7653.33398","143.28223","0.00738"
"37.10000","0.73990","7676.79736","143.72150","0.00740"
"37.20000","0.74190","7714.95996","144.43596","0.00742"
"37.30000","0.74403","7754.52246","145.17664","0.00744"
"37.40000","0.74586","7786.13086","145.76839","0.00746"
"37.50000","0.74816","7832.44727","146.63550","0.00748"
"37.60000","0.75017","7862.10596","147.19077","0.00750"
"37.70000","0.75185","7888.16455","147.67862","0.00752"
"37.80000","0.75403","7928.51807","148.43410","0.00754"
"37.90000","0.75604","7961.68604","149.05505","0.00756"
"38.00000","0.75778","7989.12939","149.56883","0.00758"
"38.10000","0.76029","8039.57861","150.51332","0.00760"
"38.20000","0.76211","8066.93896","151.02556","0.00762"
"38.30000","0.76386","8092.79590","151.50963","0.00764"
"38.40000","0.76617","8133.26221","152.26723","0.00766"
"38.50000","0.76793","8145.96582","152.50505","0.00768"
"38.60000","0.76985","8165.55420","152.87178","0.00770"
"38.70000","0.77235","8200.85645","153.53270","0.00772"
"38.80000","0.77400","8216.32812","153.82234","0.00774"
"38.90000","0.77581","8240.13477","154.26805","0.00776"
"39.00000","0.77823","8282.35059","155.05840","0.00778"
"39.10000","0.77987","8301.28418","155.41286","0.00780"
"39.20000","0.78194","8335.24805","156.04871","0.00782"
"39.30000","0.78436","8376.00488","156.81174","0.00784"
"39.40000","0.78593","8390.81445","157.08900","0.00786"
"39.50000","0.78791","8417.99121","157.59779","0.00788"
"39.60000","0.79007","8446.09082","158.12386","0.00790"
"39.70000","0.79185","8463.94043","158.45804","0.00792"
"39.80000","0.79419","8500.50293","159.14253","0.00794"
"39.90000","0.79614","8521.81055","159.54144","0.00796"
"40.00000","0.79782","8537.50098","159.83521","0.00798"
"40.10000","0.80014","8573.18457","160.50325","0.00800"
"40.20000","0.80199","8591.71387","160.85014","0.00802"
"40.30000","0.80372","8609.65234","161.18599","0.00804"
"40.40000","0.80636","8653.28418","162.00284","0.00806"
"40.50000","0.80810","8665.89453","162.23892","0.00808"
"40.60000","0.80982","8681.58301","162.53264","0.00810"
"40.70000","0.81217","8714.39844","163.14699","0.00812"
"40.80000","0.81394","8728.42188","163.40953","0.00814"
"40.90000","0.81581","8750.04297","163.81432","0.00816"
"41.00000","0.81840","8790.98633","164.58084","0.00818"
"41.10000","0.81992","8798.01465","164.71242","0.00820"
"41.20000","0.82185","8819.35547","165.11195","0.00822"
"41.30000","0.82420","8847.83789","165.64519","0.00824"
"41.40000","0.82589","8856.22266","165.80215","0.00826"
"41.50000","0.82796","8878.51270","166.21947","0.00828"
"41.60000","0.83029","8902.20117","166.66295","0.00830"
"41.70000","0.83185","8898.80371","166.59935","0.00832"
"41.80000","0.83401","8921.86426","167.03107","0.00834"
"41.90000","0.83608","8939.44434","167.36020","0.00836"
"42.00000","0.83784","8949.77051","167.55353","0.00838"
"42.10000","0.84021","8981.48340","168.14723","0.00840"
"42.20000","0.84217","8993.39648","168.37027","0.00842"
"42.30000","0.84382","9001.21094","168.51657","0.00844"
"42.40000","0.84622","9010.03809","168.68182","0.00846"
"42.50000","0.84797","9014.58594","168.76697","0.00848"
"42.60000","0.84973","9027.32031","169.00537","0.00850"
"42.70000","0.85236","9069.86426","169.80186","0.00852"
"42.80000","0.85409","9078.81641","169.96947","0.00854"
"42.90000","0.85583","9093.79688","170.24992","0.00856"
"43.00000","0.85825","9129.51660","170.91864","0.00858"
"43.10000","0.85991","9133.44141","170.99213","0.00860"
"43.20000","0.86180","9139.53418","171.10619","0.00862"
"43.30000","0.86430","9172.53613","171.72404","0.00864"
"43.40000","0.86592","9177.32227","171.81364","0.00866"
"43.50000","0.86789","9191.67090","172.08228","0.00868"
"43.60000","0.87024","9213.88867","172.49821","0.00870"
"43.70000","0.87188","9211.20605","172.44800","0.00872"
"43.80000","0.87397","9230.67188","172.81242","0.00874"
"43.90000","0.87624","9252.37500","173.21875","0.00876"
"44.00000","0.87783","9251.35742","173.19969","0.00878"
"44.10000","0.88004","9268.59863","173.52248","0.00880"
"44.20000","0.88212","9280.08398","173.73750","0.00882"
"44.30000","0.88378","9278.97559","173.71675","0.00884"
"44.40000","0.88623","9308.82520","174.27557","0.00886"
"44.50000","0.88815","9314.23242","174.37682","0.00888"
"44.60000","0.88978","9314.06348","174.37364","0.00890"
"44.70000","0.89219","9343.44336","174.92369","0.00892"
"44.80000","0.89400","9346.45801","174.98012","0.00894"
"44.90000","0.89578","9351.75000","175.07919","0.00896"
"45.00000","0.89844","9388.62109","175.76949","0.00898"
"45.10000","0.90003","9382.83008","175.66107","0.00900"
"45.20000","0.90179","9388.81445","175.77310","0.00902"
"45.30000","0.90429","9413.67480","176.23853","0.00904"
"45.40000","0.90593","9402.46289","176.02863","0.00906"
"45.50000","0.90785","9406.65723","176.10715","0.00908"
"45.60000","0.91029","9424.22266","176.43600","0.00910"
"45.70000","0.91191","9407.73242","176.12727","0.00912"
"45.80000","0.91389","9408.88184","176.14879","0.00914"
"45.90000","0.91623","9420.85742","176.37300","0.00916"
"46.00000","0.91788","9407.86230","176.12970","0.00918"
"46.10000","0.92004","9419.04590","176.33908","0.00920"
"46.20000","0.92221","9425.97754","176.46886","0.00922"
"46.30000","0.92378","9415.70801","176.27660","0.00924"
"46.40000","0.92602","9434.00977","176.61923","0.00926"
"46.50000","0.92812","9444.26172","176.81116","0.00928"
"46.60000","0.92981","9442.58398","176.77975","0.00930"
"46.70000","0.93227","9472.77832","177.34503","0.00932"
"46.80000","0.93412","9474.63672","177.37982","0.00934"
"46.90000","0.93574","9474.14746","177.37067","0.00936"
"47.00000","0.93819","9505.35059","177.95483","0.00938"
"47.10000","0.93998","9508.05371","178.00545","0.00940"
"47.20000","0.94181","9515.43262","178.14359","0.00942"
"47.30000","0.94441","9550.46973","178.79955","0.00944"
"47.40000","0.94599","9544.62207","178.69006","0.00946"
"47.50000","0.94782","9552.01953","178.82855","0.00948"
"47.60000","0.95024","9580.59668","179.36356","0.00950"
"47.70000","0.95196","9580.59766","179.36359","0.00952"
"47.80000","0.95382","9589.32227","179.52692","0.00954"
"47.90000","0.95635","9620.33887","180.10759","0.00956"
"48.00000","0.95793","9614.53125","179.99887","0.00958"
"48.10000","0.95993","9626.41016","180.22127","0.00960"
"48.20000","0.96214","9638.74414","180.45218","0.00962"
"48.30000","0.96387","9634.86328","180.37952","0.00964"
"48.40000","0.96610","9652.28809","180.70573","0.00966"
"48.50000","0.96822","9660.53711","180.86017","0.00968"
"48.60000","0.96983","9652.99219","180.71892","0.00970"
"48.70000","0.97200","9668.76562","181.01422","0.00972"
"48.80000","0.97407","9676.56934","181.16032","0.00974"
"48.90000","0.97578","9672.63770","181.08672","0.00976"
