Specimen properties : Specimen label,"G4"
Specimen properties : Support span,"72.00",mm
Specimen properties : Thickness,"4.01",mm
Specimen properties : Width,"13.45",mm
Maximum Load : Maximum Load,"1013",N
Tangent Modulus of Elasticity : Tangent Modulus of Elasticity,"56344381149.37130",Pa
Test : Rate 1,"1.00000",mm/min
Specimen notes : Specimen note 1,""

Time,Displacement,Load,Flexure extension,Corrected extension,Flexure strain (Corrected extension),Flexure stress
(s),(mm),(N),(mm),(mm),(mm/mm),(MPa)
"9.70000","0.15980","114.86848","0.20624","-0.90309","0.00096","57.36059"
"9.80000","0.16129","115.54440","0.20766","-0.90167","0.00096","57.69811"
"9.90000","0.16326","116.46542","0.20954","-0.89979","0.00097","58.15804"
"10.00000","0.16500","117.19231","0.21121","-0.89812","0.00098","58.52102"
"10.10000","0.16639","117.79450","0.21254","-0.89679","0.00099","58.82172"
"10.20000","0.16802","118.50732","0.21410","-0.89523","0.00099","59.17767"
"10.30000","0.17005","119.47755","0.21603","-0.89329","0.00100","59.66217"
"10.40000","0.17145","120.11190","0.21737","-0.89195","0.00101","59.97894"
"10.50000","0.17293","120.71130","0.21879","-0.89053","0.00102","60.27826"
"10.60000","0.17502","121.75893","0.22078","-0.88855","0.00102","60.80140"
"10.70000","0.17662","122.42385","0.22232","-0.88700","0.00103","61.13343"
"10.80000","0.17800","122.94447","0.22365","-0.88568","0.00104","61.39340"
"10.90000","0.17971","123.82808","0.22527","-0.88406","0.00105","61.83464"
"11.00000","0.18169","124.68620","0.22716","-0.88216","0.00105","62.26316"
"11.10000","0.18310","125.26177","0.22852","-0.88080","0.00106","62.55057"
"11.20000","0.18459","125.94180","0.22994","-0.87938","0.00107","62.89015"
"11.30000","0.18675","126.84207","0.23202","-0.87731","0.00108","63.33971"
"11.40000","0.18825","127.68632","0.23343","-0.87589","0.00108","63.76129"
"11.50000","0.18967","128.25298","0.23480","-0.87453","0.00109","64.04426"
"11.60000","0.19140","129.10806","0.23645","-0.87288","0.00110","64.47125"
"11.70000","0.19328","129.95108","0.23824","-0.87108","0.00111","64.89222"
"11.80000","0.19471","130.54761","0.23962","-0.86971","0.00111","65.19010"
"11.90000","0.19627","131.22211","0.24111","-0.86822","0.00112","65.52692"
"12.00000","0.19850","132.39893","0.24322","-0.86610","0.00113","66.11457"
"12.10000","0.19988","132.87053","0.24456","-0.86477","0.00114","66.35007"
"12.20000","0.20131","133.75114","0.24590","-0.86342","0.00114","66.78981"
"12.30000","0.20311","134.43982","0.24763","-0.86169","0.00115","67.13371"
"12.40000","0.20497","135.34782","0.24940","-0.85992","0.00116","67.58713"
"12.50000","0.20643","136.00999","0.25080","-0.85852","0.00116","67.91779"
"12.60000","0.20793","136.76537","0.25223","-0.85710","0.00117","68.29499"
"12.70000","0.21015","137.78496","0.25435","-0.85498","0.00118","68.80413"
"12.80000","0.21152","138.33983","0.25567","-0.85366","0.00119","69.08121"
"12.90000","0.21300","139.04350","0.25708","-0.85224","0.00119","69.43260"
"13.00000","0.21485","139.96910","0.25884","-0.85049","0.00120","69.89481"
"13.10000","0.21657","140.76091","0.26048","-0.84885","0.00121","70.29020"
"13.20000","0.21803","141.42094","0.26188","-0.84745","0.00122","70.61980"
"13.30000","0.21966","142.21393","0.26343","-0.84589","0.00122","71.01578"
"13.40000","0.22184","143.24760","0.26551","-0.84381","0.00123","71.53195"
"13.50000","0.22318","143.81587","0.26679","-0.84253","0.00124","71.81573"
"13.60000","0.22465","144.44431","0.26820","-0.84112","0.00124","72.12954"
"13.70000","0.22653","145.31714","0.27000","-0.83932","0.00125","72.56539"
"13.80000","0.22819","146.20255","0.27158","-0.83775","0.00126","73.00753"
"13.90000","0.22968","146.75841","0.27301","-0.83632","0.00127","73.28510"
"14.00000","0.23136","147.66078","0.27460","-0.83473","0.00127","73.73572"
"14.10000","0.23346","148.58025","0.27661","-0.83271","0.00128","74.19485"
"14.20000","0.23486","149.27151","0.27794","-0.83138","0.00129","74.54005"
"14.30000","0.23629","149.88144","0.27932","-0.83001","0.00130","74.84462"
"14.40000","0.23821","150.80042","0.28114","-0.82818","0.00130","75.30352"
"14.50000","0.23978","151.54349","0.28264","-0.82668","0.00131","75.67458"
"14.60000","0.24134","152.27527","0.28413","-0.82520","0.00132","76.04000"
"14.70000","0.24313","153.14857","0.28584","-0.82349","0.00133","76.47609"
"14.80000","0.24508","154.11621","0.28770","-0.82163","0.00134","76.95929"
"14.90000","0.24648","154.70261","0.28903","-0.82029","0.00134","77.25211"
"15.00000","0.24796","155.44070","0.29045","-0.81888","0.00135","77.62069"
"15.10000","0.24993","156.47116","0.29231","-0.81701","0.00136","78.13525"
"15.20000","0.25149","157.15114","0.29381","-0.81552","0.00136","78.47481"
"15.30000","0.25295","157.85503","0.29521","-0.81412","0.00137","78.82630"
"15.40000","0.25483","158.74510","0.29700","-0.81232","0.00138","79.27077"
"15.50000","0.25668","159.58139","0.29879","-0.81054","0.00139","79.68838"
"15.60000","0.25814","160.32147","0.30018","-0.80915","0.00139","80.05794"
"15.70000","0.25971","160.93622","0.30170","-0.80763","0.00140","80.36492"
"15.80000","0.26161","162.00665","0.30351","-0.80582","0.00141","80.89945"
"15.90000","0.26308","162.61900","0.30492","-0.80440","0.00142","81.20523"
"16.00000","0.26462","163.35495","0.30641","-0.80292","0.00142","81.57274"
"16.10000","0.26667","164.36917","0.30837","-0.80096","0.00143","82.07919"
"16.20000","0.26834","165.14381","0.30997","-0.79936","0.00144","82.46602"
"16.30000","0.26978","165.80078","0.31135","-0.79797","0.00145","82.79408"
"16.40000","0.27132","166.57416","0.31283","-0.79650","0.00145","83.18027"
"16.50000","0.27334","167.47461","0.31477","-0.79455","0.00146","83.62992"
"16.60000","0.27476","168.19913","0.31613","-0.79319","0.00147","83.99171"
"16.70000","0.27625","168.83875","0.31757","-0.79175","0.00147","84.31112"
"16.80000","0.27837","169.99101","0.31959","-0.78974","0.00148","84.88651"
"16.90000","0.27999","170.65533","0.32115","-0.78817","0.00149","85.21825"
"17.00000","0.28142","171.28334","0.32253","-0.78680","0.00150","85.53185"
"17.10000","0.28302","172.11679","0.32406","-0.78526","0.00150","85.94804"
"17.20000","0.28490","173.04131","0.32586","-0.78347","0.00151","86.40971"
"17.30000","0.28642","173.78462","0.32731","-0.78201","0.00152","86.78088"
"17.40000","0.28793","174.44879","0.32877","-0.78056","0.00153","87.11254"
"17.50000","0.29009","175.56964","0.33083","-0.77849","0.00154","87.67225"
"17.60000","0.29158","176.24304","0.33227","-0.77706","0.00154","88.00851"
"17.70000","0.29302","176.96623","0.33365","-0.77568","0.00155","88.36965"
"17.80000","0.29478","177.82057","0.33534","-0.77399","0.00156","88.79627"
"17.90000","0.29660","178.70071","0.33708","-0.77224","0.00156","89.23578"
"18.00000","0.29803","179.33336","0.33845","-0.77087","0.00157","89.55170"
"18.10000","0.29955","180.00722","0.33992","-0.76941","0.00158","89.88819"
"18.20000","0.30180","181.25237","0.34206","-0.76726","0.00159","90.50996"
"18.30000","0.30324","181.87100","0.34345","-0.76587","0.00159","90.81889"
"18.40000","0.30470","182.62480","0.34485","-0.76447","0.00160","91.19530"
"18.50000","0.30646","183.42761","0.34653","-0.76279","0.00161","91.59620"
"18.60000","0.30825","184.29562","0.34825","-0.76108","0.00162","92.02965"
"18.70000","0.30970","184.98723","0.34964","-0.75968","0.00162","92.37501"
"18.80000","0.31129","185.72475","0.35118","-0.75815","0.00163","92.74329"
"18.90000","0.31352","186.81223","0.35332","-0.75601","0.00164","93.28633"
"19.00000","0.31485","187.49127","0.35458","-0.75474","0.00165","93.62542"
"19.10000","0.31629","188.10112","0.35598","-0.75335","0.00165","93.92995"
"19.20000","0.31820","189.06636","0.35780","-0.75153","0.00166","94.41196"
"19.30000","0.31991","189.80905","0.35944","-0.74988","0.00167","94.78282"
"19.40000","0.32135","190.55779","0.36082","-0.74850","0.00167","95.15671"
