Specimen properties : Specimen label,"1"
Test : Rate 1,"1.00000",mm/min
Specimen properties : Thickness,"7.70000",mm
Specimen properties : Width,"10.30000",mm
Specimen properties : Support span,"28.00000",mm
Specimen properties : Fixture type,3-point
Specimen notes : Specimen note 1,""
General : End date,"Monday, April 28, 2025 2:00:21 PM"

Time,Extension,Load,Flexure strain (Extension),Flexure stress,Flexure extension
(s),(mm),(N),(mm/mm),(MPa),(mm)
"0.00000","0.00015","39.86863","0.00000","2.74197","0.00003"
"0.10000","0.00076","40.55074","0.00004","2.78888","0.00064"
"0.20000","0.00131","41.27281","0.00007","2.83854","0.00118"
"0.30000","0.00416","45.48549","0.00024","3.12826","0.00404"
"0.40000","0.00573","47.77807","0.00033","3.28594","0.00561"
"0.50000","0.00731","49.92703","0.00042","3.43373","0.00719"
"0.60000","0.00935","52.88299","0.00054","3.63703","0.00923"
"0.70000","0.01072","54.71121","0.00062","3.76276","0.01060"
"0.80000","0.01221","56.82242","0.00071","3.90796","0.01209"
"0.90000","0.01444","59.94288","0.00084","4.12257","0.01431"
"1.00000","0.01599","61.93482","0.00094","4.25957","0.01587"
"1.10000","0.01738","63.78209","0.00102","4.38661","0.01726"
"1.20000","0.01903","66.11795","0.00111","4.54726","0.01891"
"1.30000","0.02091","68.70382","0.00123","4.72511","0.02079"
"1.40000","0.02236","70.63073","0.00131","4.85763","0.02224"
"1.50000","0.02395","72.75179","0.00140","5.00350","0.02383"
"1.60000","0.02613","75.96395","0.00153","5.22442","0.02600"
"1.70000","0.02758","77.92350","0.00162","5.35919","0.02746"
"1.80000","0.02898","79.65067","0.00170","5.47798","0.02886"
"1.90000","0.03080","82.31446","0.00181","5.66118","0.03067"
"2.00000","0.03260","84.83462","0.00191","5.83450","0.03248"
"2.10000","0.03398","86.54588","0.00200","5.95219","0.03386"
"2.20000","0.03557","88.74037","0.00209","6.10312","0.03545"
"2.30000","0.03781","92.18884","0.00222","6.34029","0.03769"
"2.40000","0.03922","93.91397","0.00230","6.45893","0.03910"
"2.50000","0.04067","95.92703","0.00239","6.59738","0.04055"
"2.60000","0.04252","98.58112","0.00250","6.77992","0.04240"
"2.70000","0.04423","101.05240","0.00260","6.94988","0.04411"
"2.80000","0.04565","102.90535","0.00268","7.07732","0.04553"
"2.90000","0.04730","105.21784","0.00278","7.23636","0.04718"
"3.00000","0.04954","108.60358","0.00291","7.46921","0.04941"
"3.10000","0.05083","110.20862","0.00299","7.57960","0.05071"
"3.20000","0.05229","112.15316","0.00307","7.71333","0.05217"
"3.30000","0.05427","115.12281","0.00319","7.91757","0.05414"
"3.40000","0.05588","117.24751","0.00329","8.06370","0.05576"
"3.50000","0.05732","119.13918","0.00337","8.19380","0.05720"
"3.60000","0.05902","121.44841","0.00347","8.35261","0.05890"
"3.70000","0.06119","124.47910","0.00360","8.56105","0.06106"
"3.80000","0.06250","125.95764","0.00368","8.66274","0.06237"
"3.90000","0.06396","127.82423","0.00376","8.79111","0.06384"
"4.00000","0.06595","130.65410","0.00388","8.98574","0.06582"
"4.10000","0.06748","132.48888","0.00397","9.11192","0.06736"
"4.20000","0.06898","134.31483","0.00406","9.23750","0.06885"
"4.30000","0.07076","136.60823","0.00416","9.39523","0.07064"
"4.40000","0.07277","139.33667","0.00428","9.58288","0.07265"
"4.50000","0.07412","140.74040","0.00436","9.67942","0.07399"
"4.60000","0.07565","142.47331","0.00445","9.79860","0.07552"
"4.70000","0.07775","145.43712","0.00457","10.00244","0.07762"
"4.80000","0.07911","146.73303","0.00465","10.09156","0.07898"
"4.90000","0.08057","148.31490","0.00474","10.20036","0.08044"
"5.00000","0.08248","150.85860","0.00485","10.37530","0.08235"
"5.10000","0.08446","153.22168","0.00497","10.53782","0.08433"
"5.20000","0.08576","154.31194","0.00505","10.61280","0.08563"
"5.30000","0.08733","156.10173","0.00514","10.73590","0.08721"
"5.40000","0.08936","158.77307","0.00526","10.91962","0.08924"
"5.50000","0.09076","159.99966","0.00534","11.00398","0.09064"
"5.60000","0.09224","161.52071","0.00543","11.10859","0.09212"
"5.70000","0.09425","164.13026","0.00555","11.28806","0.09412"
"5.80000","0.09602","166.10837","0.00565","11.42410","0.09590"
"5.90000","0.09738","167.31360","0.00573","11.50699","0.09725"
"6.00000","0.09900","169.17223","0.00583","11.63482","0.09888"
"6.10000","0.10112","171.98413","0.00595","11.82821","0.10099"
"6.20000","0.10243","172.96094","0.00603","11.89539","0.10231"
"6.30000","0.10395","174.47180","0.00612","11.99930","0.10382"
"6.40000","0.10597","177.20816","0.00624","12.18749","0.10584"
"6.50000","0.10765","179.04411","0.00634","12.31376","0.10752"
"6.60000","0.10900","180.27771","0.00642","12.39860","0.10888"
"6.70000","0.11070","182.35033","0.00652","12.54114","0.11058"
"6.80000","0.11274","185.04558","0.00664","12.72651","0.11262"
"6.90000","0.11405","186.21277","0.00671","12.80678","0.11393"
"7.00000","0.11556","187.89984","0.00680","12.92281","0.11543"
"7.10000","0.11773","190.95868","0.00693","13.13318","0.11761"
"7.20000","0.11928","192.58763","0.00702","13.24521","0.11915"
"7.30000","0.12067","193.94806","0.00710","13.33878","0.12054"
"7.40000","0.12246","196.26550","0.00721","13.49816","0.12233"
"7.50000","0.12433","198.76804","0.00732","13.67027","0.12421"
"7.60000","0.12569","200.06657","0.00740","13.75958","0.12556"
"7.70000","0.12724","201.84210","0.00749","13.88169","0.12711"
"7.80000","0.12950","205.13423","0.00762","14.10811","0.12937"
"7.90000","0.13093","206.55315","0.00771","14.20569","0.13081"
"8.00000","0.13231","207.93111","0.00779","14.30046","0.13219"
"8.10000","0.13412","210.29861","0.00790","14.46329","0.13400"
"8.20000","0.13600","212.75650","0.00801","14.63233","0.13588"
"8.30000","0.13737","214.11906","0.00809","14.72604","0.13725"
"8.40000","0.13896","216.05269","0.00818","14.85902","0.13883"
"8.50000","0.14113","219.33061","0.00831","15.08446","0.14101"
"8.60000","0.14252","220.66071","0.00839","15.17594","0.14239"
"8.70000","0.14395","222.29224","0.00848","15.28815","0.14383"
"8.80000","0.14588","225.08707","0.00859","15.48036","0.14576"
"8.90000","0.14762","227.15268","0.00869","15.62243","0.14750"
"9.00000","0.14902","228.63466","0.00877","15.72435","0.14890"
"9.10000","0.15064","230.71796","0.00887","15.86763","0.15051"
"9.20000","0.15287","233.97820","0.00900","16.09185","0.15274"
"9.30000","0.15413","235.14572","0.00908","16.17215","0.15401"
"9.40000","0.15560","236.71892","0.00916","16.28034","0.15548"
"9.50000","0.15756","239.66064","0.00928","16.48266","0.15744"
"9.60000","0.15924","241.67679","0.00938","16.62132","0.15912"
"9.70000","0.16068","243.19098","0.00946","16.72546","0.16056"
"9.80000","0.16234","245.42442","0.00956","16.87906","0.16222"
"9.90000","0.16453","248.83325","0.00969","17.11351","0.16440"
"10.00000","0.16580","249.90906","0.00976","17.18750","0.16567"
"10.10000","0.16727","251.55344","0.00985","17.30059","0.16715"
"10.20000","0.16930","254.87163","0.00997","17.52880","0.16917"
"10.30000","0.17084","256.49811","0.01006","17.64066","0.17071"
"10.40000","0.17232","258.30936","0.01015","17.76523","0.17220"
"10.50000","0.17410","260.94205","0.01025","17.94629","0.17398"
"10.60000","0.17614","263.89767","0.01037","18.14956","0.17602"
"10.70000","0.17742","265.17450","0.01045","18.23738","0.17730"
"10.80000","0.17894","267.05402","0.01054","18.36664","0.17881"
"10.90000","0.18100","270.33282","0.01066","18.59214","0.18087"
"11.00000","0.18251","272.23218","0.01075","18.72277","0.18239"
"11.10000","0.18398","274.05853","0.01083","18.84838","0.18385"
"11.20000","0.18582","276.78415","0.01094","19.03583","0.18570"
"11.30000","0.18773","279.48352","0.01106","19.22148","0.18760"
"11.40000","0.18908","281.03470","0.01113","19.32816","0.18896"
"11.50000","0.19066","283.17682","0.01123","19.47549","0.19053"
"11.60000","0.19271","286.38156","0.01135","19.69589","0.19259"
"11.70000","0.19414","288.04834","0.01143","19.81053","0.19401"
"11.80000","0.19562","289.88718","0.01152","19.93699","0.19550"
"11.90000","0.19761","292.96933","0.01164","20.14897","0.19749"
"12.00000","0.19937","295.32162","0.01174","20.31075","0.19925"
"12.10000","0.20073","296.90854","0.01182","20.41989","0.20060"
"12.20000","0.20234","299.10391","0.01192","20.57087","0.20222"
"12.30000","0.20434","302.18289","0.01203","20.78263","0.20422"
"12.40000","0.20575","303.81192","0.01212","20.89466","0.20563"
"12.50000","0.20725","305.78400","0.01221","21.03029","0.20712"
"12.60000","0.20934","309.30933","0.01233","21.27275","0.20921"
"12.70000","0.21103","311.47000","0.01243","21.42135","0.21091"
"12.80000","0.21237","312.74805","0.01251","21.50925","0.21225"
"12.90000","0.21401","315.23904","0.01260","21.68056","0.21389"
"13.00000","0.21592","318.11893","0.01272","21.87863","0.21580"
"13.10000","0.21739","319.79211","0.01280","21.99370","0.21726"
"13.20000","0.21896","321.93900","0.01290","22.14136","0.21884"
"13.30000","0.22113","325.61398","0.01302","22.39410","0.22100"
"13.40000","0.22260","327.30774","0.01311","22.51059","0.22248"
"13.50000","0.22403","328.90128","0.01319","22.62019","0.22391"
"13.60000","0.22569","331.28299","0.01329","22.78399","0.22557"
"13.70000","0.22767","334.39377","0.01341","22.99793","0.22755"
"13.80000","0.22904","335.93243","0.01349","23.10375","0.22892"
"13.90000","0.23060","337.95694","0.01358","23.24299","0.23048"
"14.00000","0.23278","341.81876","0.01371","23.50858","0.23266"
"14.10000","0.23424","343.50665","0.01380","23.62467","0.23412"
"14.20000","0.23571","345.29227","0.01388","23.74748","0.23559"
"14.30000","0.23752","347.96259","0.01399","23.93113","0.23739"
"14.40000","0.23922","350.42871","0.01409","24.10073","0.23910"
"14.50000","0.24069","352.33615","0.01418","24.23192","0.24057"
"14.60000","0.24232","354.71924","0.01427","24.39582","0.24219"
"14.70000","0.24449","358.56125","0.01440","24.66005","0.24437"
"14.80000","0.24590","360.11057","0.01448","24.76661","0.24577"
"14.90000","0.24732","361.89658","0.01457","24.88944","0.24720"
"15.00000","0.24915","364.90604","0.01467","25.09641","0.24903"
