"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,393.137390137,393.137390137,0,0,0.00399999999996,-0.0457,9.9817,-41.3357,10.0043
1,393.137390137,393.033721924,-0.000263694615569,3.263,3.263,-0.0544,9.9795,-50.055,10.002
2,393.137390137,393.005859375,-0.000334566895617,3.762,3.762,-0.0651,9.9769,-60.712,9.9994
3,393.137390137,393.054229736,-0.000211530117667,4.137,4.137,-0.0718,9.9795,-67.4937,10.002
4,393.137390137,393.07220459,-0.000165808567544,4.575,4.575,-0.0838,9.9772,-79.4424,9.9998
5,393.137390137,393.053649902,-0.000213005012483,5.011,5.011,-0.0925,9.9736,-88.1617,9.9962
6,393.137390137,393.069671631,-0.000172251500771,5.386,5.386,-0.1034,9.9817,-99.1416,10.0043
7,393.137390137,393.029510498,-0.00027440697886,5.823,5.823,-0.1134,9.9714,-109.1527,9.9939
8,393.137390137,393.037658691,-0.000253680889728,6.32,6.321,-0.1234,9.9795,-119.1638,10.002
9,393.137390137,393.026824951,-0.000281238026218,6.759,6.76,-0.1315,9.9759,-127.2372,9.9985
10,393.137390137,393.013549805,-0.000315005221637,7.007,7.007,-0.1418,9.9778,-137.5713,10.0004
11,393.137390137,393.012786865,-0.000316945865052,7.695,7.695,-0.1514,9.9782,-147.2594,10.0007
12,393.137390137,393.007324219,-0.000330840877723,8.318,8.318,-0.1643,9.9775,-160.1769,10.0001
13,393.137390137,393.00894165,-0.000326726702042,8.753,8.753,-0.1708,9.9753,-166.6357,9.9978
14,393.137390137,392.981109619,-0.000397521391278,9.19,9.19,-0.1837,9.9785,-179.5532,10.0011
15,393.137390137,393.011230469,-0.000320904771797,9.754,9.754,-0.1959,9.9782,-191.8249,10.0007
16,393.137390137,392.987609863,-0.000380987097742,10.378,10.379,-0.2049,9.9788,-200.8671,10.0014
17,393.137390137,392.991912842,-0.000370041874703,10.812,10.812,-0.2127,9.9791,-208.6176,10.0017
18,393.137390137,392.974822998,-0.000413512287196,11.189,11.19,-0.2227,9.9801,-218.6287,10.0027
19,393.137390137,392.975189209,-0.000412580760894,11.817,11.817,-0.2323,9.9759,-228.3169,9.9985
20,393.137390137,392.973602295,-0.00041661731666,12.247,12.248,-0.2439,9.9801,-239.9426,10.0027
21,393.137390137,392.962768555,-0.00044417445315,12.811,12.811,-0.2494,9.9753,-245.4326,9.9978
22,393.137390137,392.970336914,-0.000424923258834,13.248,13.249,-0.262,9.9749,-258.0272,9.9975
23,393.137390137,392.931060791,-0.000524827570189,13.561,13.561,-0.2707,9.973,-266.7465,9.9956
24,393.137390137,392.941772461,-0.000497580971569,14.12,14.12,-0.281,9.9762,-277.0805,9.9988
25,393.137390137,392.922943115,-0.000545476039406,14.62,14.62,-0.2942,9.9772,-290.321,9.9998
26,393.137390137,392.904815674,-0.00059158570366,14.993,14.994,-0.3007,9.9756,-296.7797,9.9981
27,393.137390137,392.952850342,-0.000469402817544,15.433,15.433,-0.3174,9.9798,-313.5725,10.0023
28,393.137390137,392.923950195,-0.000542914378457,15.744,15.744,-0.3168,9.9743,-312.9266,9.9969
29,393.137390137,392.921020508,-0.000550366472453,16.18,16.18,-0.3339,9.9765,-330.0424,9.9991
30,393.137390137,392.941986084,-0.000497037544847,16.368,16.368,-0.3355,9.9772,-331.6571,9.9998
31,393.137390137,392.955200195,-0.000463425618364,17.178,17.179,-0.3542,9.9772,-350.3875,9.9998
32,393.137390137,392.937896729,-0.000507439428475,17.551,17.552,-0.3638,9.9795,-360.0756,10.002
33,393.137390137,392.941497803,-0.000498279579915,17.864,17.865,-0.3703,9.9765,-366.5344,9.9991
34,393.137390137,392.93560791,-0.000513261358719,18.306,18.306,-0.3799,9.9753,-376.2225,9.9978
35,393.137390137,392.948150635,-0.000481357157696,18.677,18.677,-0.3867,9.9772,-383.0042,9.9998
36,393.137390137,392.916442871,-0.000562010332942,19.115,19.115,-0.4012,9.9788,-397.5364,10.0014
37,393.137390137,392.906524658,-0.000587238697335,19.489,19.489,-0.4138,9.9775,-410.131,10.0001
38,393.137390137,392.906341553,-0.00058770441683,19.927,19.927,-0.4218,9.9743,-418.2045,9.9969
39,393.137390137,392.909576416,-0.000579476123676,20.237,20.237,-0.4328,9.9765,-429.1844,9.9991
40,393.137390137,392.865509033,-0.000691567664035,20.547,20.547,-0.4402,9.9804,-436.6119,10.003
41,393.137390137,392.868896484,-0.00068295118399,20.984,20.985,-0.456,9.982,-452.4359,10.0046
42,393.137390137,392.877349854,-0.000661448866595,21.111,21.111,-0.4563,9.9782,-452.7589,10.0007
43,393.137390137,392.907104492,-0.000585763773415,21.608,21.608,-0.4692,9.9795,-465.6764,10.002
44,393.137390137,392.889373779,-0.00063086434966,22.045,22.046,-0.4889,9.9795,-485.3756,10.002
45,393.137390137,392.91607666,-0.00056294183014,22.294,22.294,-0.4927,9.9801,-489.2509,10.0027
46,393.137390137,392.910614014,-0.000576836813707,22.669,22.669,-0.5111,9.9775,-507.6583,10.0001
47,393.137390137,392.905395508,-0.000590110837948,22.858,22.858,-0.5121,9.9788,-508.6272,10.0014
48,393.137390137,392.893585205,-0.000620151986368,23.232,23.232,-0.5208,9.9775,-517.3465,10.0001
49,393.137390137,392.875640869,-0.000665795931127,23.542,23.542,-0.534,9.9791,-530.5869,10.0017
50,393.137390137,392.891662598,-0.000625042419415,23.917,23.917,-0.544,9.9788,-540.598,10.0014
51,393.137390137,392.809539795,-0.000833933241665,24.293,24.293,-0.5537,9.9785,-550.2862,10.0011
52,393.137390137,392.892822266,-0.000622092629783,24.48,24.48,-0.5608,9.9756,-557.3908,9.9981
53,393.137390137,392.849487305,-0.000732321175747,24.917,24.917,-0.5733,9.9762,-569.9854,9.9988
54,393.137390137,392.886962891,-0.000636996759567,25.29,25.29,-0.5875,9.9788,-584.1947,10.0014
55,393.137390137,392.869750977,-0.000680777651723,25.414,25.414,-0.5898,9.9798,-586.4552,10.0023
56,393.137390137,392.888671875,-0.000632649753243,25.791,25.791,-0.6007,9.9782,-597.4351,10.0007
57,393.137390137,392.860961914,-0.000703133875504,26.103,26.103,-0.6123,9.9791,-609.0609,10.0017
58,393.137390137,392.851379395,-0.000727508391719,26.476,26.476,-0.623,9.9743,-619.7179,9.9969
59,393.137390137,392.836608887,-0.000765079224948,26.789,26.789,-0.6326,9.9775,-629.406,10.0001
60,393.137390137,392.848114014,-0.000735814333893,26.976,26.976,-0.6413,9.9804,-638.1254,10.003
61,393.137390137,392.831329346,-0.00077850848902,27.474,27.474,-0.6539,9.9785,-650.7199,10.0011
62,393.137390137,392.88671875,-0.000637617777102,27.724,27.724,-0.6632,9.9782,-660.0852,10.0007
63,393.137390137,392.877960205,-0.000659896351863,28.099,28.099,-0.6755,9.9846,-672.3568,10.0072
64,393.137390137,392.826843262,-0.000789919460658,28.412,28.412,-0.6835,9.9772,-680.4303,9.9998
65,393.137390137,392.823272705,-0.000799001660198,28.66,28.66,-0.6855,9.9759,-682.3679,9.9985
66,393.137390137,392.862823486,-0.000698398740496,28.972,28.972,-0.7009,9.982,-697.8689,10.0046
67,393.137390137,392.849700928,-0.000731777807232,29.411,29.412,-0.7142,9.9824,-711.1094,10.0049
68,393.137390137,392.882446289,-0.000648485380225,29.722,29.722,-0.7154,9.9795,-712.4011,10.002
69,393.137390137,392.798614502,-0.000861723267008,29.97,29.97,-0.7306,9.9814,-727.5792,10.004
70,393.137390137,392.812347412,-0.00082679168554,30.407,30.407,-0.7499,9.9778,-746.9555,10.0004
71,393.137390137,392.819458008,-0.000808704877272,30.78,30.781,-0.7548,9.9772,-751.7996,9.9998
72,393.137390137,392.850891113,-0.00072875036858,30.969,30.97,-0.7593,9.9775,-756.3207,10.0001
73,393.137390137,392.797180176,-0.000865371664986,31.285,31.285,-0.7715,9.9733,-768.5924,9.9959
74,393.137390137,392.855651855,-0.000716640788596,31.716,31.716,-0.7815,9.9785,-778.6035,10.0011
75,393.137390137,392.847961426,-0.000736202462576,31.967,31.968,-0.7896,9.9804,-786.6769,10.003
76,393.137390137,392.812957764,-0.000825239170808,32.341,32.341,-0.8034,9.9743,-800.5633,9.9969
77,393.137390137,392.810974121,-0.000830284843687,32.654,32.654,-0.8115,9.9782,-808.6367,10.0007
78,393.137390137,392.815643311,-0.000818408094347,32.906,32.906,-0.8237,9.9814,-820.9084,10.004
79,393.137390137,392.823059082,-0.000799545028713,33.401,33.401,-0.8344,9.9775,-831.5654,10.0001
80,393.137390137,392.830322266,-0.000781070149969,33.718,33.719,-0.8428,9.9788,-839.9617,10.0014
81,393.137390137,392.805114746,-0.000845188973472,34.087,34.087,-0.856,9.9791,-853.2022,10.0017
82,393.137390137,392.825531006,-0.000793257378973,34.464,34.464,-0.8647,9.9749,-861.9215,9.9975
83,393.137390137,392.814178467,-0.000822134141345,34.649,34.649,-0.8695,9.9765,-866.7656,9.9991
84,393.137390137,392.795440674,-0.00086979632033,34.962,34.963,-0.8772,9.9769,-874.5161,9.9994
85,393.137390137,392.851196289,-0.000727974111214,35.274,35.274,-0.885,9.9801,-882.2667,10.0027
86,393.137390137,392.827026367,-0.000789453682955,35.714,35.714,-0.9037,9.9791,-900.9971,10.0017
87,393.137390137,392.809265137,-0.000834631908219,36.023,36.023,-0.9095,9.9788,-906.81,10.0014
88,393.137390137,392.758850098,-0.000962869613431,36.523,36.523,-0.9207,9.9788,-918.1128,10.0014
89,393.137390137,392.753662109,-0.000976065988652,36.711,36.711,-0.9291,9.9769,-926.5092,9.9994
90,393.137390137,392.785491943,-0.000895102333743,37.145,37.146,-0.9427,9.9756,-940.0726,9.9981
91,393.137390137,392.80670166,-0.00084115244681,37.396,37.396,-0.9514,9.9775,-948.7919,10.0001
92,393.137390137,392.826599121,-0.000790540478192,37.773,37.773,-0.9591,9.9759,-956.5425,9.9985
93,393.137390137,392.792022705,-0.000878490449395,38.146,38.146,-0.972,9.9795,-969.46,10.002
94,393.137390137,392.816131592,-0.000817166117486,38.519,38.519,-0.9839,9.9778,-981.4087,10.0004
95,393.137390137,392.764862061,-0.000947577296756,38.83,38.83,-0.9923,9.9795,-989.8051,10.002
96,393.137390137,392.789642334,-0.000884545210283,39.206,39.207,-1.002,9.9775,-999.4933,10.0001
97,393.137390137,392.777496338,-0.000915440265089,39.579,39.579,-1.0074,9.9772,-1004.9832,9.9998
98,393.137390137,392.784423828,-0.000897819234524,39.829,39.829,-1.0194,9.9788,-1016.9319,10.0014
99,393.137390137,392.762695312,-0.000953088747337,40.206,40.207,-1.03,9.9775,-1027.5889,10.0001
100,393.137390137,392.76776123,-0.00094020285178,40.639,40.64,-1.0419,9.9795,-1039.5376,10.002
101,393.137390137,392.730377197,-0.00103529437911,41.018,41.018,-1.0519,9.9791,-1049.5487,10.0017
102,393.137390137,392.755249023,-0.000972029403783,41.328,41.328,-1.0606,9.982,-1058.268,10.0046
103,393.137390137,392.772064209,-0.000929257657845,41.762,41.763,-1.0742,9.9775,-1071.8314,10.0001
104,393.137390137,392.781433105,-0.000905426568352,42.201,42.201,-1.0841,9.9785,-1081.8425,10.0011
105,393.137390137,392.787597656,-0.000889746181201,42.326,42.327,-1.0864,9.9798,-1084.1031,10.0023
106,393.137390137,392.765380859,-0.000946257670876,42.824,42.824,-1.1025,9.9759,-1100.25,9.9985
107,393.137390137,392.734130859,-0.00102574646007,43.263,43.263,-1.1119,9.9785,-1109.6152,10.0011
108,393.137390137,392.701965332,-0.00110756396316,43.51,43.51,-1.1199,9.9762,-1117.6887,9.9988
109,393.137390137,392.729217529,-0.00103824422695,44.009,44.009,-1.1318,9.9778,-1129.6374,10.0004
110,393.137390137,392.745330811,-0.000997257768176,44.197,44.197,-1.1422,9.9775,-1139.9714,10.0001
111,393.137390137,392.754425049,-0.000974125345238,44.634,44.634,-1.1502,9.9785,-1148.0449,10.0011
112,393.137390137,392.749755859,-0.00098600203637,44.946,44.946,-1.1615,9.9762,-1159.3477,9.9988
113,393.137390137,392.73425293,-0.00102543598041,45.32,45.32,-1.1667,9.9756,-1164.5147,9.9981
114,393.137390137,392.729034424,-0.00103870988823,45.758,45.758,-1.1799,9.9772,-1177.7552,9.9998
115,393.137390137,392.691375732,-0.00113450014032,46.193,46.193,-1.1908,9.9772,-1188.7351,9.9998
116,393.137390137,392.697723389,-0.00111835391726,46.381,46.381,-1.1947,9.9765,-1192.6104,9.9991
117,393.137390137,392.743041992,-0.00100307969842,47.007,47.007,-1.2147,9.9765,-1212.6326,9.9991
118,393.137390137,392.727813721,-0.0010418149177,47.441,47.441,-1.2231,9.9791,-1221.029,10.0017
119,393.137390137,392.728393555,-0.00104034005199,47.63,47.63,-1.2376,9.974,-1235.5612,9.9965
120,393.137390137,392.703338623,-0.00110407080501,48.128,48.128,-1.245,9.9759,-1242.9888,9.9985
121,393.137390137,392.724487305,-0.00105027621612,48.377,48.377,-1.2498,9.9759,-1247.8329,9.9985
122,393.137390137,392.695068359,-0.00112510740291,48.939,48.939,-1.2608,9.9778,-1258.8128,10.0004
123,393.137390137,392.724700928,-0.0010497327894,49.189,49.189,-1.2691,9.9775,-1267.2092,10.0001
124,393.137390137,392.690673828,-0.0011362854857,49.625,49.625,-1.2788,9.974,-1276.8973,9.9965
