"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,409.059906006,409.059906006,0,0,0.00400000000002,-0.0441,9.9778,-39.721,10.0004
1,409.059906006,409.044677734,-3.72274844267e-05,3.824,3.824,-0.0454,9.9772,-41.0128,9.9998
2,409.059906006,409.079162598,4.7075234761e-05,7.63,7.631,-0.0619,9.9759,-57.4826,9.9985
3,409.059906006,409.143188477,0.000203594798222,8.068,8.069,-0.0767,9.9775,-72.3378,10.0001
4,409.059906006,409.162414551,0.000250595447142,8.567,8.567,-0.0938,9.9788,-89.4535,10.0014
5,409.059906006,409.12713623,0.000164352997672,9.191,9.191,-0.1147,9.9778,-110.4445,10.0004
6,409.059906006,409.113830566,0.000131825581775,9.814,9.814,-0.1199,9.9769,-115.6115,9.9994
7,409.059906006,409.173095703,0.000276706909062,10.376,10.376,-0.1337,9.9749,-129.4978,9.9975
8,409.059906006,409.144470215,0.000206728174817,10.939,10.939,-0.1495,9.9772,-145.3218,9.9998
9,409.059906006,409.168914795,0.000266486138571,11.566,11.566,-0.1676,9.9827,-163.4063,10.0053
10,409.059906006,409.193267822,0.000326020264765,12.125,12.125,-0.1824,9.9775,-178.2615,10.0001
11,409.059906006,409.180419922,0.000294611905701,12.624,12.624,-0.1956,9.9775,-191.5019,10.0001
12,409.059906006,409.219726562,0.000390702072764,13.06,13.06,-0.2136,9.9743,-209.5865,9.9969
13,409.059906006,409.219238281,0.000389508408261,13.558,13.558,-0.2304,9.9798,-226.3792,10.0023
14,409.059906006,409.223480225,0.000399878394092,13.872,13.872,-0.2401,9.9762,-236.0674,9.9988
15,409.059906006,409.218688965,0.00038816552842,14.369,14.369,-0.2572,9.9772,-253.1831,9.9998
16,409.059906006,409.191314697,0.000321245577652,14.81,14.81,-0.2736,9.9782,-269.6529,10.0007
17,409.059906006,409.242889404,0.000447326659923,15.118,15.118,-0.2836,9.9878,-279.664,10.0104
18,409.059906006,409.249664307,0.000463888776721,15.43,15.43,-0.2971,9.9772,-293.2274,9.9998
19,409.059906006,409.243164062,0.000447998085292,15.994,15.994,-0.3297,9.9811,-325.8442,10.0036
20,409.059906006,409.235900879,0.000430242303992,16.241,16.241,-0.3313,9.9791,-327.4589,10.0017
21,409.059906006,409.253753662,0.000473885738757,16.68,16.68,-0.3426,9.9746,-338.7617,9.9972
22,409.059906006,409.263397217,0.000497460656334,16.994,16.994,-0.3616,9.9775,-357.815,10.0001
23,409.059906006,409.301330566,0.000590193667449,17.243,17.243,-0.3725,9.9762,-368.7949,9.9988
24,409.059906006,409.289825439,0.000562067900319,17.802,17.802,-0.4006,9.9785,-396.8906,10.0011
25,409.059906006,409.297821045,0.000581614149269,18.054,18.054,-0.4067,9.9762,-403.0264,9.9988
26,409.059906006,409.271118164,0.000516335538123,18.362,18.362,-0.4264,9.9795,-422.7256,10.002
27,409.059906006,409.320770264,0.000637716497295,18.799,18.799,-0.4376,9.9756,-434.0284,9.9981
28,409.059906006,409.312316895,0.000617051147856,19.05,19.05,-0.448,9.9782,-444.3625,10.0007
29,409.059906006,409.30090332,0.000589149189182,19.487,19.487,-0.4689,9.9775,-465.3534,10.0001
30,409.059906006,409.320373535,0.000636746641248,19.799,19.799,-0.484,9.9765,-480.5315,9.9991
31,409.059906006,409.336273193,0.000675615447108,20.111,20.111,-0.4979,9.9814,-494.4179,10.004
32,409.059906006,409.326629639,0.00065204052953,20.421,20.421,-0.5121,9.9791,-508.6272,10.0017
33,409.059906006,409.364715576,0.000745146535337,20.796,20.797,-0.5327,9.9778,-529.2952,10.0004
34,409.059906006,409.318023682,0.000631002127193,21.045,21.045,-0.5392,9.9798,-535.754,10.0023
35,409.059906006,409.327087402,0.000653159571812,21.357,21.357,-0.5556,9.972,-552.2238,9.9946
36,409.059906006,409.329193115,0.00065830728272,21.669,21.669,-0.5678,9.9769,-564.4955,9.9994
37,409.059906006,409.338745117,0.000681658391841,21.921,21.921,-0.584,9.9759,-580.6424,9.9985
38,409.059906006,409.325775146,0.000649951572996,22.169,22.169,-0.5952,9.9756,-591.9452,9.9981
39,409.059906006,409.303375244,0.000595192133915,22.605,22.606,-0.6168,9.9778,-613.5821,10.0004
40,409.059906006,409.335571289,0.000673899543472,22.855,22.855,-0.631,9.9775,-627.7913,10.0001
41,409.059906006,409.312103271,0.000616528908722,23.229,23.229,-0.6503,9.9762,-647.1676,9.9988
42,409.059906006,409.337799072,0.00067934562685,23.479,23.479,-0.6639,9.9795,-660.731,10.002
43,409.059906006,409.329742432,0.000659650133457,23.791,23.791,-0.6748,9.9795,-671.7109,10.002
44,409.059906006,409.34576416,0.000698817311786,24.042,24.042,-0.6897,9.9807,-686.5661,10.0033
45,409.059906006,409.338226318,0.000680390105117,24.352,24.352,-0.6987,9.9759,-695.6084,9.9985
46,409.059906006,409.324157715,0.000645997584797,24.665,24.666,-0.7209,9.9795,-717.8911,10.002
47,409.059906006,409.316864014,0.000628167181276,24.976,24.977,-0.7399,9.9798,-736.9444,10.0023
48,409.059906006,409.311950684,0.000616155914031,25.288,25.288,-0.7532,9.9759,-750.1849,9.9985
49,409.059906006,409.314971924,0.000623541709501,25.539,25.54,-0.7657,9.9785,-762.7795,10.0011
50,409.059906006,409.314178467,0.000621601997409,25.912,25.912,-0.7893,9.9814,-786.354,10.004
51,409.059906006,409.325256348,0.00064868334448,26.1,26.1,-0.7992,9.9749,-796.3651,9.9975
52,409.059906006,409.274627686,0.000524914998095,26.414,26.415,-0.8102,9.9707,-807.345,9.9933
53,409.059906006,409.251708984,0.000468887272291,26.724,26.724,-0.8295,9.9791,-826.7213,10.0017
54,409.059906006,409.332122803,0.000665469269734,26.977,26.977,-0.8418,9.9666,-838.9929,9.9891
55,409.059906006,409.294586182,0.000573706114665,27.285,27.286,-0.8585,9.9682,-855.7857,9.9907
56,409.059906006,409.291717529,0.000566693313885,27.537,27.538,-0.8663,9.9765,-863.5362,9.9991
57,409.059906006,409.311645508,0.000615409866441,27.79,27.79,-0.8837,9.983,-880.9749,10.0056
58,409.059906006,409.260742188,0.000490970094688,28.096,28.097,-0.9017,9.982,-899.0594,10.0046
59,409.059906006,409.297241211,0.00058019667631,28.408,28.408,-0.9169,9.9801,-914.2375,10.0027
60,409.059906006,409.309020996,0.000608993927017,28.722,28.722,-0.9317,9.9765,-929.0927,9.9991
61,409.059906006,409.31060791,0.000612873351201,28.91,28.911,-0.9411,9.9775,-938.4579,10.0001
62,409.059906006,409.252532959,0.000470901577501,29.221,29.222,-0.9597,9.9762,-957.1883,9.9988
63,409.059906006,409.291473389,0.000566096510738,29.596,29.597,-0.9746,9.9788,-972.0435,10.0014
64,409.059906006,409.253326416,0.000472841289593,29.781,29.782,-0.9839,9.9801,-981.4087,10.0027
65,409.059906006,409.281402588,0.000541477114893,30.157,30.157,-1.0103,9.9769,-1007.8897,9.9994
66,409.059906006,409.258453369,0.000485374795971,30.47,30.47,-1.0329,9.9769,-1030.4953,9.9994
67,409.059906006,409.275512695,0.000527078518644,30.656,30.657,-1.0319,9.9749,-1029.5265,9.9975
68,409.059906006,409.306304932,0.000602354120929,30.967,30.967,-1.05,9.9785,-1047.6111,10.0011
69,409.059906006,409.253143311,0.000472393643577,31.218,31.219,-1.0642,9.9804,-1061.8203,10.003
70,409.059906006,409.247894287,0.000459561735624,31.59,31.591,-1.088,9.9833,-1085.7178,10.0059
71,409.059906006,409.220825195,0.000393387832446,31.845,31.846,-1.0928,9.9759,-1090.5619,9.9985
72,409.059906006,409.223968506,0.000401072058594,32.155,32.155,-1.1128,9.9772,-1110.584,9.9998
73,409.059906006,409.230285645,0.000416515133111,32.404,32.405,-1.1254,9.9775,-1123.1786,10.0001
74,409.059906006,409.207336426,0.000360412785085,32.655,32.656,-1.1405,9.9782,-1138.3567,10.0007
75,409.059906006,409.222381592,0.000397192634409,32.966,32.966,-1.1528,9.9762,-1150.6284,9.9988
76,409.059906006,409.201446533,0.000346014188835,33.279,33.279,-1.166,9.9775,-1163.8689,10.0001
77,409.059906006,409.192169189,0.000323334505083,33.588,33.588,-1.1789,9.9778,-1176.7864,10.0004
78,409.059906006,409.203948975,0.000352131726686,33.9,33.9,-1.2095,9.983,-1207.4656,10.0056
79,409.059906006,409.134094238,0.000181362760486,34.15,34.15,-1.2121,9.974,-1210.0491,9.9965
80,409.059906006,409.197723389,0.000336912460625,34.527,34.527,-1.234,9.9788,-1232.0089,10.0014
81,409.059906006,409.179168701,0.000291553122224,34.712,34.712,-1.2411,9.9791,-1239.1135,10.0017
82,409.059906006,409.169281006,0.000267381372396,34.961,34.961,-1.2492,9.9807,-1247.187,10.0033
83,409.059906006,409.145751953,0.000209861551411,35.336,35.336,-1.2724,9.972,-1270.4385,9.9946
84,409.059906006,409.12677002,0.000163457749295,35.585,35.585,-1.2894,9.9791,-1287.5543,10.0017
85,409.059906006,409.171447754,0.000272678269539,35.961,35.961,-1.3072,9.9785,-1305.3159,10.0011
86,409.059906006,409.155029297,0.000232541220612,36.209,36.209,-1.3152,9.9772,-1313.3894,9.9998
87,409.059906006,409.08480835,6.08770096733e-05,36.457,36.458,-1.3304,9.9759,-1328.5675,9.9985
88,409.059906006,409.098724365,9.48965171119e-05,36.77,36.77,-1.3471,9.9753,-1345.3603,9.9978
89,409.059906006,409.09274292,8.02740978543e-05,37.145,37.145,-1.3636,9.9795,-1361.8301,10.002
90,409.059906006,409.101531982,0.000101760102552,37.394,37.394,-1.3774,9.9795,-1375.7165,10.002
91,409.059906006,409.096466064,8.93758042366e-05,37.706,37.706,-1.3929,9.9765,-1391.2175,9.9991
92,409.059906006,409.059997559,2.23812534728e-07,38.018,38.018,-1.41,9.9753,-1408.3333,9.9978
93,409.059906006,409.058349609,-3.80481310458e-06,38.394,38.394,-1.4296,9.9782,-1428.0325,10.0007
94,409.059906006,409.043884277,-3.9167192881e-05,38.643,38.643,-1.4451,9.9775,-1443.5336,10.0001
95,409.059906006,409.044586182,-3.74512965209e-05,39.019,39.019,-1.4528,9.9782,-1451.2841,10.0007
96,409.059906006,409.043029785,-4.12561093981e-05,39.268,39.268,-1.469,9.9762,-1467.431,9.9988
97,409.059906006,409.004211426,-0.000136152622872,39.642,39.642,-1.4847,9.9756,-1483.255,9.9981
98,409.059906006,409.02835083,-7.71407212596e-05,40.017,40.017,-1.5038,9.9733,-1502.3084,9.9959
99,409.059906006,408.991638184,-0.000166889542015,40.202,40.202,-1.5147,9.9801,-1513.2883,10.0027
100,409.059906006,408.998168945,-0.000150924257468,40.515,40.515,-1.5283,9.9801,-1526.8517,10.0027
101,409.059906006,408.971130371,-0.000217023552977,40.889,40.889,-1.5447,9.9795,-1543.3216,10.002
102,409.059906006,408.961853027,-0.000239703222178,41.202,41.202,-1.5618,9.9798,-1560.4373,10.0023
103,409.059906006,408.972625732,-0.000213367951801,41.513,41.513,-1.5721,9.9772,-1570.7713,9.9998
104,409.059906006,408.968383789,-0.000223737937631,41.888,41.888,-1.5914,9.9765,-1590.1477,9.9991
105,409.059906006,408.948608398,-0.000272081437288,42.2,42.2,-1.605,9.9788,-1603.7111,10.0014
106,409.059906006,408.947570801,-0.000274617981631,42.574,42.574,-1.6198,9.9714,-1618.5662,9.9939
107,409.059906006,408.922943115,-0.000334823562298,42.886,42.886,-1.6369,9.9778,-1635.682,10.0004
108,409.059906006,408.92590332,-0.000327586953063,43.2,43.2,-1.6491,9.9865,-1647.9537,10.0091
109,409.059906006,408.918243408,-0.000346312590409,43.509,43.509,-1.6633,9.9769,-1662.163,9.9994
110,409.059906006,408.855133057,-0.000500594032928,43.821,43.821,-1.6736,9.9814,-1672.497,10.004
111,409.059906006,408.871551514,-0.000460456998553,44.199,44.199,-1.6913,9.9795,-1690.2586,10.002
112,409.059906006,408.891326904,-0.000412113469793,44.572,44.572,-1.7074,9.9775,-1706.4056,10.0001
113,409.059906006,408.808074951,-0.000615633674897,44.882,44.882,-1.7216,9.9804,-1720.6149,10.003
114,409.059906006,408.83001709,-0.000561993278097,45.319,45.319,-1.7297,9.9785,-1728.6883,10.0011
115,409.059906006,408.814849854,-0.000599071558099,45.636,45.636,-1.7551,9.9775,-1754.2005,10.0001
116,409.059906006,408.834655762,-0.000550653436221,46.007,46.007,-1.7713,9.9791,-1770.3474,10.0017
117,409.059906006,408.784393311,-0.000673526548781,46.382,46.382,-1.7813,9.9753,-1780.3585,9.9978
118,409.059906006,408.792816162,-0.000652935763355,46.693,46.693,-1.7974,9.9791,-1796.5054,10.0017
119,409.059906006,408.787109375,-0.000666886742692,47.066,47.066,-1.8112,9.9749,-1810.3918,9.9975
120,409.059906006,408.756195068,-0.000742460775655,47.504,47.505,-1.8261,9.9765,-1825.247,9.9991
121,409.059906006,408.794036865,-0.000649951572996,47.94,47.941,-1.8454,9.9778,-1844.6233,10.0004
122,409.059906006,408.727233887,-0.000813260150608,48.314,48.315,-1.8615,9.9795,-1860.7702,10.002
123,409.059906006,408.706420898,-0.000864140223712,48.628,48.629,-1.8738,9.9769,-1873.0419,9.9994
124,409.059906006,408.677398682,-0.0009350887849,49.001,49.001,-1.8899,9.9807,-1889.1889,10.0033
125,409.059906006,408.680175781,-0.000928299792577,49.377,49.377,-1.8999,9.9769,-1899.2,9.9994
126,409.059906006,408.657440186,-0.000983879901469,49.811,49.811,-1.9173,9.9782,-1916.6387,10.0007
127,409.059906006,408.641601562,-0.00102259952109,50.374,50.374,-1.9389,9.9811,-1938.2755,10.0036
128,409.059906006,408.615356445,-0.00108675903175,50.623,50.623,-1.9447,9.9778,-1944.0884,10.0004
129,409.059906006,408.637969971,-0.00103147735354,50.934,50.935,-1.9559,9.9759,-1955.3913,9.9985
130,409.059906006,408.559692383,-0.00122283713426,51.434,51.435,-1.9753,9.9753,-1974.7676,9.9978
131,409.059906006,408.586853027,-0.00115643942263,51.933,51.933,-1.9946,9.974,-1994.144,9.9965
132,409.059906006,408.545166016,-0.00125834869687,52.371,52.371,-2.0027,9.9798,-2002.2174,10.0023
133,409.059906006,408.509063721,-0.00134660536423,52.744,52.745,-2.0194,9.9772,-2019.0103,9.9998
134,409.059906006,408.542358398,-0.00126521231141,53.181,53.182,-2.0391,9.9772,-2038.7095,9.9998
135,409.059906006,408.505645752,-0.00135496107396,53.619,53.619,-2.0497,9.9804,-2049.3665,10.003
136,409.059906006,408.458007812,-0.00147141818888,54.118,54.118,-2.0665,9.9775,-2066.1593,10.0001
137,409.059906006,408.428833008,-0.00154273980297,54.559,54.559,-2.0774,9.9775,-2077.1392,10.0001
138,409.059906006,408.467041016,-0.00144933536649,55.054,55.054,-2.0974,9.9798,-2097.1615,10.0023
139,409.059906006,408.389526367,-0.00163882994093,55.491,55.491,-2.109,9.9743,-2108.7873,9.9969
140,409.059906006,408.456451416,-0.00147522299085,55.927,55.927,-2.1258,9.9765,-2125.5801,9.9991
141,409.059906006,408.367401123,-0.00169291801285,56.303,56.303,-2.1387,9.9762,-2138.4976,9.9988
142,409.059906006,408.349945068,-0.00173559156246,56.926,56.926,-2.1583,9.9778,-2158.1969,10.0004
143,409.059906006,408.266174316,-0.0019403800834,57.364,57.364,-2.1693,9.9782,-2169.1768,10.0007
144,409.059906006,408.276123047,-0.00191605906002,57.924,57.924,-2.187,9.9788,-2186.9385,10.0014
145,409.059906006,408.227081299,-0.00203594798222,58.548,58.548,-2.2047,9.9759,-2204.7001,9.9985
146,409.059906006,408.219299316,-0.00205497210845,59.111,59.111,-2.2225,9.9833,-2222.4618,10.0059
147,409.059906006,408.2215271,-0.00204952596687,59.423,59.424,-2.2286,9.9788,-2228.5976,10.0014
148,409.059906006,408.170471191,-0.00217433879152,60.11,60.11,-2.2486,9.9782,-2248.6198,10.0007
149,409.059906006,408.194274902,-0.00211614742875,60.483,60.483,-2.2611,9.9798,-2261.2144,10.0023
150,409.059906006,408.134307861,-0.00226274481975,60.983,60.983,-2.2682,9.9762,-2268.3191,9.9988
151,409.059906006,408.127990723,-0.00227818777785,61.73,61.73,-2.2921,9.9788,-2292.2166,10.0014
152,409.059906006,408.061431885,-0.00244089961052,62.229,62.229,-2.3066,9.9782,-2306.7488,10.0007
153,409.059906006,408.048583984,-0.00247230776586,62.855,62.855,-2.3233,9.9782,-2323.5417,10.0007
154,409.059906006,408.02255249,-0.00253594527021,63.48,63.48,-2.3349,9.9801,-2335.1675,10.0027
155,409.059906006,407.964080811,-0.00267888675444,63.916,63.916,-2.3465,9.9772,-2346.7933,9.9998
156,409.059906006,407.912078857,-0.00280601228587,64.6,64.6,-2.3627,9.9753,-2362.9402,9.9978
157,409.059906006,407.906036377,-0.00282078399323,65.227,65.227,-2.3797,9.9801,-2380.056,10.0027
158,409.059906006,407.870574951,-0.00290747405961,65.916,65.916,-2.3975,9.9843,-2397.8177,10.0069
159,409.059906006,407.837921143,-0.00298730051145,66.66,66.66,-2.4116,9.9772,-2412.027,9.9998
160,409.059906006,407.807281494,-0.00306220306084,67.346,67.346,-2.4291,9.9788,-2429.4657,10.0014
161,409.059906006,407.748168945,-0.0032067114953,67.907,67.907,-2.441,9.9788,-2441.4144,10.0014
162,409.059906006,407.742553711,-0.00322043849155,68.719,68.719,-2.4555,9.9782,-2455.9467,10.0007
163,409.059906006,407.668487549,-0.00340150296688,69.407,69.407,-2.4661,9.9765,-2466.6037,9.9991
164,409.059906006,407.644104004,-0.00346111156978,70.279,70.279,-2.4864,9.9778,-2486.9489,10.0004
165,409.059906006,407.650390625,-0.00344574311748,71.029,71.029,-2.4993,9.9778,-2499.8664,10.0004
166,409.059906006,407.554595947,-0.00367992580868,71.776,71.776,-2.5167,9.9762,-2517.3051,9.9988
167,409.059906006,407.461517334,-0.00390746863559,72.526,72.527,-2.5322,9.9791,-2532.8062,10.0017
168,409.059906006,407.468292236,-0.00389090622775,73.024,73.024,-2.5386,9.9778,-2539.265,10.0004
169,409.059906006,407.397613525,-0.00406368961558,73.898,73.899,-2.5576,9.9778,-2558.3184,10.0004
170,409.059906006,407.341430664,-0.00420103594661,74.897,74.898,-2.5721,9.9772,-2572.8507,9.9998
171,409.059906006,407.25894165,-0.00440269103274,75.897,75.897,-2.5886,9.9778,-2589.3206,10.0004
172,409.059906006,407.22543335,-0.00448460644111,76.583,76.583,-2.6012,9.9765,-2601.9152,9.9991
173,409.059906006,407.160003662,-0.00464455783367,77.831,77.831,-2.6176,9.9785,-2618.3851,10.0011
174,409.059906006,407.09185791,-0.00481114862487,78.702,78.703,-2.6405,9.9762,-2641.3138,9.9988
175,409.059906006,407.054138184,-0.0049033598043,79.515,79.515,-2.6501,9.9769,-2651.002,9.9994
176,409.059906006,406.953735352,-0.00514880754054,80.575,80.575,-2.6659,9.9756,-2666.826,9.9981
177,409.059906006,406.870880127,-0.00535135762766,81.45,81.45,-2.682,9.9769,-2682.973,9.9994
178,409.059906006,406.764221191,-0.00561209907755,82.322,82.322,-2.6956,9.9778,-2696.5364,10.0004
179,409.059906006,406.747253418,-0.0056535792537,83.384,83.385,-2.7091,9.9791,-2710.0999,10.0017
180,409.059906006,406.671478271,-0.00583882117644,84.506,84.506,-2.7256,9.9778,-2726.5698,10.0004
181,409.059906006,406.678131104,-0.00582255749032,84.945,84.945,-2.732,9.9772,-2733.0286,9.9998
182,409.059906006,406.485107422,-0.00629442930222,86.754,86.754,-2.7552,9.9756,-2756.2802,9.9981
183,409.059906006,406.413879395,-0.00646855542436,87.628,87.628,-2.7694,9.9769,-2770.4896,9.9994
184,409.059906006,406.296264648,-0.00675607984886,89.186,89.186,-2.7855,9.9762,-2786.6365,9.9988
185,409.059906006,406.24810791,-0.00687380507588,90.249,90.249,-2.7997,9.972,-2800.8459,9.9946
186,409.059906006,406.122253418,-0.00718147261068,91.372,91.372,-2.8119,9.9785,-2813.1176,10.0011
187,409.059906006,406.037475586,-0.00738872308284,92.555,92.555,-2.8271,9.9772,-2828.2957,9.9998
188,409.059906006,405.939147949,-0.00762909790501,93.741,93.741,-2.84,9.9772,-2841.2133,9.9998
189,409.059906006,405.773651123,-0.00803367607296,95.49,95.49,-2.8596,9.9788,-2860.9126,10.0014
190,409.059906006,405.631195068,-0.00838192831725,96.985,96.985,-2.8751,9.9759,-2876.4137,9.9985
191,409.059906006,405.545043945,-0.00859253667295,98.546,98.547,-2.8877,9.9788,-2889.0083,10.0014
192,409.059906006,405.406402588,-0.00893146265298,100.292,100.292,-2.9018,9.9788,-2903.2177,10.0014
193,409.059906006,405.198394775,-0.00943996477872,102.104,102.105,-2.9215,9.9869,-2922.917,10.0095
194,409.059906006,405.122528076,-0.0096254311502,103.664,103.664,-2.9341,9.9762,-2935.5116,9.9988
195,409.059906006,404.975250244,-0.00998547114432,105.348,105.348,-2.9489,9.9775,-2950.3669,10.0001
196,409.059906006,404.747497559,-0.0105422418565,107.345,107.345,-2.9641,9.9759,-2965.545,9.9985
197,409.059906006,404.587280273,-0.0109339132905,109.279,109.279,-2.975,9.9775,-2976.525,10.0001
198,409.059906006,404.432891846,-0.0113113364205,111.151,111.151,-2.9931,9.9765,-2994.6096,9.9991
199,409.059906006,404.263977051,-0.0117242708802,113.334,113.334,-3.0082,9.9801,-3009.7877,10.0027
200,409.059906006,404.077758789,-0.01217950508,115.269,115.269,-3.0253,9.9782,-3026.9035,10.0007
201,409.059906006,403.807281494,-0.0128407217562,117.89,117.89,-3.0395,9.9778,-3041.1129,10.0004
202,409.059906006,403.639282227,-0.0132514182478,120.013,120.013,-3.0507,9.9753,-3052.4158,9.9978
203,409.059906006,403.348571777,-0.013962097466,123.194,123.194,-3.0678,9.9778,-3069.5316,10.0004
204,409.059906006,402.986053467,-0.0148483207449,127.25,127.25,-3.0836,9.9782,-3085.3556,10.0007
205,409.059906006,402.682769775,-0.015589736402,129.87,129.87,-3.0949,9.9795,-3096.6585,10.002
206,409.059906006,402.31829834,-0.0164807345718,133.427,133.427,-3.1104,9.9785,-3112.1596,10.0011
207,409.059906006,402.023620605,-0.0172011125833,136.547,136.547,-3.1252,9.9769,-3127.0149,9.9994
208,409.059906006,401.698577881,-0.0179957207292,139.418,139.418,-3.1439,9.9782,-3145.7454,10.0007
209,409.059906006,401.349975586,-0.0188479255885,142.663,142.663,-3.1584,9.9804,-3160.2776,10.003
210,409.059906006,400.955230713,-0.0198129303753,146.72,146.721,-3.1706,9.9762,-3172.5494,9.9988
211,409.059906006,400.841522217,-0.0200909059495,146.969,146.969,-3.1745,9.9782,-3176.4246,10.0007
212,409.059906006,400.441558838,-0.0210686679929,151.026,151.026,-3.1871,9.9775,-3189.0193,10.0001
213,409.059906006,400.418701172,-0.0211245454848,151.337,151.337,-3.1858,9.9872,-3187.7275,10.0098
214,409.059906006,399.928222656,-0.0223235841841,155.394,155.394,-3.2013,9.9804,-3203.2286,10.003
215,409.059906006,399.812988281,-0.0226052906364,156.64,156.64,-3.1993,9.9756,-3201.291,9.9981
216,409.059906006,399.344848633,-0.0237497184426,160.697,160.697,-3.2112,9.9778,-3213.2398,10.0004
217,409.059906006,399.008270264,-0.0245725270361,163.755,163.755,-3.2164,9.9788,-3218.4068,10.0014
218,409.059906006,398.459838867,-0.0259132385254,167.809,167.809,-3.2222,9.9749,-3224.2197,9.9975
219,409.059906006,397.935943604,-0.0271939691156,171.866,171.866,-3.229,9.9775,-3231.0015,10.0001
220,409.059906006,397.373138428,-0.0285698194057,175.921,175.921,-3.228,9.974,-3230.0326,9.9965
221,409.059906006,397.312164307,-0.0287188775837,176.608,176.608,-3.2274,9.9798,-3229.3868,10.0023
