"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,353.192596436,353.192596436,0,0,0.00399999999991,-0.0457,9.9778,-41.3357,10.0004
1,353.192596436,353.221923828,8.3035127318e-05,3.846,3.846,-0.0502,9.9782,-45.8568,10.0007
2,353.192596436,353.181976318,-3.00689116557e-05,5.214,5.214,-0.0596,9.9772,-55.222,9.9998
3,353.192596436,353.182922363,-2.73903588095e-05,9.27,9.27,-0.0834,9.9788,-79.1195,10.0014
4,353.192596436,353.174102783,-5.23613816767e-05,11.146,11.146,-0.0947,9.9804,-90.4223,10.003
5,353.192596436,353.098419189,-0.000266645569354,15.203,15.203,-0.1215,9.9765,-117.2262,9.9991
6,353.192596436,353.098449707,-0.000266559189186,17.818,17.819,-0.1514,9.9772,-147.2594,9.9998
7,353.192596436,353.045013428,-0.00041785420035,20.627,20.627,-0.1614,9.9795,-157.2705,10.002
8,353.192596436,353.01739502,-0.000496050633956,23.186,23.186,-0.1834,9.9691,-179.2303,9.9917
9,353.192596436,352.990325928,-0.000572691787966,25.245,25.245,-0.1988,9.9678,-194.7313,9.9904
10,353.192596436,352.910095215,-0.000799850327894,27.553,27.553,-0.224,9.9807,-219.9205,10.0033
11,353.192596436,352.820953369,-0.00105223909486,29.675,29.675,-0.2404,9.9769,-236.3903,9.9994
12,353.192596436,352.869934082,-0.000913559226319,31.547,31.547,-0.2597,9.9753,-255.7666,9.9978
13,353.192596436,352.794677734,-0.0011266337242,33.732,33.732,-0.2807,9.9785,-276.7576,10.0011
14,353.192596436,352.770202637,-0.00119593052659,35.667,35.668,-0.3045,9.9817,-300.655,10.0043
15,353.192596436,352.723968506,-0.00132683396805,37.914,37.914,-0.3245,9.9801,-320.6772,10.0027
16,353.192596436,352.639831543,-0.0015650523128,39.659,39.66,-0.34,9.9798,-336.1782,10.0023
17,353.192596436,352.648254395,-0.00154120451771,41.283,41.283,-0.358,9.9778,-354.2627,10.0004
18,353.192596436,352.58203125,-0.00172870326787,43.654,43.655,-0.3812,9.982,-377.5143,10.0046
19,353.192596436,352.520019531,-0.00190427806228,45.526,45.526,-0.3941,9.9762,-390.4318,9.9988
20,353.192596436,352.44140625,-0.0021268571727,47.024,47.024,-0.4193,9.9795,-415.621,10.002
21,353.192596436,352.425750732,-0.00217118277214,49.143,49.144,-0.4392,9.9785,-435.6431,10.0011
22,353.192596436,352.328887939,-0.00244543212466,51.266,51.266,-0.4641,9.9785,-460.5094,10.0011
23,353.192596436,352.298980713,-0.00253010890447,52.951,52.951,-0.4821,9.9707,-478.5939,9.9933
24,353.192596436,352.223449707,-0.00274396105669,54.512,54.512,-0.4969,9.9778,-493.4491,10.0004
25,353.192596436,352.148956299,-0.00295487535186,56.632,56.632,-0.5201,9.9775,-516.7006,10.0001
26,353.192596436,352.121795654,-0.003031775821,58.129,58.129,-0.5324,9.9772,-528.9723,9.9998
27,353.192596436,351.992980957,-0.00339649105445,60.688,60.689,-0.5624,9.9775,-559.0055,10.0001
28,353.192596436,351.907745361,-0.00363782001659,62.622,62.622,-0.5823,9.9746,-579.0277,9.9972
29,353.192596436,351.826843262,-0.00386687950231,64.306,64.307,-0.6043,9.9782,-600.9875,10.0007
30,353.192596436,351.762329102,-0.00404953956604,66.053,66.053,-0.6207,9.9801,-617.4573,10.0027
31,353.192596436,351.685150146,-0.00426805764437,67.739,67.739,-0.64,9.9791,-636.8336,10.0017
32,353.192596436,351.605834961,-0.00449262373149,69.736,69.737,-0.6607,9.9795,-657.5016,10.002
33,353.192596436,351.510925293,-0.00476134335622,71.235,71.235,-0.6771,9.9785,-673.9715,10.0011
34,353.192596436,351.449401855,-0.00493553560227,73.044,73.044,-0.7006,9.9778,-697.546,10.0004
35,353.192596436,351.344299316,-0.00523311411962,74.916,74.916,-0.7242,9.9798,-721.1205,10.0023
36,353.192596436,351.253509521,-0.00549016846344,76.537,76.537,-0.7377,9.982,-734.6839,10.0046
37,353.192596436,351.165618896,-0.00573901459575,78.535,78.535,-0.7622,9.9759,-759.2272,9.9985
38,353.192596436,351.091186523,-0.00594975659624,80.031,80.031,-0.7822,9.9769,-779.2494,9.9994
39,353.192596436,350.995544434,-0.00622054934502,81.966,81.966,-0.805,9.9811,-802.178,10.0036
40,353.192596436,350.878479004,-0.00655199866742,83.713,83.714,-0.8253,9.9788,-822.5231,10.0014
41,353.192596436,350.816223145,-0.00672826450318,85.46,85.46,-0.8424,9.9785,-839.6388,10.0011
42,353.192596436,350.706481934,-0.00703897699714,87.019,87.019,-0.8569,9.9769,-854.171,9.9994
43,353.192596436,350.550628662,-0.00748024694622,89.268,89.269,-0.8821,9.9756,-879.3602,9.9981
