"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,413.037536621,413.037536621,0,0,0.00399999999996,-0.0251,9.9788,-20.6677,10.0014
1,413.037536621,413.042358398,1.16739447549e-05,3.818,3.818,-0.0261,9.982,-21.6365,10.0046
2,413.037536621,412.995239258,-0.000102405618236,5.002,5.002,-0.0412,9.9788,-36.8146,10.0014
3,413.037536621,412.911621094,-0.000304852495901,5.938,5.938,-0.0551,9.9795,-50.7009,10.002
4,413.037536621,412.906951904,-0.000316157005727,6.687,6.687,-0.0702,9.9814,-65.879,10.004
5,413.037536621,412.819824219,-0.00052710075397,7.685,7.685,-0.0896,9.9749,-85.2553,9.9975
6,413.037536621,412.744506836,-0.000709450745489,8.372,8.372,-0.1002,9.9798,-95.9122,10.0023
7,413.037536621,412.733978271,-0.000734941335395,9.37,9.37,-0.1186,9.9701,-114.3197,9.9927
8,413.037536621,412.657012939,-0.000921281112824,9.994,9.994,-0.1302,9.9746,-125.9455,9.9972
9,413.037536621,412.61026001,-0.00103447400033,10.93,10.931,-0.1498,9.9785,-145.6447,10.0011
10,413.037536621,412.585327148,-0.00109483872075,11.683,11.683,-0.164,9.9785,-159.854,10.0011
11,413.037536621,412.548858643,-0.00118313217536,12.365,12.365,-0.1779,9.9782,-173.7403,10.0007
12,413.037536621,412.5105896,-0.00127578480169,12.927,12.927,-0.1843,9.9782,-180.1991,10.0007
13,413.037536621,412.484222412,-0.00133962207474,13.738,13.738,-0.2046,9.9736,-200.5442,9.9962
14,413.037536621,412.444030762,-0.00143692956772,14.237,14.238,-0.2223,9.9778,-218.3058,10.0004
15,413.037536621,412.455932617,-0.00140811421443,14.931,14.931,-0.2391,9.9778,-235.0986,10.0004
16,413.037536621,412.431427002,-0.00146744435187,15.426,15.426,-0.2491,9.9804,-245.1096,10.003
17,413.037536621,412.353637695,-0.00165577908047,15.985,15.986,-0.2668,9.974,-262.8712,9.9965
18,413.037536621,412.376342773,-0.00160080811474,16.61,16.611,-0.2852,9.9843,-281.2787,10.0069
19,413.037536621,412.320770264,-0.00173535407521,17.172,17.173,-0.2981,9.9772,-294.1962,9.9998
20,413.037536621,412.311950684,-0.00175670697354,17.671,17.672,-0.3129,9.9782,-309.0514,10.0007
21,413.037536621,412.34274292,-0.00168215634767,18.109,18.109,-0.3255,9.9782,-321.646,10.0007
22,413.037536621,412.258605957,-0.00188585929573,18.732,18.733,-0.3426,9.9769,-338.7617,9.9994
23,413.037536621,412.217468262,-0.00198545726016,19.292,19.292,-0.3561,9.9811,-352.3251,10.0036
24,413.037536621,412.261352539,-0.00187920953613,19.73,19.73,-0.3696,9.9778,-365.8885,10.0004
25,413.037536621,412.313720703,-0.00175242160913,20.355,20.355,-0.388,9.9807,-384.296,10.0033
26,413.037536621,412.171020508,-0.00209791120142,20.916,20.916,-0.4048,9.9769,-401.0888,9.9994
27,413.037536621,412.113739014,-0.00223659491166,21.291,21.291,-0.4173,9.9817,-413.6833,10.0043
28,413.037536621,412.021575928,-0.00245972978882,21.914,21.914,-0.4334,9.9769,-429.8302,9.9994
29,413.037536621,412.092193604,-0.00228875805624,22.413,22.413,-0.446,9.9765,-442.4248,9.9991
30,413.037536621,412.12109375,-0.00221878825687,22.974,22.974,-0.467,9.9801,-463.4158,10.0027
31,413.037536621,412.225921631,-0.00196499098092,23.41,23.41,-0.4734,9.9749,-469.8746,9.9975
32,413.037536621,412.067932129,-0.00234749726951,23.91,23.91,-0.4934,9.9765,-489.8967,9.9991
33,413.037536621,412.096130371,-0.00227922690101,24.41,24.411,-0.505,9.9749,-501.5225,9.9975
34,413.037536621,411.989624023,-0.00253708800301,24.846,24.847,-0.5198,9.9795,-516.3777,10.002
35,413.037536621,412.054901123,-0.00237904652022,25.345,25.345,-0.5324,9.9778,-528.9723,10.0004
36,413.037536621,412.010253906,-0.00248714140616,25.972,25.972,-0.5572,9.9756,-553.8385,9.9981
37,413.037536621,411.980041504,-0.00256028817967,26.408,26.408,-0.5611,9.9785,-557.7138,10.0011
38,413.037536621,411.993713379,-0.00252718734555,26.968,26.968,-0.5856,9.9772,-582.2571,9.9998
39,413.037536621,411.922515869,-0.00269956281409,27.404,27.404,-0.5997,9.9782,-596.4663,10.0007
40,413.037536621,411.97164917,-0.00258060684428,27.906,27.906,-0.6123,9.9791,-609.0609,10.0017
41,413.037536621,411.900268555,-0.00275342538953,28.341,28.341,-0.6259,9.9785,-622.6243,10.0011
42,413.037536621,411.921234131,-0.00270266598091,28.839,28.839,-0.64,9.9785,-636.8336,10.0011
43,413.037536621,411.837677002,-0.0029049650766,29.213,29.213,-0.6516,9.9791,-648.4594,10.0017
44,413.037536621,411.848846436,-0.00287792296149,29.715,29.715,-0.6694,9.9759,-666.221,9.9985
45,413.037536621,411.825012207,-0.00293562770821,30.276,30.276,-0.689,9.982,-685.9202,10.0046
46,413.037536621,411.858978271,-0.0028533928562,30.652,30.652,-0.6974,9.9785,-694.3166,10.0011
47,413.037536621,411.778991699,-0.00304704741575,31.086,31.086,-0.7125,9.9765,-709.4947,9.9991
48,413.037536621,411.739501953,-0.00314265536144,31.462,31.462,-0.7316,9.9772,-728.5481,9.9998
49,413.037536621,411.759368896,-0.00309455581009,31.962,31.962,-0.7464,9.9765,-743.4032,9.9991
50,413.037536621,411.723052979,-0.00318247987889,32.396,32.396,-0.7609,9.9746,-757.9354,9.9972
51,413.037536621,411.694976807,-0.0032504547853,32.897,32.897,-0.7838,9.9785,-780.864,10.0011
52,413.037536621,411.707672119,-0.00321971834637,33.269,33.269,-0.7915,9.9798,-788.6146,10.0023
53,413.037536621,411.639984131,-0.0033835968934,33.644,33.644,-0.8105,9.9798,-807.6679,10.0023
54,413.037536621,411.578857422,-0.00353158987127,34.205,34.206,-0.8221,9.9782,-819.2937,10.0007
55,413.037536621,411.630767822,-0.00340591021813,34.568,34.568,-0.8344,9.9791,-831.5654,10.0017
56,413.037536621,411.614868164,-0.00344440480694,35.017,35.017,-0.8515,9.9782,-848.6811,10.0007
57,413.037536621,411.596191406,-0.00348962284625,35.392,35.392,-0.8624,9.9759,-859.661,9.9985
58,413.037536621,411.587768555,-0.00351001531817,35.767,35.767,-0.8782,9.9753,-875.485,9.9978
59,413.037536621,411.54095459,-0.00362335587852,36.329,36.33,-0.8985,9.9788,-895.8301,10.0014
