"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,390.898956299,390.898956299,0,0,0.004,-0.0435,9.9775,-39.0751,10.0001
1,390.898956299,390.906219482,1.85807184607e-05,3.818,3.818,-0.0522,9.9753,-47.7945,9.9978
2,390.898956299,390.91293335,3.57561730198e-05,4.253,4.253,-0.0606,9.9769,-56.1909,9.9994
3,390.898956299,390.948730469,0.000127332576085,5.438,5.438,-0.076,9.9785,-71.6919,10.0011
4,390.898956299,390.935272217,9.29035959416e-05,6.624,6.624,-0.0876,9.9769,-83.3177,9.9994
5,390.898956299,390.883056641,-4.06746003137e-05,8.185,8.185,-0.1028,9.9765,-98.4957,9.9991
6,390.898956299,390.90826416,2.38114262174e-05,9.933,9.933,-0.1199,9.9749,-115.6115,9.9975
7,390.898956299,390.948760986,0.00012741064711,11.553,11.553,-0.1357,9.9798,-131.4354,10.0023
8,390.898956299,390.950134277,0.000130923799588,12.551,12.551,-0.1469,9.9775,-142.7383,10.0001
9,390.898956299,390.851501465,-0.000121399236377,14.111,14.111,-0.1643,9.9798,-160.1769,10.0023
10,390.898956299,390.844573975,-0.000139121184475,15.486,15.486,-0.1788,9.9785,-174.7091,10.0011
11,390.898956299,390.845977783,-0.000135529946419,16.732,16.732,-0.1927,9.973,-188.5955,9.9956
12,390.898956299,390.831756592,-0.000171910680365,18.169,18.169,-0.2078,9.9769,-203.7736,9.9994
13,390.898956299,390.800689697,-0.000251386198215,19.482,19.482,-0.2262,9.9772,-222.181,9.9998
14,390.898956299,390.76953125,-0.000331095914589,20.664,20.664,-0.2301,9.9778,-226.0563,10.0004
15,390.898956299,390.715606689,-0.000469046033686,21.974,21.974,-0.2546,9.9775,-250.5996,10.0001
16,390.898956299,390.714385986,-0.00047216884559,23.037,23.037,-0.2691,9.9775,-265.1318,10.0001
17,390.898956299,390.617614746,-0.00071972963633,24.349,24.349,-0.2868,9.9801,-282.8934,10.0027
18,390.898956299,390.518890381,-0.000972286856268,25.408,25.408,-0.2994,9.9765,-295.488,9.9991
