"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,415.650085449,415.650085449,0,0,0.00399999999999,-0.0241,9.9769,-19.6989,9.9994
1,415.650085449,415.632019043,-4.34654211858e-05,3.799,3.799,-0.0432,9.9769,-38.7522,9.9994
2,415.650085449,415.608551025,-9.99264157144e-05,4.609,4.609,-0.058,9.9736,-53.6074,9.9962
3,415.650085449,415.590789795,-0.000142657620017,5.482,5.482,-0.0747,9.9762,-70.4001,9.9988
4,415.650085449,415.578369141,-0.000172540108906,6.23,6.23,-0.0815,9.9733,-77.1818,9.9959
5,415.650085449,415.577423096,-0.000174816159415,7.166,7.166,-0.1054,9.9782,-101.0793,10.0007
6,415.650085449,415.531585693,-0.000285094982246,8.164,8.164,-0.1221,9.9801,-117.872,10.0027
7,415.650085449,415.501983643,-0.000356313656084,8.976,8.976,-0.135,9.9772,-130.7896,9.9998
8,415.650085449,415.465698242,-0.000443611614173,9.787,9.788,-0.1469,9.9788,-142.7383,10.0014
9,415.650085449,415.467956543,-0.000438178452896,10.6,10.6,-0.1637,9.9795,-159.531,10.002
10,415.650085449,415.476348877,-0.000417987583205,11.471,11.472,-0.1798,9.9817,-175.678,10.0043
11,415.650085449,415.411132812,-0.000574888952542,12.349,12.349,-0.1966,9.9782,-192.4707,10.0007
12,415.650085449,415.353118896,-0.000714462890755,13.161,13.161,-0.2114,9.9788,-207.3259,10.0014
13,415.650085449,415.357727051,-0.000703376252204,13.972,13.972,-0.2278,9.9762,-223.7957,9.9988
14,415.650085449,415.307525635,-0.000824154296424,14.783,14.783,-0.2372,9.9727,-233.1609,9.9952
15,415.650085449,415.327270508,-0.000776650733314,15.466,15.466,-0.2517,9.9814,-247.6931,10.004
16,415.650085449,415.28112793,-0.000887663743924,16.216,16.216,-0.2662,9.9753,-262.2254,9.9978
17,415.650085449,415.27053833,-0.000913140946068,17.152,17.153,-0.2865,9.9775,-282.5705,10.0001
18,415.650085449,415.243469238,-0.000978265656158,17.961,17.962,-0.2971,9.9753,-293.2274,9.9978
19,415.650085449,415.1769104,-0.00113839760888,18.96,18.96,-0.3174,9.9765,-313.5725,9.9991
20,415.650085449,415.212524414,-0.00105271488428,19.523,19.524,-0.3316,9.9753,-327.7818,9.9978
