Specimen properties : Specimen label,"6"
Test : Rate 1,"1.00000",mm/min
Specimen properties : Thickness,"7.75000",mm
Specimen properties : Width,"10.30000",mm
Specimen properties : Support span,"28.00000",mm
Specimen properties : Fixture type,3-point
Specimen notes : Specimen note 1,""
General : End date,"Monday, April 28, 2025 3:15:38 PM"

Time,Extension,Load,Flexure strain (Extension),Flexure stress,Flexure extension
"17.40000","0.28881","342.15543","0.01712","23.22908","0.28869"
"17.50000","0.29027","343.63559","0.01721","23.32957","0.29015"
"17.60000","0.29227","346.74667","0.01733","23.54079","0.29215"
"17.70000","0.29384","348.48773","0.01742","23.65899","0.29372"
"17.80000","0.29531","350.30139","0.01751","23.78212","0.29519"
"17.90000","0.29705","352.49026","0.01761","23.93072","0.29693"
"18.00000","0.29915","355.69455","0.01774","24.14826","0.29903"
"18.10000","0.30043","356.78632","0.01781","24.22238","0.30031"
"18.20000","0.30192","358.51825","0.01790","24.33996","0.30180"
"18.30000","0.30396","361.68225","0.01802","24.55477","0.30384"
"18.40000","0.30552","363.46082","0.01811","24.67552","0.30540"
"18.50000","0.30698","365.09912","0.01820","24.78674","0.30686"
"18.60000","0.30876","367.71109","0.01831","24.96407","0.30864"
"18.70000","0.31072","370.49741","0.01842","25.15323","0.31060"
"18.80000","0.31209","371.96088","0.01850","25.25259","0.31196"
"18.90000","0.31364","373.80875","0.01860","25.37804","0.31352"
"19.00000","0.31569","376.84656","0.01872","25.58428","0.31557"
"19.10000","0.31714","378.47998","0.01880","25.69518","0.31701"
"19.20000","0.31861","380.16827","0.01889","25.80979","0.31849"
"19.30000","0.32053","383.03061","0.01900","26.00412","0.32040"
"19.40000","0.32238","385.51505","0.01911","26.17279","0.32226"
"19.50000","0.32374","386.86520","0.01919","26.26445","0.32362"
"19.60000","0.32532","388.83978","0.01929","26.39851","0.32520"
"19.70000","0.32733","391.97528","0.01941","26.61138","0.32720"
"19.80000","0.32876","393.42194","0.01949","26.70959","0.32863"
"19.90000","0.33026","395.06174","0.01958","26.82092","0.33014"
"20.00000","0.33231","398.44034","0.01970","27.05029","0.33219"
"20.10000","0.33404","400.42993","0.01980","27.18537","0.33392"
"20.20000","0.33538","401.83994","0.01988","27.28109","0.33526"
"20.30000","0.33700","403.91226","0.01998","27.42178","0.33688"
"20.40000","0.33892","406.62439","0.02009","27.60591","0.33880"
"20.50000","0.34037","408.25848","0.02018","27.71685","0.34025"
"20.60000","0.34194","410.17584","0.02027","27.84702","0.34182"
"20.70000","0.34406","413.61423","0.02040","28.08045","0.34394"
"20.80000","0.34560","415.17130","0.02049","28.18616","0.34548"
"20.90000","0.34703","416.83194","0.02058","28.29891","0.34691"
"21.00000","0.34866","418.81296","0.02067","28.43340","0.34854"
"21.10000","0.35068","421.98230","0.02079","28.64857","0.35056"
"21.20000","0.35204","423.24542","0.02087","28.73432","0.35192"
"21.30000","0.35357","425.19910","0.02096","28.86696","0.35344"
"21.40000","0.35574","428.76562","0.02109","29.10909","0.35562"
"21.50000","0.35724","430.23828","0.02118","29.20907","0.35712"
"21.60000","0.35870","431.95963","0.02127","29.32593","0.35858"
"21.70000","0.36049","434.42902","0.02137","29.49358","0.36036"
"21.80000","0.36221","436.61740","0.02148","29.64215","0.36208"
"21.90000","0.36366","438.25601","0.02156","29.75340","0.36354"
"22.00000","0.36529","440.44574","0.02166","29.90206","0.36517"
"22.10000","0.36747","444.01501","0.02179","30.14438","0.36735"
"22.20000","0.36890","445.45346","0.02187","30.24203","0.36878"
"22.30000","0.37032","446.95203","0.02196","30.34377","0.37020"
"22.40000","0.37212","449.62512","0.02206","30.52525","0.37199"
"22.50000","0.37393","451.93207","0.02217","30.68187","0.37381"
"22.60000","0.37534","453.57501","0.02225","30.79341","0.37522"
"22.70000","0.37694","455.52020","0.02235","30.92547","0.37681"
"22.80000","0.37922","459.27505","0.02248","31.18039","0.37910"
"22.90000","0.38056","460.60355","0.02256","31.27058","0.38044"
"23.00000","0.38199","462.00906","0.02265","31.36600","0.38187"
"23.10000","0.38384","464.71964","0.02276","31.55002","0.38371"
"23.20000","0.38550","466.80542","0.02286","31.69163","0.38538"
"23.30000","0.38698","468.55557","0.02295","31.81045","0.38686"
"23.40000","0.38871","470.94730","0.02305","31.97282","0.38858"
"23.50000","0.39078","474.17105","0.02317","32.19168","0.39065"
"23.60000","0.39215","475.43915","0.02325","32.27777","0.39202"
"23.70000","0.39365","477.12558","0.02334","32.39227","0.39352"
"23.80000","0.39562","480.26605","0.02346","32.60548","0.39549"
"23.90000","0.39715","481.84781","0.02355","32.71286","0.39703"
"24.00000","0.39858","483.40811","0.02363","32.81879","0.39846"
"24.10000","0.40036","485.91876","0.02374","32.98924","0.40024"
"24.20000","0.40245","489.20374","0.02386","33.21226","0.40232"
"24.30000","0.40382","490.60812","0.02394","33.30760","0.40370"
"24.40000","0.40532","492.35779","0.02403","33.42639","0.40520"
"24.50000","0.40728","495.23743","0.02415","33.62189","0.40716"
"24.60000","0.40881","497.02405","0.02424","33.74318","0.40869"
"24.70000","0.41026","498.59659","0.02433","33.84995","0.41014"
"24.80000","0.41213","501.36813","0.02444","34.03811","0.41201"
"24.90000","0.41410","504.42157","0.02455","34.24540","0.41398"
"25.00000","0.41540","505.34500","0.02463","34.30810","0.41528"
"25.10000","0.41697","507.41458","0.02472","34.44860","0.41685"
"25.20000","0.41904","510.75146","0.02485","34.67514","0.41892"
"25.30000","0.42046","511.93149","0.02493","34.75526","0.42034"
"25.40000","0.42190","513.58325","0.02502","34.86740","0.42178"
"25.50000","0.42388","516.65643","0.02513","35.07603","0.42376"
"25.60000","0.42575","519.18536","0.02524","35.24773","0.42562"
"25.70000","0.42706","520.34247","0.02532","35.32628","0.42694"
"25.80000","0.42867","522.35626","0.02542","35.46300","0.42855"
"25.90000","0.43065","525.31873","0.02554","35.66412","0.43053"
"26.00000","0.43207","526.88495","0.02562","35.77045","0.43195"
"26.10000","0.43359","528.59869","0.02571","35.88680","0.43347"
"26.20000","0.43563","531.91962","0.02583","36.11226","0.43550"
"26.30000","0.43732","533.87030","0.02593","36.24469","0.43720"
"26.40000","0.43870","535.28894","0.02601","36.34100","0.43857"
"26.50000","0.44037","537.60175","0.02611","36.49802","0.44025"
"26.60000","0.44240","540.57318","0.02623","36.69975","0.44228"
"26.70000","0.44370","541.58722","0.02631","36.76860","0.44357"
"26.80000","0.44519","543.33350","0.02640","36.88715","0.44506"
"26.90000","0.44737","546.99390","0.02653","37.13566","0.44725"
"27.00000","0.44900","548.83643","0.02662","37.26075","0.44887"
"27.10000","0.45034","549.99011","0.02670","37.33907","0.45022"
"27.20000","0.45208","552.39203","0.02681","37.50214","0.45196"
"27.30000","0.45396","555.17822","0.02692","37.69130","0.45384"
"27.40000","0.45537","556.47986","0.02700","37.77967","0.45525"
"27.50000","0.45688","558.24628","0.02709","37.89959","0.45676"
"27.60000","0.45907","562.00677","0.02722","38.15489","0.45895"
"27.70000","0.46058","563.53461","0.02731","38.25861","0.46046"
"27.80000","0.46196","564.70929","0.02739","38.33836","0.46183"
"27.90000","0.46379","567.52448","0.02750","38.52949","0.46367"
"28.00000","0.46568","570.17041","0.02761","38.70912","0.46556"
"28.10000","0.46703","571.13251","0.02769","38.77444","0.46691"
"28.20000","0.46861","573.18524","0.02779","38.91380","0.46849"
"28.30000","0.47076","576.63507","0.02791","39.14801","0.47064"
"28.40000","0.47220","578.04791","0.02800","39.24393","0.47207"
"28.50000","0.47359","579.33038","0.02808","39.33100","0.47347"
"28.60000","0.47550","582.28864","0.02820","39.53183","0.47538"
"28.70000","0.47728","584.60986","0.02830","39.68942","0.47716"
"28.80000","0.47865","585.69299","0.02838","39.76296","0.47853"
"28.90000","0.48027","587.89386","0.02848","39.91238","0.48015"
"29.00000","0.48245","591.36981","0.02861","40.14836","0.48233"
"29.10000","0.48385","592.64600","0.02869","40.23500","0.48373"
"29.20000","0.48528","593.93616","0.02878","40.32259","0.48516"
"29.30000","0.48729","597.13379","0.02889","40.53968","0.48716"
"29.40000","0.48887","598.97614","0.02899","40.66476","0.48875"
"29.50000","0.49029","600.41705","0.02907","40.76258","0.49017"
"29.60000","0.49197","602.61285","0.02917","40.91166","0.49185"
"29.70000","0.49420","606.16241","0.02930","41.15264","0.49408"
"29.80000","0.49549","607.18842","0.02938","41.22229","0.49536"
"29.90000","0.49693","608.60187","0.02947","41.31825","0.49680"
"30.00000","0.49894","611.80444","0.02959","41.53568","0.49882"
"30.10000","0.50056","613.61304","0.02968","41.65846","0.50044"
"30.20000","0.50196","614.87213","0.02976","41.74394","0.50184"
"30.30000","0.50373","617.40765","0.02987","41.91608","0.50360"
"30.40000","0.50576","620.55182","0.02999","42.12954","0.50563"
"30.50000","0.50709","621.57050","0.03007","42.19870","0.50697"
"30.60000","0.50860","623.17493","0.03016","42.30762","0.50848"
"30.70000","0.51071","626.68060","0.03028","42.54562","0.51058"
"30.80000","0.51219","628.00629","0.03037","42.63563","0.51207"
"30.90000","0.51360","629.36292","0.03046","42.72773","0.51348"
"31.00000","0.51547","632.14575","0.03057","42.91666","0.51535"
"31.10000","0.51741","634.88855","0.03068","43.10287","0.51729"
"31.20000","0.51871","635.79614","0.03076","43.16448","0.51859"
"31.30000","0.52026","637.63831","0.03085","43.28955","0.52013"
"31.40000","0.52235","640.99841","0.03097","43.51767","0.52223"
"31.50000","0.52381","642.40686","0.03106","43.61329","0.52369"
"31.60000","0.52526","643.84088","0.03115","43.71064","0.52514"
"31.70000","0.52721","646.80286","0.03126","43.91174","0.52708"
"31.80000","0.52906","649.28125","0.03137","44.07999","0.52893"
"31.90000","0.53036","650.18781","0.03145","44.14154","0.53024"
"32.00000","0.53196","652.19843","0.03154","44.27804","0.53184"
"32.10000","0.53403","655.40033","0.03167","44.49542","0.53391"
"32.20000","0.53542","656.56610","0.03175","44.57457","0.53530"
"32.30000","0.53692","658.15424","0.03184","44.68238","0.53680"
"32.40000","0.53902","661.48059","0.03196","44.90821","0.53890"
"32.50000","0.54066","663.24133","0.03206","45.02775","0.54054"
"32.60000","0.54200","664.39740","0.03214","45.10624","0.54187"
"32.70000","0.54366","666.47864","0.03224","45.24753","0.54353"
"32.80000","0.54570","669.72626","0.03236","45.46801","0.54558"
"32.90000","0.54710","670.75470","0.03244","45.53783","0.54698"
"33.00000","0.54857","672.25610","0.03253","45.63977","0.54845"
"33.10000","0.55072","675.88458","0.03266","45.88610","0.55060"
"33.20000","0.55225","677.14240","0.03275","45.97150","0.55213"
"33.30000","0.55367","678.78577","0.03283","46.08307","0.55355"
"33.40000","0.55541","681.04376","0.03293","46.23636","0.55529"
"33.50000","0.55733","683.67041","0.03305","46.41469","0.55721"
"33.60000","0.55874","684.99078","0.03313","46.50433","0.55861"
"33.70000","0.56027","686.44525","0.03322","46.60307","0.56014"
"33.80000","0.56247","690.22052","0.03335","46.85938","0.56235"
"33.90000","0.56391","691.39935","0.03344","46.93941","0.56379"
"34.00000","0.56533","692.72137","0.03352","47.02916","0.56521"
"34.10000","0.56710","695.05444","0.03363","47.18756","0.56697"
"34.20000","0.56893","697.43695","0.03374","47.34930","0.56881"
"34.30000","0.57036","698.68024","0.03382","47.43371","0.57024"
"34.40000","0.57191","700.56671","0.03391","47.56179","0.57179"
"34.50000","0.57415","704.16742","0.03405","47.80624","0.57403"
"34.60000","0.57557","705.37506","0.03413","47.88823","0.57545"
"34.70000","0.57697","706.55139","0.03421","47.96809","0.57685"
"34.80000","0.57879","709.09033","0.03432","48.14046","0.57867"
"34.90000","0.58050","711.13190","0.03442","48.27906","0.58037"
"35.00000","0.58200","712.71167","0.03451","48.38631","0.58187"
"35.10000","0.58367","714.72919","0.03461","48.52328","0.58355"
"35.20000","0.58584","718.24182","0.03474","48.76176","0.58571"
"35.30000","0.58719","719.12488","0.03482","48.82171","0.58707"
"35.40000","0.58861","720.45654","0.03490","48.91212","0.58849"
"35.50000","0.59050","723.24231","0.03502","49.10124","0.59038"
"35.60000","0.59223","725.43640","0.03512","49.25020","0.59211"
"35.70000","0.59364","726.39648","0.03520","49.31538","0.59351"
"35.80000","0.59534","728.64136","0.03530","49.46778","0.59522"
"35.90000","0.59744","731.99780","0.03543","49.69566","0.59732"
"36.00000","0.59883","733.06415","0.03551","49.76805","0.59871"
"36.10000","0.60035","734.60748","0.03560","49.87283","0.60023"
"36.20000","0.60228","737.38934","0.03572","50.06169","0.60216"
"36.30000","0.60380","738.78485","0.03580","50.15643","0.60368"
"36.40000","0.60530","740.20288","0.03589","50.25270","0.60518"
"36.50000","0.60712","742.90607","0.03600","50.43622","0.60700"
"36.60000","0.60907","745.71082","0.03612","50.62664","0.60895"
"36.70000","0.61048","746.76654","0.03620","50.69831","0.61036"
"36.80000","0.61194","748.16937","0.03629","50.79355","0.61182"
"36.90000","0.61396","751.24475","0.03641","51.00234","0.61384"
"37.00000","0.61548","752.70166","0.03650","51.10125","0.61536"
"37.10000","0.61692","753.94598","0.03658","51.18573","0.61680"
"37.20000","0.61881","756.84619","0.03670","51.38263","0.61869"
"37.30000","0.62077","759.58838","0.03681","51.56879","0.62065"
"37.40000","0.62213","760.46606","0.03689","51.62838","0.62201"
"37.50000","0.62363","762.05994","0.03698","51.73659","0.62351"
"37.60000","0.62560","765.01050","0.03710","51.93690","0.62548"
"37.70000","0.62709","766.42596","0.03719","52.03300","0.62697"
"37.80000","0.62860","767.90692","0.03728","52.13354","0.62848"
"37.90000","0.63062","771.00952","0.03740","52.34418","0.63049"
"38.00000","0.63235","773.02789","0.03750","52.48121","0.63223"
"38.10000","0.63372","774.10730","0.03758","52.55449","0.63359"
"38.20000","0.63536","776.08142","0.03768","52.68851","0.63524"
"38.30000","0.63735","779.01019","0.03779","52.88735","0.63723"
"38.40000","0.63871","780.17682","0.03788","52.96655","0.63859"
"38.50000","0.64020","781.53632","0.03796","53.05885","0.64008"
"38.60000","0.64232","784.99902","0.03809","53.29393","0.64220"
"38.70000","0.64400","786.85883","0.03819","53.42020","0.64388"
"38.80000","0.64539","787.87732","0.03827","53.48934","0.64527"
"38.90000","0.64705","789.90814","0.03837","53.62722","0.64693"
"39.00000","0.64899","792.75061","0.03849","53.82019","0.64887"
"39.10000","0.65040","793.86749","0.03857","53.89602","0.65027"
"39.20000","0.65190","795.25031","0.03866","53.98990","0.65178"
"39.30000","0.65408","798.95508","0.03879","54.24142","0.65396"
"39.40000","0.65560","800.16852","0.03888","54.32380","0.65548"
"39.50000","0.65697","801.25348","0.03896","54.39745","0.65685"
"39.60000","0.65874","803.70020","0.03906","54.56356","0.65862"
"39.70000","0.66064","806.38184","0.03918","54.74562","0.66052"
"39.80000","0.66204","807.40533","0.03926","54.81511","0.66192"
"39.90000","0.66356","808.93140","0.03935","54.91871","0.66343"
"40.00000","0.66578","812.65607","0.03948","55.17158","0.66566"
"40.10000","0.66726","813.82672","0.03957","55.25106","0.66714"
"40.20000","0.66863","814.91461","0.03965","55.32492","0.66851"
"40.30000","0.67048","817.62561","0.03976","55.50896","0.67036"
"40.40000","0.67227","819.78326","0.03987","55.65545","0.67214"
"40.50000","0.67367","820.95319","0.03995","55.73488","0.67355"
"40.60000","0.67529","822.84564","0.04005","55.86336","0.67517"
"40.70000","0.67746","826.34705","0.04017","56.10107","0.67734"
"40.80000","0.67889","827.31226","0.04026","56.16660","0.67877"
"40.90000","0.68029","828.42957","0.04034","56.24245","0.68017"
"41.00000","0.68224","831.42676","0.04046","56.44593","0.68212"
"41.10000","0.68392","833.25458","0.04056","56.57002","0.68380"
"41.20000","0.68528","834.22046","0.04064","56.63560","0.68516"
"41.30000","0.68693","836.24304","0.04074","56.77291","0.68681"
"41.40000","0.68917","839.94427","0.04087","57.02419","0.68905"
"41.50000","0.69054","840.80652","0.04095","57.08273","0.69041"
"41.60000","0.69198","842.13495","0.04104","57.17292","0.69186"
"41.70000","0.69393","844.99530","0.04115","57.36711","0.69381"
"41.80000","0.69551","846.53174","0.04124","57.47142","0.69539"
"41.90000","0.69695","847.81519","0.04133","57.55855","0.69683"
"42.00000","0.69866","850.12152","0.04143","57.71513","0.69854"
"42.10000","0.70077","853.30829","0.04156","57.93148","0.70065"
"42.20000","0.70215","854.15393","0.04164","57.98889","0.70202"
"42.30000","0.70357","855.33429","0.04172","58.06903","0.70345"
