"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,349.382324219,349.382324219,0,0,0.003,-0.048,9.9746,-43.5963,9.9972
1,349.382324219,349.32409668,-0.000166658515809,3.676,3.676,-0.0464,9.9765,-41.9816,9.9991
2,349.382324219,349.325073242,-0.000163863398484,5.111,5.111,-0.0606,9.9762,-56.1909,9.9988
3,349.382324219,349.344299316,-0.000108834647108,6.419,6.419,-0.0818,9.9798,-77.5048,10.0023
4,349.382324219,349.346313477,-0.000103069731267,7.609,7.61,-0.0921,9.9853,-87.8388,10.0078
5,349.382324219,349.368988037,-3.81707395718e-05,8.916,8.916,-0.1054,9.9785,-101.0793,10.0011
6,349.382324219,349.415863037,9.59946046351e-05,10.227,10.228,-0.1247,9.9769,-120.4555,9.9994
7,349.382324219,349.38092041,-4.0179725147e-06,11.474,11.474,-0.1395,9.9798,-135.3107,10.0023
8,349.382324219,349.389343262,2.00898630283e-05,12.286,12.286,-0.1495,9.9778,-145.3218,10.0004
9,349.382324219,349.474487305,0.000263788620941,13.599,13.599,-0.1698,9.974,-165.6669,9.9965
10,349.382324219,349.444061279,0.000176703440957,14.531,14.532,-0.1827,9.9795,-178.5844,10.002
11,349.382324219,349.424591064,0.000120975913887,15.405,15.405,-0.2004,9.9795,-196.346,10.002
12,349.382324219,349.461853027,0.000227626878768,16.154,16.154,-0.2146,9.9785,-210.5553,10.0011
13,349.382324219,349.462677002,0.000229985249462,17.028,17.028,-0.2294,9.9778,-225.4104,10.0004
14,349.382324219,349.49520874,0.000323097396176,17.841,17.841,-0.243,9.9746,-238.9738,9.9972
15,349.382324219,349.529724121,0.000421887118137,18.775,18.775,-0.2594,9.9804,-255.4437,10.003
16,349.382324219,349.552276611,0.000486436736537,19.463,19.463,-0.2768,9.9798,-272.8823,10.0023
17,349.382324219,349.557342529,0.000500936352182,20.087,20.087,-0.2923,9.9759,-288.3833,9.9985
18,349.382324219,349.578063965,0.000560245127417,20.835,20.835,-0.3016,9.9765,-297.7486,9.9991
19,349.382324219,349.574523926,0.000550112861674,21.645,21.645,-0.321,9.974,-317.1248,9.9965
20,349.382324219,349.572784424,0.000545134069398,22.271,22.271,-0.3322,9.9791,-328.4277,10.0017
21,349.382324219,349.598297119,0.000618156336714,23.021,23.021,-0.3509,9.9778,-347.1581,10.0004
22,349.382324219,349.637878418,0.000731445674319,23.834,23.834,-0.3625,9.9765,-358.7839,9.9991
23,349.382324219,349.608856201,0.000648378510959,24.578,24.578,-0.3838,9.9765,-380.0978,9.9991
24,349.382324219,349.666168213,0.000812416605186,25.139,25.139,-0.3925,9.9775,-388.8171,10.0001
25,349.382324219,349.669036865,0.000820627203211,25.951,25.951,-0.4061,9.973,-402.3805,9.9956
26,349.382324219,349.669311523,0.000821413355879,26.637,26.637,-0.4238,9.9753,-420.1421,9.9978
27,349.382324219,349.688415527,0.000876092701219,27.386,27.386,-0.4389,9.9756,-435.3202,9.9981
28,349.382324219,349.68145752,0.000856177532114,27.948,27.948,-0.4502,9.9762,-446.623,9.9988
29,349.382324219,349.71182251,0.000943088030908,28.633,28.633,-0.4689,9.9782,-465.3534,10.0007
30,349.382324219,349.685913086,0.000868930248544,29.195,29.195,-0.4789,9.9756,-475.3645,9.9981
31,349.382324219,349.730529785,0.000996631919406,29.945,29.945,-0.4989,9.9795,-495.3867,10.002
32,349.382324219,349.708740234,0.000934265961405,30.444,30.444,-0.5121,9.9788,-508.6272,10.0014
33,349.382324219,349.718231201,0.000961430952884,31.194,31.194,-0.5253,9.9849,-521.8676,10.0075
34,349.382324219,349.702270508,0.000915748358238,31.881,31.881,-0.5395,9.9791,-536.0769,10.0017
35,349.382324219,349.736083984,0.00101252913009,32.505,32.505,-0.5562,9.9798,-552.8697,10.0023
36,349.382324219,349.782531738,0.00114547158591,33.252,33.253,-0.5698,9.9811,-566.4331,10.0036
37,349.382324219,349.766937256,0.00110083713662,33.813,33.813,-0.5888,9.9791,-585.4864,10.0017
38,349.382324219,349.759277344,0.00107891298831,34.437,34.438,-0.6046,9.9727,-601.3104,9.9952
39,349.382324219,349.752258301,0.0010588230798,35,35.001,-0.6175,9.9749,-614.2279,9.9975
40,349.382324219,349.763305664,0.00109044276178,35.625,35.625,-0.6329,9.9753,-629.729,9.9978
41,349.382324219,349.73425293,0.00100728822872,36.247,36.247,-0.6465,9.9753,-643.2924,9.9978
42,349.382324219,349.798126221,0.00119010603521,36.746,36.746,-0.6594,9.9791,-656.2099,10.0017
43,349.382324219,349.737945557,0.00101785722654,37.557,37.558,-0.6835,9.9769,-680.4303,9.9994
44,349.382324219,349.756713867,0.00107157579623,38.183,38.183,-0.6955,9.9788,-692.379,10.0014
45,349.382324219,349.752929688,0.00106074474752,38.743,38.743,-0.7093,9.982,-706.2653,10.0046
46,349.382324219,349.759796143,0.00108039786573,39.245,39.246,-0.7216,9.9769,-718.537,9.9994
47,349.382324219,349.77142334,0.00111367716454,39.741,39.741,-0.7283,9.9749,-725.3187,9.9975
48,349.382324219,349.794952393,0.00118102191482,40.554,40.554,-0.7535,9.9795,-750.5079,10.002
49,349.382324219,349.732391357,0.00100196001586,41.115,41.115,-0.7715,9.9785,-768.5924,10.0011
