"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,396.914337158,396.914337158,0,0,0.00399999999996,-0.0457,9.9817,-41.3357,10.0043
1,396.914337158,396.946990967,8.22691581561e-05,3.263,3.263,-0.0544,9.9795,-50.055,10.002
2,396.914337158,396.940948486,6.70455192449e-05,3.762,3.762,-0.0651,9.9769,-60.712,9.9994
3,396.914337158,396.970367432,0.000141164651723,4.137,4.137,-0.0718,9.9795,-67.4937,10.002
4,396.914337158,396.960632324,0.000116637675092,4.575,4.575,-0.0838,9.9772,-79.4424,9.9998
5,396.914337158,396.866149902,-0.000121404671518,5.011,5.011,-0.0925,9.9736,-88.1617,9.9962
6,396.914337158,396.968170166,0.000135628783028,5.386,5.386,-0.1034,9.9817,-99.1416,10.0043
7,396.914337158,396.919952393,1.41472200994e-05,5.823,5.823,-0.1134,9.9714,-109.1527,9.9939
8,396.914337158,396.95010376,9.01116363821e-05,6.32,6.321,-0.1234,9.9795,-119.1638,10.002
9,396.914337158,396.937652588,5.87417162023e-05,6.759,6.76,-0.1315,9.9759,-127.2372,9.9985
10,396.914337158,396.952209473,9.54168499447e-05,7.007,7.007,-0.1418,9.9778,-137.5713,10.0004
11,396.914337158,396.927124023,3.22156811308e-05,7.695,7.695,-0.1514,9.9782,-147.2594,10.0007
12,396.914337158,396.932312012,4.52864805993e-05,8.318,8.318,-0.1643,9.9775,-160.1769,10.0001
13,396.914337158,396.960479736,0.000116253242595,8.753,8.753,-0.1708,9.9753,-166.6357,9.9978
14,396.914337158,396.944763184,7.6656404417e-05,9.19,9.19,-0.1837,9.9785,-179.5532,10.0011
15,396.914337158,396.938873291,6.18171980022e-05,9.754,9.754,-0.1959,9.9782,-191.8249,10.0007
16,396.914337158,396.930236816,4.00581593567e-05,10.378,10.379,-0.2049,9.9788,-200.8671,10.0014
17,396.914337158,396.953033447,9.74927970674e-05,10.812,10.812,-0.2127,9.9791,-208.6176,10.0017
18,396.914337158,396.929046631,3.70595662389e-05,11.189,11.19,-0.2227,9.9801,-218.6287,10.0027
19,396.914337158,396.917297363,7.45804527469e-06,11.817,11.817,-0.2323,9.9759,-228.3169,9.9985
20,396.914337158,396.926116943,2.96784073726e-05,12.247,12.248,-0.2439,9.9801,-239.9426,10.0027
21,396.914337158,396.917785645,8.6882382675e-06,12.811,12.811,-0.2494,9.9753,-245.4326,9.9978
22,396.914337158,396.942810059,7.17356306268e-05,13.248,13.249,-0.262,9.9749,-258.0272,9.9975
23,396.914337158,396.90032959,-3.52911629307e-05,13.561,13.561,-0.2707,9.973,-266.7465,9.9956
24,396.914337158,396.88369751,-7.71946142777e-05,14.12,14.12,-0.281,9.9762,-277.0805,9.9988
25,396.914337158,396.869262695,-0.000113562193292,14.62,14.62,-0.2942,9.9772,-290.321,9.9998
26,396.914337158,396.895080566,-4.85157361254e-05,14.993,14.994,-0.3007,9.9756,-296.7797,9.9981
27,396.914337158,396.923431396,2.291234523e-05,15.433,15.433,-0.3174,9.9798,-313.5725,10.0023
28,396.914337158,396.806762695,-0.000271026889095,15.744,15.744,-0.3168,9.9743,-312.9266,9.9969
29,396.914337158,396.841003418,-0.000184759614058,16.18,16.18,-0.3339,9.9765,-330.0424,9.9991
30,396.914337158,396.871124268,-0.00010887208191,16.368,16.368,-0.3355,9.9772,-331.6571,9.9998
31,396.914337158,396.862579346,-0.000130400454509,17.178,17.179,-0.3542,9.9772,-350.3875,9.9998
32,396.914337158,396.848297119,-0.000166383601027,17.551,17.552,-0.3638,9.9795,-360.0756,10.002
33,396.914337158,396.838043213,-0.000192217659787,17.864,17.865,-0.3703,9.9765,-366.5344,9.9991
34,396.914337158,396.830078125,-0.000212285187445,18.306,18.306,-0.3799,9.9753,-376.2225,9.9978
35,396.914337158,396.842559814,-0.000180838382221,18.677,18.677,-0.3867,9.9772,-383.0042,9.9998
36,396.914337158,396.823669434,-0.000228431468713,19.115,19.115,-0.4012,9.9788,-397.5364,10.0014
37,396.914337158,396.803161621,-0.000280099571683,19.489,19.489,-0.4138,9.9775,-410.131,10.0001
38,396.914337158,396.800476074,-0.000286865630187,19.927,19.927,-0.4218,9.9743,-418.2045,9.9969
39,396.914337158,396.792663574,-0.000306548725348,20.237,20.237,-0.4328,9.9765,-429.1844,9.9991
40,396.914337158,396.787506104,-0.00031954262522,20.547,20.547,-0.4402,9.9804,-436.6119,10.003
41,396.914337158,396.784729004,-0.000326539360685,20.984,20.985,-0.456,9.982,-452.4359,10.0046
