"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,366.083312988,366.083312988,0,0,0.003,-0.0277,9.974,-23.2512,9.9965
1,366.083312988,366.065063477,-4.98507070006e-05,3.793,3.793,-0.0361,9.9791,-31.6476,10.0017
2,366.083312988,366.06539917,-4.89337217005e-05,4.295,4.295,-0.0412,9.9749,-36.8146,9.9975
3,366.083312988,366.089141846,1.59222163347e-05,5.104,5.105,-0.058,9.9788,-53.6074,10.0014
4,366.083312988,366.119659424,9.92846034933e-05,5.355,5.355,-0.0619,9.983,-57.4826,10.0056
5,366.083312988,366.145080566,0.000168725469848,6.668,6.668,-0.0831,9.9765,-78.7965,9.9991
6,366.083312988,366.028015137,-0.000151052649016,7.662,7.662,-0.0989,9.9778,-94.6205,10.0004
7,366.083312988,366.019287109,-0.000174894288648,8.226,8.226,-0.107,9.9782,-102.6939,10.0007
8,366.083312988,366.086547852,8.83641314431e-06,9.534,9.534,-0.1292,9.9769,-124.9767,9.9994
9,366.083312988,366.174682617,0.000249586970313,10.345,10.345,-0.1447,9.9743,-140.4777,9.9969
10,366.083312988,366.105773926,6.13547163084e-05,11.221,11.222,-0.1605,9.9801,-156.3017,10.0027
11,366.083312988,366.119293213,9.82842539088e-05,12.156,12.156,-0.1763,9.9765,-172.1256,9.9991
12,366.083312988,366.076599121,-1.83397241926e-05,12.968,12.968,-0.1888,9.9785,-184.7202,10.0011
13,366.083312988,366.087249756,1.07537480289e-05,13.906,13.906,-0.2085,9.9804,-204.4194,10.003
14,366.083312988,366.045593262,-0.00010303590534,14.528,14.528,-0.2182,9.9759,-214.1076,9.9985
15,366.083312988,366.065093994,-4.97673427162e-05,15.4,15.4,-0.2352,9.9824,-231.2233,10.0049
16,366.083312988,366.052154541,-8.51129952935e-05,16.21,16.21,-0.2507,9.9762,-246.7243,9.9988
17,366.083312988,366.010253906,-0.000199569549295,17.023,17.024,-0.2642,9.9795,-260.2877,10.002
18,366.083312988,366.007293701,-0.000207655699342,17.834,17.835,-0.2823,9.9753,-278.3723,9.9978
19,366.083312988,366.036895752,-0.000126794184325,18.644,18.644,-0.2981,9.9775,-294.1962,10.0001
20,366.083312988,365.982940674,-0.000274178892141,19.269,19.269,-0.3023,9.9772,-298.3944,9.9998
21,366.083312988,365.97869873,-0.000285766262095,19.956,19.956,-0.3261,9.9791,-322.2918,10.0017
