"File Number","D0","D1","E","Time_1","Time_0","Dev1/ai0","Dev1/ai1","Force_[N]","Strain_[%]"
0,417.455383301,417.455383301,0,0,0.004,-0.0435,9.9775,-39.0751,10.0001
1,417.455383301,417.437438965,-4.29850406363e-05,3.818,3.818,-0.0522,9.9753,-47.7945,9.9978
2,417.455383301,417.385498047,-0.000167407721165,4.253,4.253,-0.0606,9.9769,-56.1909,9.9994
3,417.455383301,417.359344482,-0.000230057688896,5.438,5.438,-0.076,9.9785,-71.6919,10.0011
4,417.455383301,417.338562012,-0.000279841362499,6.624,6.624,-0.0876,9.9769,-83.3177,9.9994
5,417.455383301,417.297668457,-0.000377800490241,8.185,8.185,-0.1028,9.9765,-98.4957,9.9991
6,417.455383301,417.166290283,-0.000692512374371,9.933,9.933,-0.1199,9.9749,-115.6115,9.9975
7,417.455383301,417.200866699,-0.000609685783274,11.553,11.553,-0.1357,9.9798,-131.4354,10.0023
8,417.455383301,417.210266113,-0.000587169779465,12.551,12.551,-0.1469,9.9775,-142.7383,10.0001
9,417.455383301,417.100372314,-0.000850416603498,14.111,14.111,-0.1643,9.9798,-160.1769,10.0023
10,417.455383301,417.070495605,-0.000921985250898,15.486,15.486,-0.1788,9.9785,-174.7091,10.0011
11,417.455383301,416.986633301,-0.00112287444063,16.732,16.732,-0.1927,9.973,-188.5955,9.9956
12,417.455383301,416.949279785,-0.00121235358529,18.169,18.169,-0.2078,9.9769,-203.7736,9.9994
13,417.455383301,416.874023438,-0.00139262748417,19.482,19.482,-0.2262,9.9772,-222.181,9.9998
14,417.455383301,416.801605225,-0.00156610284466,20.664,20.664,-0.2301,9.9778,-226.0563,10.0004
15,417.455383301,416.720489502,-0.00176041282248,21.974,21.974,-0.2546,9.9775,-250.5996,10.0001
16,417.455383301,416.666229248,-0.0018903913442,23.037,23.037,-0.2691,9.9775,-265.1318,10.0001
17,417.455383301,416.537597656,-0.0021985238418,24.349,24.349,-0.2868,9.9801,-282.8934,10.0027
18,417.455383301,416.488616943,-0.00231585558504,25.408,25.408,-0.2994,9.9765,-295.488,9.9991
19,417.455383301,416.395477295,-0.00253896834329,26.404,26.404,-0.3142,9.9795,-310.3431,10.002
20,417.455383301,416.272460938,-0.00283364974894,27.465,27.465,-0.3261,9.9769,-322.2918,9.9994
21,417.455383301,416.222076416,-0.00295434426516,28.589,28.589,-0.3406,9.984,-336.8241,10.0065
22,417.455383301,416.136779785,-0.00315866922028,29.587,29.587,-0.3542,9.9772,-350.3875,9.9998
23,417.455383301,416.012512207,-0.00345634808764,30.897,30.897,-0.3745,9.9798,-370.7326,10.0023
24,417.455383301,416.019165039,-0.00344041129574,31.273,31.273,-0.3793,9.9772,-375.5766,9.9998
25,417.455383301,415.92388916,-0.00366864143871,32.77,32.771,-0.4019,9.9756,-398.1823,9.9981
