Specimen properties : Specimen label,"1"
Specimen properties : Support span,"72.00",mm
Specimen properties : Thickness,"4.49",mm
Specimen properties : Width,"14.03",mm
Maximum Load : Maximum Load,"567.0",N
Tangent Modulus of Elasticity : Tangent Modulus of Elasticity,"28851263247.22710",Pa
Test : Rate 1,"1.00000",mm/min
Specimen notes : Specimen note 1,""

Time,Displacement,Load,Flexure extension,Corrected extension,Flexure strain (Corrected extension),Flexure stress
(s),(mm),(N),(mm),(mm),(mm/mm),(MPa)
"0.00000","0.00000","8.87291","-0.04726","-1.04662","-0.00025","3.38797"
"0.10000","0.00020","8.88761","-0.04707","-1.04643","-0.00024","3.39358"
"0.20000","0.00101","9.09948","-0.04635","-1.04571","-0.00024","3.47448"
"0.30000","0.00272","9.53454","-0.04483","-1.04419","-0.00023","3.64060"
"0.40000","0.00447","10.07796","-0.04331","-1.04267","-0.00023","3.84810"
"0.50000","0.00638","10.69038","-0.04166","-1.04102","-0.00022","4.08194"
"0.60000","0.00851","11.26954","-0.03978","-1.03914","-0.00021","4.30308"
"0.70000","0.00983","11.65166","-0.03863","-1.03799","-0.00020","4.44899"
"0.80000","0.01137","12.13803","-0.03730","-1.03666","-0.00019","4.63470"
"0.90000","0.01345","12.54465","-0.03539","-1.03475","-0.00018","4.78996"
"1.00000","0.01491","13.03586","-0.03414","-1.03350","-0.00018","4.97752"
"1.10000","0.01634","13.39322","-0.03286","-1.03222","-0.00017","5.11397"
"1.20000","0.01831","14.01413","-0.03116","-1.03052","-0.00016","5.35106"
"1.30000","0.02012","14.43672","-0.02954","-1.02890","-0.00015","5.51241"
"1.40000","0.02145","14.76160","-0.02835","-1.02771","-0.00015","5.63647"
"1.50000","0.02304","15.21428","-0.02695","-1.02631","-0.00014","5.80931"
"1.60000","0.02510","15.76281","-0.02512","-1.02448","-0.00013","6.01876"
"1.70000","0.02655","16.13658","-0.02376","-1.02312","-0.00012","6.16148"
"1.80000","0.02802","16.50671","-0.02236","-1.02172","-0.00012","6.30280"
"1.90000","0.03003","16.98336","-0.02045","-1.01981","-0.00011","6.48481"
"2.00000","0.03177","17.45209","-0.01881","-1.01817","-0.00010","6.66378"
"2.10000","0.03309","17.75829","-0.01755","-1.01691","-0.00009","6.78070"
"2.20000","0.03475","18.29370","-0.01601","-1.01537","-0.00008","6.98514"
"2.30000","0.03673","18.67289","-0.01411","-1.01347","-0.00007","7.12992"
"2.40000","0.03817","19.00772","-0.01274","-1.01210","-0.00007","7.25777"
"2.50000","0.03969","19.46587","-0.01131","-1.01067","-0.00006","7.43271"
"2.60000","0.04184","20.11098","-0.00930","-1.00866","-0.00005","7.67904"
"2.70000","0.04336","20.32080","-0.00782","-1.00718","-0.00004","7.75915"
"2.80000","0.04473","20.66966","-0.00653","-1.00589","-0.00003","7.89236"
"2.90000","0.04643","21.13455","-0.00493","-1.00429","-0.00003","8.06987"
"3.00000","0.04843","21.74606","-0.00306","-1.00242","-0.00002","8.30336"
"3.10000","0.04985","22.06360","-0.00170","-1.00106","-0.00001","8.42461"
"3.20000","0.05136","22.33998","-0.00026","-0.99962","0.00000","8.53014"
"3.30000","0.05350","23.02165","0.00174","-0.99762","0.00001","8.79043"
"3.40000","0.05498","23.36123","0.00315","-0.99621","0.00002","8.92009"
"3.50000","0.05644","23.66451","0.00455","-0.99481","0.00002","9.03589"
"3.60000","0.05824","24.08133","0.00625","-0.99311","0.00003","9.19505"
"3.70000","0.06004","24.63000","0.00794","-0.99142","0.00004","9.40454"
"3.80000","0.06146","24.90759","0.00931","-0.99005","0.00005","9.51054"
