Specimen properties : Specimen label,"7"
Specimen properties : Support span,"72.00",mm
Specimen properties : Thickness,"4.67",mm
Specimen properties : Width,"13.07",mm
Maximum Load : Maximum Load,"449.4",N
Tangent Modulus of Elasticity : Tangent Modulus of Elasticity,"19052353732.90140",Pa
Test : Rate 1,"1.00000",mm/min
Specimen notes : Specimen note 1,""

Time,Displacement,Load,Flexure extension,Corrected extension,Flexure strain (Corrected extension),Flexure stress
(s),(mm),(N),(mm),(mm),(mm/mm),(MPa)
"6.50000","0.10622","29.01133","0.06198","-0.94616","0.00034","10.99213"
"6.60000","0.10832","29.37429","0.06401","-0.94414","0.00035","11.12966"
"6.70000","0.10964","29.65028","0.06527","-0.94288","0.00035","11.23423"
"6.80000","0.11112","29.88679","0.06669","-0.94145","0.00036","11.32384"
"6.90000","0.11310","30.27544","0.06859","-0.93956","0.00037","11.47109"
"7.00000","0.11460","30.49724","0.07005","-0.93809","0.00038","11.55513"
"7.10000","0.11615","30.75318","0.07154","-0.93661","0.00039","11.65211"
"7.20000","0.11796","31.24724","0.07325","-0.93490","0.00040","11.83930"
"7.30000","0.11995","31.58883","0.07516","-0.93298","0.00041","11.96872"
"7.40000","0.12129","31.73873","0.07647","-0.93167","0.00041","12.02552"
"7.50000","0.12278","32.09585","0.07789","-0.93025","0.00042","12.16083"
"7.60000","0.12482","32.45990","0.07985","-0.92829","0.00043","12.29877"
"7.70000","0.12627","32.77228","0.08123","-0.92691","0.00044","12.41713"
"7.80000","0.12776","33.21471","0.08263","-0.92552","0.00045","12.58476"
"7.90000","0.12968","33.37767","0.08452","-0.92363","0.00046","12.64650"
"8.00000","0.13153","33.71704","0.08629","-0.92185","0.00047","12.77509"
"8.10000","0.13293","34.03263","0.08763","-0.92052","0.00047","12.89466"
"8.20000","0.13454","34.44895","0.08915","-0.91900","0.00048","13.05240"
"8.30000","0.13645","34.67641","0.09101","-0.91713","0.00049","13.13859"
"8.40000","0.13789","35.00871","0.09238","-0.91576","0.00050","13.26449"
"8.50000","0.13945","35.25674","0.09390","-0.91425","0.00051","13.35846"
"8.60000","0.14150","35.72659","0.09586","-0.91228","0.00052","13.53649"
"8.70000","0.14315","36.05750","0.09747","-0.91068","0.00053","13.66187"
"8.80000","0.14457","36.30934","0.09885","-0.90929","0.00053","13.75729"
"8.90000","0.14616","36.62092","0.10040","-0.90775","0.00054","13.87534"
"9.00000","0.14819","36.97617","0.10238","-0.90576","0.00055","14.00994"
"9.10000","0.14959","37.27246","0.10375","-0.90440","0.00056","14.12220"
"9.20000","0.15105","37.58730","0.10517","-0.90298","0.00057","14.24149"
"9.30000","0.15322","37.96937","0.10728","-0.90087","0.00058","14.38626"
"9.40000","0.15484","38.22956","0.10887","-0.89928","0.00059","14.48484"
"9.50000","0.15621","38.56811","0.11019","-0.89795","0.00060","14.61311"
"9.60000","0.15789","38.87013","0.11183","-0.89631","0.00060","14.72755"
"9.70000","0.15976","39.28313","0.11364","-0.89450","0.00061","14.88403"
"9.80000","0.16123","39.45851","0.11509","-0.89306","0.00062","14.95048"
"9.90000","0.16277","39.80917","0.11659","-0.89156","0.00063","15.08334"
"10.00000","0.16496","40.30522","0.11871","-0.88944","0.00064","15.27129"
"10.10000","0.16645","40.64125","0.12015","-0.88800","0.00065","15.39861"
"10.20000","0.16783","40.87709","0.12150","-0.88664","0.00066","15.48797"
"10.30000","0.16961","41.25921","0.12323","-0.88492","0.00067","15.63275"
"10.40000","0.17142","41.64918","0.12499","-0.88316","0.00068","15.78050"
"10.50000","0.17283","41.92607","0.12636","-0.88179","0.00068","15.88542"
"10.60000","0.17439","42.30206","0.12787","-0.88028","0.00069","16.02787"
