Specimen properties : Specimen label,"F2"
Specimen properties : Support span,"72.00",mm
Specimen properties : Thickness,"4.67",mm
Specimen properties : Width,"14.37",mm
Maximum Load : Maximum Load,"1339",N
Tangent Modulus of Elasticity : Tangent Modulus of Elasticity,"49183102090.80060",Pa
Test : Rate 1,"1.00000",mm/min
Specimen notes : Specimen note 1,""

Time,Displacement,Load,Flexure extension,Corrected extension,Flexure strain (Corrected extension),Flexure stress
(s),(mm),(N),(mm),(mm),(mm/mm),(MPa)
"6.60000","0.10826","99.11054","0.07538","-0.95309","0.00041","34.15490"
"6.70000","0.11000","99.80827","0.07706","-0.95142","0.00042","34.39535"
"6.80000","0.11138","100.51862","0.07837","-0.95010","0.00042","34.64015"
"6.90000","0.11304","101.35040","0.07994","-0.94853","0.00043","34.92679"
"7.00000","0.11506","102.35654","0.08187","-0.94661","0.00044","35.27352"
"7.10000","0.11641","102.91777","0.08316","-0.94531","0.00045","35.46693"
"7.20000","0.11794","103.68255","0.08462","-0.94386","0.00046","35.73048"
"7.30000","0.11998","104.66997","0.08656","-0.94191","0.00047","36.07076"
"7.40000","0.12163","105.42803","0.08814","-0.94033","0.00048","36.33200"
"7.50000","0.12303","106.02763","0.08947","-0.93900","0.00048","36.53863"
"7.60000","0.12472","106.93100","0.09108","-0.93740","0.00049","36.84995"
"7.70000","0.12669","107.90119","0.09296","-0.93551","0.00050","37.18429"
"7.80000","0.12805","108.45486","0.09426","-0.93421","0.00051","37.37509"
"7.90000","0.12958","109.29132","0.09571","-0.93276","0.00052","37.66335"
"8.00000","0.13176","110.33709","0.09779","-0.93068","0.00053","38.02373"
"8.10000","0.13325","111.13952","0.09919","-0.92928","0.00054","38.30026"
"8.20000","0.13466","111.75890","0.10055","-0.92792","0.00054","38.51371"
"8.30000","0.13645","112.55681","0.10226","-0.92622","0.00055","38.78868"
"8.40000","0.13832","113.44077","0.10404","-0.92443","0.00056","39.09330"
"8.50000","0.13972","114.19873","0.10537","-0.92311","0.00057","39.35451"
"8.60000","0.14125","114.95506","0.10682","-0.92165","0.00058","39.61515"
"8.70000","0.14350","116.09444","0.10896","-0.91951","0.00059","40.00780"
"8.80000","0.14491","116.74849","0.11031","-0.91816","0.00060","40.23319"
"8.90000","0.14630","117.36037","0.11164","-0.91683","0.00060","40.44405"
"9.00000","0.14816","118.31720","0.11341","-0.91507","0.00061","40.77379"
"9.10000","0.15000","119.13260","0.11516","-0.91331","0.00062","41.05479"
"9.20000","0.15137","119.93141","0.11646","-0.91201","0.00063","41.33007"
"9.30000","0.15297","120.70363","0.11798","-0.91049","0.00064","41.59619"
"9.40000","0.15512","121.66834","0.12004","-0.90843","0.00065","41.92864"
"9.50000","0.15653","122.42431","0.12137","-0.90710","0.00066","42.18916"
"9.60000","0.15796","123.17835","0.12273","-0.90574","0.00066","42.44901"
"9.70000","0.15987","124.05227","0.12455","-0.90392","0.00067","42.75018"
"9.80000","0.16160","124.91006","0.12620","-0.90227","0.00068","43.04579"
"9.90000","0.16301","125.60779","0.12755","-0.90093","0.00069","43.28623"
"10.00000","0.16464","126.48075","0.12909","-0.89938","0.00070","43.58707"
"10.10000","0.16684","127.53014","0.13118","-0.89729","0.00071","43.94870"
"10.20000","0.16813","128.09439","0.13242","-0.89605","0.00072","44.14315"
"10.30000","0.16959","128.84874","0.13381","-0.89466","0.00072","44.40311"
"10.40000","0.17155","129.89661","0.13566","-0.89281","0.00073","44.76422"
"10.50000","0.17322","130.58344","0.13727","-0.89121","0.00074","45.00091"
"10.60000","0.17468","131.42244","0.13865","-0.88982","0.00075","45.29004"
"10.70000","0.17635","132.12419","0.14025","-0.88822","0.00076","45.53188"
"10.80000","0.17847","133.28284","0.14226","-0.88621","0.00077","45.93116"
"10.90000","0.17981","133.91423","0.14353","-0.88494","0.00078","46.14875"
"11.00000","0.18129","134.71402","0.14494","-0.88353","0.00078","46.42437"
"11.10000","0.18328","135.59999","0.14684","-0.88163","0.00079","46.72969"
"11.20000","0.18483","136.41864","0.14831","-0.88017","0.00080","47.01181"
"11.30000","0.18632","137.12596","0.14973","-0.87874","0.00081","47.25556"
"11.40000","0.18813","137.94757","0.15146","-0.87701","0.00082","47.53870"
"11.50000","0.19011","139.15367","0.15333","-0.87514","0.00083","47.95433"
"11.60000","0.19143","139.76903","0.15459","-0.87388","0.00084","48.16640"
"11.70000","0.19297","140.44057","0.15606","-0.87242","0.00084","48.39782"
"11.80000","0.19498","141.55545","0.15796","-0.87051","0.00085","48.78202"
"11.90000","0.19651","142.33165","0.15941","-0.86906","0.00086","49.04951"
"12.00000","0.19798","143.03171","0.16082","-0.86766","0.00087","49.29076"
"12.10000","0.19984","144.00044","0.16258","-0.86589","0.00088","49.62460"
"12.20000","0.20170","144.94373","0.16435","-0.86412","0.00089","49.94967"
"12.30000","0.20311","145.64874","0.16570","-0.86278","0.00090","50.19263"
"12.40000","0.20467","146.41696","0.16718","-0.86129","0.00090","50.45737"
"12.50000","0.20667","147.47307","0.16907","-0.85940","0.00091","50.82132"
"12.60000","0.20811","148.19075","0.17044","-0.85803","0.00092","51.06864"
"12.70000","0.20962","148.93762","0.17188","-0.85659","0.00093","51.32602"
"12.80000","0.21163","150.02470","0.17379","-0.85468","0.00094","51.70065"
"12.90000","0.21335","150.88821","0.17542","-0.85305","0.00095","51.99823"
"13.00000","0.21474","151.66667","0.17674","-0.85173","0.00096","52.26649"
"13.10000","0.21633","152.37782","0.17826","-0.85021","0.00096","52.51157"
"13.20000","0.21830","153.44920","0.18013","-0.84834","0.00097","52.88078"
"13.30000","0.21976","154.18730","0.18152","-0.84696","0.00098","53.13514"
"13.40000","0.22126","155.04591","0.18293","-0.84554","0.00099","53.43103"
"13.50000","0.22337","156.09157","0.18494","-0.84353","0.00100","53.79138"
"13.60000","0.22496","156.83104","0.18646","-0.84201","0.00101","54.04621"
"13.70000","0.22639","157.66110","0.18780","-0.84067","0.00102","54.33226"
"13.80000","0.22803","158.42123","0.18938","-0.83909","0.00102","54.59421"
"13.90000","0.22991","159.50064","0.19117","-0.83730","0.00103","54.96619"
"14.00000","0.23139","160.13513","0.19260","-0.83587","0.00104","55.18484"
"14.10000","0.23295","160.96530","0.19408","-0.83439","0.00105","55.47094"
"14.20000","0.23512","162.38428","0.19613","-0.83234","0.00106","55.95993"
"14.30000","0.23659","163.09543","0.19754","-0.83093","0.00107","56.20501"
"14.40000","0.23805","163.74727","0.19895","-0.82953","0.00108","56.42964"
"14.50000","0.23974","164.68301","0.20056","-0.82791","0.00108","56.75211"
"14.60000","0.24164","165.85951","0.20236","-0.82611","0.00109","57.15755"
"14.70000","0.24306","166.51028","0.20372","-0.82475","0.00110","57.38181"
"14.80000","0.24458","167.39729","0.20517","-0.82330","0.00111","57.68749"
"14.90000","0.24678","168.77499","0.20725","-0.82122","0.00112","58.16227"
"15.00000","0.24824","169.40666","0.20866","-0.81981","0.00113","58.37995"
"15.10000","0.24971","170.33470","0.21004","-0.81843","0.00114","58.69976"
"15.20000","0.25151","171.35924","0.21176","-0.81672","0.00114","59.05283"
"15.30000","0.25319","172.33817","0.21336","-0.81511","0.00115","59.39019"
"15.40000","0.25468","173.12521","0.21478","-0.81369","0.00116","59.66142"
"15.50000","0.25631","174.09793","0.21633","-0.81214","0.00117","59.99662"
"15.60000","0.25849","175.47061","0.21839","-0.81009","0.00118","60.46967"
"15.70000","0.25987","176.16150","0.21971","-0.80876","0.00119","60.70776"
"15.80000","0.26131","177.02817","0.22107","-0.80740","0.00119","61.00643"
"15.90000","0.26317","178.24553","0.22283","-0.80564","0.00120","61.42595"
"16.00000","0.26491","179.30807","0.22449","-0.80398","0.00121","61.79211"
"16.10000","0.26633","180.11037","0.22583","-0.80264","0.00122","62.06860"
"16.20000","0.26799","181.21033","0.22740","-0.80107","0.00123","62.44766"
"16.30000","0.27021","182.57571","0.22950","-0.79897","0.00124","62.91819"
"16.40000","0.27154","183.32703","0.23077","-0.79770","0.00125","63.17710"
"16.50000","0.27299","184.30013","0.23214","-0.79633","0.00125","63.51245"
"16.60000","0.27485","185.47455","0.23390","-0.79457","0.00126","63.91717"
"16.70000","0.27650","186.50728","0.23546","-0.79301","0.00127","64.27306"
"16.80000","0.27801","187.31322","0.23691","-0.79157","0.00128","64.55080"
"16.90000","0.27976","188.56912","0.23854","-0.78993","0.00129","64.98360"
"17.00000","0.28176","189.80217","0.24044","-0.78803","0.00130","65.40853"
"17.10000","0.28315","190.66411","0.24175","-0.78672","0.00131","65.70557"
"17.20000","0.28466","191.58595","0.24319","-0.78528","0.00131","66.02325"
"17.30000","0.28661","192.77745","0.24504","-0.78343","0.00132","66.43385"
"17.40000","0.28816","193.70003","0.24651","-0.78197","0.00133","66.75179"
"17.50000","0.28961","194.70163","0.24788","-0.78060","0.00134","67.09695"
"17.60000","0.29146","195.88280","0.24963","-0.77884","0.00135","67.50400"
"17.70000","0.29341","197.18402","0.25147","-0.77701","0.00136","67.95242"
"17.80000","0.29482","198.03259","0.25280","-0.77567","0.00137","68.24485"
"17.90000","0.29634","199.00142","0.25424","-0.77423","0.00137","68.57872"
"18.00000","0.29827","200.33545","0.25606","-0.77241","0.00138","69.03844"
"18.10000","0.29980","201.29771","0.25751","-0.77097","0.00139","69.37006"
"18.20000","0.30128","202.30238","0.25891","-0.76957","0.00140","69.71628"
"18.30000","0.30321","203.54863","0.26074","-0.76774","0.00141","70.14575"
"18.40000","0.30505","204.75641","0.26248","-0.76599","0.00142","70.56197"
"18.50000","0.30641","205.80850","0.26376","-0.76471","0.00143","70.92454"
"18.60000","0.30799","206.85474","0.26525","-0.76322","0.00143","71.28509"
"18.70000","0.31004","208.22760","0.26719","-0.76128","0.00144","71.75819"
"18.80000","0.31143","209.20578","0.26851","-0.75996","0.00145","72.09529"
"18.90000","0.31290","210.05289","0.26991","-0.75857","0.00146","72.38721"
"19.00000","0.31496","211.52391","0.27185","-0.75662","0.00147","72.89415"
"19.10000","0.31669","212.74345","0.27348","-0.75499","0.00148","73.31442"
"19.20000","0.31808","213.66426","0.27480","-0.75368","0.00149","73.63174"
"19.30000","0.31972","214.76086","0.27635","-0.75212","0.00149","74.00965"
"19.40000","0.32162","216.16165","0.27814","-0.75033","0.00150","74.49239"
"19.50000","0.32308","217.19301","0.27952","-0.74896","0.00151","74.84780"
"19.60000","0.32463","218.26399","0.28098","-0.74749","0.00152","75.21688"
"19.70000","0.32673","219.78629","0.28296","-0.74552","0.00153","75.74149"
"19.80000","0.32832","220.79111","0.28447","-0.74400","0.00154","76.08776"
"19.90000","0.32971","221.66580","0.28579","-0.74269","0.00154","76.38919"
"20.00000","0.33144","222.97453","0.28741","-0.74106","0.00155","76.84019"
"20.10000","0.33338","224.38513","0.28924","-0.73924","0.00156","77.32631"
"20.20000","0.33470","225.11722","0.29050","-0.73797","0.00157","77.57860"
"20.30000","0.33624","226.35457","0.29194","-0.73653","0.00158","78.00500"
"20.40000","0.33842","227.89168","0.29400","-0.73448","0.00159","78.53471"
"20.50000","0.33998","229.04568","0.29546","-0.73301","0.00160","78.93240"
"20.60000","0.34134","229.80005","0.29676","-0.73171","0.00160","79.19237"
"20.70000","0.34312","230.99434","0.29845","-0.73002","0.00161","79.60394"
"20.80000","0.34494","232.35474","0.30016","-0.72831","0.00162","80.07275"
"20.90000","0.34635","233.37416","0.30149","-0.72698","0.00163","80.42406"
"21.00000","0.34792","234.39034","0.30298","-0.72550","0.00164","80.77425"
"21.10000","0.35009","236.03320","0.30501","-0.72346","0.00165","81.34040"
"21.20000","0.35155","237.02797","0.30639","-0.72208","0.00166","81.68321"
"21.30000","0.35296","238.03090","0.30773","-0.72075","0.00166","82.02884"
"21.40000","0.35483","239.34010","0.30950","-0.71898","0.00167","82.48000"
"21.50000","0.35663","240.60930","0.31119","-0.71728","0.00168","82.91739"
"21.60000","0.35802","241.56172","0.31251","-0.71596","0.00169","83.24561"
"21.70000","0.35963","242.65012","0.31402","-0.71445","0.00170","83.62068"
"21.80000","0.36179","244.25587","0.31606","-0.71241","0.00171","84.17405"
"21.90000","0.36320","245.33586","0.31739","-0.71109","0.00172","84.54623"
"22.00000","0.36462","246.26128","0.31874","-0.70973","0.00172","84.86514"
"22.10000","0.36657","247.58466","0.32059","-0.70789","0.00173","85.32120"
