Specimen properties : Specimen label,"8"
Specimen properties : Support span,"72.00",mm
Specimen properties : Thickness,"4.89",mm
Specimen properties : Width,"14.06",mm
Maximum Load : Maximum Load,"401.2",N
Tangent Modulus of Elasticity : Tangent Modulus of Elasticity,"14863441130.98280",Pa
Test : Rate 1,"1.00000",mm/min
Specimen notes : Specimen note 1,""

Time,Displacement,Load,Flexure extension,Corrected extension,Flexure strain (Corrected extension),Flexure stress
(s),(mm),(N),(mm),(mm),(mm/mm),(MPa)
"0.00000","-0.00027","9.42127","0.03703","-1.04713","0.00021","3.02643"
"0.10000","-0.00014","9.52364","0.03711","-1.04704","0.00021","3.05931"
"0.20000","0.00069","9.76410","0.03784","-1.04631","0.00021","3.13656"
"0.30000","0.00246","10.27351","0.03939","-1.04477","0.00022","3.30020"
"0.40000","0.00428","10.62236","0.04106","-1.04309","0.00023","3.41226"
"0.50000","0.00592","11.15764","0.04247","-1.04169","0.00024","3.58421"
"0.60000","0.00795","11.57131","0.04432","-1.03984","0.00025","3.71709"
"0.70000","0.00938","12.01181","0.04557","-1.03859","0.00026","3.85859"
"0.80000","0.01089","12.40730","0.04690","-1.03726","0.00027","3.98564"
"0.90000","0.01282","12.99456","0.04857","-1.03558","0.00027","4.17429"
"1.00000","0.01472","13.28175","0.05035","-1.03380","0.00028","4.26654"
"1.10000","0.01602","13.66235","0.05149","-1.03266","0.00029","4.38880"
"1.20000","0.01761","14.12441","0.05288","-1.03127","0.00030","4.53723"
"1.30000","0.01968","14.69223","0.05470","-1.02945","0.00031","4.71963"
"1.40000","0.02112","14.89955","0.05606","-1.02810","0.00032","4.78623"
"1.50000","0.02261","15.28095","0.05738","-1.02677","0.00032","4.90875"
"1.60000","0.02464","15.87432","0.05919","-1.02496","0.00034","5.09936"
"1.70000","0.02629","16.36524","0.06073","-1.02343","0.00034","5.25706"
"1.80000","0.02770","16.46660","0.06212","-1.02204","0.00035","5.28962"
"1.90000","0.02938","17.00928","0.06369","-1.02047","0.00036","5.46395"
"2.00000","0.03135","17.40677","0.06558","-1.01858","0.00037","5.59164"
"2.10000","0.03275","17.75587","0.06690","-1.01725","0.00038","5.70378"
"2.20000","0.03427","18.07325","0.06835","-1.01580","0.00039","5.80573"
"2.30000","0.03641","18.70368","0.07035","-1.01380","0.00040","6.00825"
"2.40000","0.03795","19.00030","0.07184","-1.01232","0.00041","6.10353"
"2.50000","0.03937","19.23756","0.07321","-1.01095","0.00041","6.17975"
"2.60000","0.04105","19.84496","0.07475","-1.00940","0.00042","6.37486"
"2.70000","0.04296","20.18408","0.07659","-1.00756","0.00043","6.48380"
"2.80000","0.04437","20.57060","0.07792","-1.00623","0.00044","6.60796"
"2.90000","0.04591","20.90784","0.07939","-1.00476","0.00045","6.71630"
"3.00000","0.04810","21.56109","0.08144","-1.00271","0.00046","6.92614"
"3.10000","0.04962","21.81930","0.08291","-1.00124","0.00047","7.00909"
"3.20000","0.05099","22.10967","0.08421","-0.99994","0.00048","7.10236"
"3.30000","0.05272","22.54989","0.08585","-0.99830","0.00049","7.24378"
"3.40000","0.05451","22.99723","0.08755","-0.99661","0.00050","7.38748"
"3.50000","0.05600","23.32618","0.08897","-0.99518","0.00050","7.49315"
"3.60000","0.05765","23.76323","0.09053","-0.99363","0.00051","7.63354"
"3.70000","0.05983","24.30669","0.09259","-0.99156","0.00052","7.80812"
"3.80000","0.06121","24.63878","0.09390","-0.99025","0.00053","7.91480"
"3.90000","0.06263","24.92301","0.09526","-0.98889","0.00054","8.00610"
"4.00000","0.06446","25.39395","0.09699","-0.98716","0.00055","8.15738"
"4.10000","0.06627","25.89427","0.09870","-0.98546","0.00056","8.31811"
"4.20000","0.06766","26.19432","0.10002","-0.98413","0.00057","8.41449"
"4.30000","0.06930","26.59946","0.10158","-0.98257","0.00057","8.54463"
"4.40000","0.07145","27.16859","0.10361","-0.98055","0.00059","8.72746"
"4.50000","0.07287","27.46745","0.10496","-0.97919","0.00059","8.82346"
"4.60000","0.07436","27.81808","0.10639","-0.97777","0.00060","8.93610"
"4.70000","0.07623","28.32021","0.10815","-0.97601","0.00061","9.09740"
"4.80000","0.07779","28.63620","0.10964","-0.97451","0.00062","9.19891"
"4.90000","0.07932","29.01833","0.11109","-0.97306","0.00063","9.32166"
"5.00000","0.08108","29.41407","0.11276","-0.97139","0.00064","9.44878"
"5.10000","0.08311","29.99113","0.11468","-0.96948","0.00065","9.63415"
"5.20000","0.08450","30.35231","0.11598","-0.96817","0.00066","9.75018"
"5.30000","0.08594","30.62773","0.11737","-0.96679","0.00066","9.83865"
"5.40000","0.08791","31.10345","0.11924","-0.96491","0.00067","9.99147"
"5.50000","0.08951","31.52079","0.12075","-0.96340","0.00068","10.12553"
"5.60000","0.09096","31.88745","0.12212","-0.96203","0.00069","10.24331"
"5.70000","0.09276","32.38918","0.12382","-0.96034","0.00070","10.40449"
"5.80000","0.09481","32.72189","0.12579","-0.95836","0.00071","10.51136"
"5.90000","0.09615","33.15367","0.12704","-0.95711","0.00072","10.65007"
"6.00000","0.09764","33.47886","0.12847","-0.95569","0.00073","10.75453"
"6.10000","0.09959","34.01202","0.13030","-0.95385","0.00074","10.92580"
"6.20000","0.10114","34.35874","0.13178","-0.95237","0.00075","11.03718"
"6.30000","0.10262","34.72128","0.13318","-0.95097","0.00075","11.15364"
"6.40000","0.10452","35.29356","0.13497","-0.94919","0.00076","11.33747"
"6.50000","0.10639","35.78358","0.13675","-0.94740","0.00077","11.49488"
"6.60000","0.10774","35.96172","0.13808","-0.94607","0.00078","11.55211"
"6.70000","0.10934","36.40250","0.13962","-0.94453","0.00079","11.69370"
"6.80000","0.11135","36.96969","0.14155","-0.94260","0.00080","11.87590"
"6.90000","0.11273","37.27140","0.14290","-0.94126","0.00081","11.97282"
"7.00000","0.11422","37.67530","0.14433","-0.93982","0.00082","12.10257"
"7.10000","0.11625","38.14101","0.14630","-0.93786","0.00083","12.25217"
"7.20000","0.11802","38.63744","0.14800","-0.93615","0.00084","12.41164"
"7.30000","0.11942","38.91607","0.14937","-0.93479","0.00085","12.50114"
"7.40000","0.12104","39.36078","0.15093","-0.93323","0.00085","12.64400"
"7.50000","0.12298","39.83219","0.15280","-0.93135","0.00086","12.79543"
"7.60000","0.12442","40.30067","0.15418","-0.92998","0.00087","12.94592"
"7.70000","0.12594","40.47271","0.15567","-0.92848","0.00088","13.00119"
"7.80000","0.12801","41.14885","0.15765","-0.92650","0.00089","13.21839"
"7.90000","0.12964","41.56124","0.15922","-0.92493","0.00090","13.35086"
"8.00000","0.13099","41.81273","0.16054","-0.92361","0.00091","13.43165"
"8.10000","0.13274","42.34190","0.16222","-0.92193","0.00092","13.60163"
"8.20000","0.13468","42.79429","0.16410","-0.92005","0.00093","13.74696"
"8.30000","0.13605","43.04802","0.16544","-0.91871","0.00094","13.82846"
"8.40000","0.13756","43.43306","0.16689","-0.91726","0.00094","13.95215"
"8.50000","0.13972","44.01580","0.16898","-0.91517","0.00096","14.13935"
"8.60000","0.14130","44.37381","0.17051","-0.91364","0.00097","14.25435"
"8.70000","0.14266","44.79071","0.17182","-0.91234","0.00097","14.38827"
"8.80000","0.14444","45.16222","0.17355","-0.91061","0.00098","14.50761"
"8.90000","0.14629","45.66063","0.17533","-0.90882","0.00099","14.66772"
"9.00000","0.14768","46.00826","0.17667","-0.90748","0.00100","14.77939"
"9.10000","0.14928","46.55301","0.17820","-0.90596","0.00101","14.95438"
"9.20000","0.15146","47.08308","0.18031","-0.90385","0.00102","15.12466"
"9.30000","0.15294","47.36030","0.18175","-0.90241","0.00103","15.21371"
"9.40000","0.15431","47.60432","0.18309","-0.90107","0.00104","15.29210"
"9.50000","0.15619","48.23701","0.18488","-0.89927","0.00105","15.49534"
"9.60000","0.15798","48.79113","0.18659","-0.89756","0.00106","15.67334"
"9.70000","0.15930","48.97738","0.18790","-0.89626","0.00106","15.73317"
"9.80000","0.16094","49.48978","0.18946","-0.89469","0.00107","15.89777"
"9.90000","0.16314","50.03478","0.19159","-0.89256","0.00108","16.07284"
"10.00000","0.16458","50.30104","0.19299","-0.89116","0.00109","16.15837"
