Time,Extension,Load,Compressive stress,Compressive strain (Extension)
"12.00000","0.25791","5707.89893","122.47370","0.00258"
"12.10000","0.25967","5742.89062","123.22451","0.00260"
"12.20000","0.26193","5797.60986","124.39862","0.00262"
"12.30000","0.26424","5851.88965","125.56329","0.00264"
"12.40000","0.26603","5889.02734","126.36015","0.00266"
"12.50000","0.26875","5959.93457","127.88160","0.00269"
"12.60000","0.27068","5999.32129","128.72672","0.00271"
"12.70000","0.27264","6042.59912","129.65532","0.00273"
"12.80000","0.27515","6104.05664","130.97401","0.00275"
"12.90000","0.27696","6140.66064","131.75941","0.00277"
"13.00000","0.27933","6198.40527","132.99844","0.00279"
"13.10000","0.28168","6251.69482","134.14186","0.00282"
"13.20000","0.28341","6285.04102","134.85738","0.00283"
"13.30000","0.28601","6350.60840","136.26424","0.00286"
"13.40000","0.28792","6388.78711","137.08344","0.00288"
"13.50000","0.28996","6434.12695","138.05629","0.00290"
"13.60000","0.29256","6498.04639","139.42780","0.00293"
"13.70000","0.29427","6529.62256","140.10533","0.00294"
"13.80000","0.29664","6586.72900","141.33066","0.00297"
"13.90000","0.29889","6636.20996","142.39236","0.00299"
"14.00000","0.30072","6672.57178","143.17258","0.00301"
"14.10000","0.30351","6744.08057","144.70692","0.00304"
"14.20000","0.30522","6773.32861","145.33450","0.00305"
"14.30000","0.30728","6818.25879","146.29855","0.00307"
"14.40000","0.30986","6879.94873","147.62224","0.00310"
"14.50000","0.31162","6911.17188","148.29219","0.00312"
"14.60000","0.31410","6970.64014","149.56819","0.00314"
"14.70000","0.31627","7013.63184","150.49066","0.00316"
"14.80000","0.31805","7045.16602","151.16728","0.00318"
"14.90000","0.32067","7106.95605","152.49310","0.00321"
"15.00000","0.32251","7138.81836","153.17677","0.00323"
"15.10000","0.32471","7185.97559","154.18861","0.00325"
"15.20000","0.32726","7242.99756","155.41212","0.00327"
"15.30000","0.32891","7269.00049","155.97006","0.00329"
"15.40000","0.33135","7325.25684","157.17715","0.00331"
"15.50000","0.33350","7366.98877","158.07259","0.00333"
"15.60000","0.33537","7401.24219","158.80756","0.00335"
"15.70000","0.33815","7468.67139","160.25438","0.00338"
"15.80000","0.33987","7495.96143","160.83995","0.00340"
"15.90000","0.34205","7542.68115","161.84241","0.00342"
"16.00000","0.34440","7592.92529","162.92049","0.00344"
"16.10000","0.34628","7627.41357","163.66049","0.00346"
"16.20000","0.34889","7689.40723","164.99069","0.00349"
"16.30000","0.35086","7723.34766","165.71895","0.00351"
"16.40000","0.35276","7756.75049","166.43567","0.00353"
"16.50000","0.35531","7810.81836","167.59579","0.00355"
"16.60000","0.35719","7838.64209","168.19279","0.00357"
"16.70000","0.35946","7883.28125","169.15062","0.00359"
"16.80000","0.36190","7931.03711","170.17531","0.00362"
"16.90000","0.36358","7953.62207","170.65991","0.00364"
"17.00000","0.36606","8006.30762","171.79037","0.00366"
"17.10000","0.36806","8033.10254","172.36531","0.00368"
"17.20000","0.37016","8047.48438","172.67390","0.00370"
"17.30000","0.37284","7957.71631","170.74776","0.00373"
"17.34200","0.37358","7832.62646","168.06372","0.00374"
"17.37400","0.37417","7707.40723","165.37691","0.00374"
"17.39200","0.37451","7575.43652","162.54523","0.00375"
"17.41400","0.37493","7449.51758","159.84340","0.00375"
"17.51400","0.37718","7366.77197","158.06795","0.00377"
"17.61400","0.37930","7363.22607","157.99185","0.00379"
"17.71400","0.38119","7383.98340","158.43724","0.00381"
"17.81400","0.38394","7442.31641","159.68889","0.00384"
"17.91400","0.38573","7467.49414","160.22913","0.00386"
"18.01400","0.38788","7509.65625","161.13379","0.00388"
"18.11400","0.39014","7555.49902","162.11743","0.00390"
"18.21400","0.39208","7591.52002","162.89034","0.00392"
"18.31400","0.39466","7651.01221","164.16685","0.00395"
"18.41400","0.39673","7688.76465","164.97690","0.00397"
"18.51400","0.39852","7718.45898","165.61404","0.00399"
"18.61400","0.40115","7729.05371","165.84137","0.00401"
"18.67400","0.40229","7573.72314","162.50847","0.00402"
"18.67700","0.40234","7402.03027","158.82448","0.00402"
"18.67900","0.40238","7260.07812","155.77863","0.00402"
"18.68100","0.40242","7102.34570","152.39418","0.00402"
"18.68300","0.40246","6933.35303","148.76813","0.00402"
"18.68500","0.40250","6757.08350","144.98593","0.00402"
"18.68700","0.40254","6577.04932","141.12296","0.00403"
"18.68900","0.40259","6396.30273","137.24471","0.00403"
"18.69100","0.40265","6217.43066","133.40666","0.00403"
"18.69300","0.40271","6042.57520","129.65482","0.00403"
"18.69500","0.40277","5873.49658","126.02691","0.00403"
"18.69700","0.40283","5711.61230","122.55338","0.00403"
"18.69900","0.40291","5558.01318","119.25762","0.00403"
"18.70100","0.40298","5413.46875","116.15615","0.00403"
"18.70300","0.40306","5278.51123","113.26038","0.00403"
"18.70500","0.40314","5153.47070","110.57740","0.00403"
"18.70800","0.40326","4984.74072","106.95699","0.00403"
"18.71100","0.40339","4838.32471","103.81535","0.00403"
"18.71500","0.40356","4676.30029","100.33881","0.00404"
"18.71700","0.40365","4608.60303","98.88624","0.00404"
